timestamp,part_id,vitesse_broche_rpm,avance_outil,profondeur_passe,temp_broche,temp_piece,vibration_broche,couple_moteur,puissance_conso_kw,temps_cycle_theo,temps_cycle_reel,nb_pieces_prod,nb_pieces_nok,id_machine,version_prog,num_outil,usure_outil_pct,etat_machine,alarmes
2023-10-26 08:18:01,P-Usine_A-000010,12013,1977.0,2.92,49.9,44.5,0.646,13.71,6.45,120.0,121.3,10,0,CNU-01,v2.4,3,5.9,RUN,NONE
2023-10-26 08:17:03,P-Usine_A-000011,12048,1950.0,2.98,51.9,36.8,0.315,14.14,7.01,120.0,121.2,11,0,CNU-02,v2.4,3,7.2,RUN,NONE
2023-10-26 08:15:13,P-Usine_A-000012,12030,2131.0,2.85,40.2,42.3,0.487,14.93,5.29,120.0,119.9,12,0,CNU-01,v2.4,2,10.8,RUN,NONE
2023-10-26 08:15:13,P-Usine_A-000012,12030,2131.0,2.85,40.2,42.3,0.487,14.93,5.29,120.0,119.9,12,0,CNU-01,v2.4,2,10.8,RUN,NONE
2023-10-26 08:20:24,P-Usine_A-000013,11955,2001.0,3.02,49.5,30.5,0.805,13.41,6.23,120.0,122.8,13,0,CNU-02,v2.4,5,11.3,RUN,NONE
2023-10-26 08:15:32,P-Usine_A-000014,,1969.0,2.95,45.3,39.4,0.414,11.28,6.89,120.0,121.4,14,0,CNU-01,v2.4,2,8.7,RUN,NONE
2023-10-26 08:18:37,P-Usine_A-000015,12484,1892.0,3.18,46.9,44.5,0.49,12.9,5.66,120.0,124.6,15,0,CNU-02,v2.4,3,10.7,RUN,NONE
2023-10-26 08:18:57,P-Usine_A-000016,12416,2089.0,2.86,46.8,41.8,0.458,11.32,5.14,120.0,122.1,16,0,CNU-01,v2.4,3,10.3,RUN,NONE
2023-10-26 08:21:44,P-Usine_A-000017,11987,2079.0,3.11,51.5,41.0,0.509,10.78,7.36,120.0,121.6,17,0,CNU-02,v2.4,2,10.8,RUN,NONE
2023-10-26 08:24:43,P-Usine_A-000018,11701,2006.0,2.81,45.0,40.5,0.353,11.64,6.31,120.0,122.6,18,0,CNU-01,v2.4,5,9.5,RUN,NONE
2023-10-26 08:23:44,P-Usine_A-000019,11951,1909.0,3.1,41.2,36.9,0.459,11.66,6.6,120.0,118.8,19,0,CNU-02,v2.4,4,14.3,RUN,NONE
2023-10-26 08:23:18,P-Usine_A-000020,12051,2153.0,3.17,50.0,37.0,0.413,13.49,5.29,120.0,121.8,20,0,CNU-01,v2.4,1,14.6,RUN,NONE
2023-10-26 08:21:02,P-Usine_A-000021,11887,1958.0,2.94,42.3,31.5,0.588,13.3,6.49,,122.9,21,0,CNU-02,v2.4,1,15.1,RUN,NONE
2023-10-26 08:31:16,P-Usine_A-000022,12211,1815.0,3.19,43.5,37.5,0.383,12.27,7.58,120.0,122.3,22,0,CNU-01,v2.4,3,15.0,RUN,NONE
2023-10-26 08:25:00,P-Usine_A-000023,11714,2082.0,3.1,52.7,41.9,0.436,12.61,5.24,120.0,121.6,23,0,CNU-02,v2.4,2,16.0,RUN,NONE
2023-10-26 08:30:22,P-Usine_A-000024,12087,1886.0,2.98,41.0,35.1,0.653,11.67,5.28,120.0,119.6,24,0,CNU-01,v2.4,5,12.5,RUN,NONE
2023-10-26 08:27:08,P-Usine_A-000025,11884,1820.0,2.93,40.8,38.4,0.312,14.16,6.6,120.0,124.9,25,0,CNU-02,v2.4,3,16.1,RUN,NONE
2023-10-26 08:29:03,P-Usine_A-000026,12050,1996.0,3.16,40.2,40.4,0.602,10.11,7.08,120.0,120.0,26,0,CNU-01,v2.4,5,13.6,RUN,NONE
2023-10-26 08:29:25,P-Usine_A-000027,12139,2005.0,3.19,44.0,41.8,0.453,13.79,7.41,120.0,122.6,27,0,CNU-02,v2.4,1,15.1,RUN,NONE
2023-10-26 08:34:09,P-Usine_A-000028,11893,1872.0,3.17,43.5,39.1,0.388,12.88,6.58,120.0,122.3,28,0,CNU-01,v2.4,3,17.1,RUN,NONE
2023-10-26 08:30:16,P-Usine_A-000029,11974,2120.0,2.89,52.3,33.0,0.38,10.68,7.12,120.0,123.1,29,0,CNU-02,v2.4,3,18.3,RUN,NONE
2023-10-26 08:39:16,P-Usine_A-000030,11845,1943.0,3.17,47.0,44.6,0.45,10.2,6.14,120.0,122.4,30,0,CNU-01,v2.4,3,19.0,RUN,NONE
2023-10-26 08:34:39,P-Usine_A-000031,12146,1810.0,2.99,53.9,40.9,0.497,13.65,5.65,120.0,120.4,31,0,CNU-02,v2.4,1,15.8,RUN,NONE
2023-10-26 08:38:27,P-Usine_A-000032,11861,1902.0,3.0,54.6,42.4,0.472,13.48,7.58,120.0,124.1,32,0,CNU-01,v2.4,4,18.5,RUN,NONE
2023-10-26 08:38:27,P-Usine_A-000032,11861,1902.0,3.0,54.6,42.4,0.472,13.48,7.58,120.0,124.1,32,0,CNU-01,v2.4,4,18.5,RUN,NONE
2023-10-26 08:35:26,P-Usine_A-000033,12419,2017.0,3.14,47.7,34.7,0.468,12.82,6.69,120.0,122.2,33,0,CNU-02,v2.4,3,19.2,RUN,NONE
2023-10-26 08:37:45,P-Usine_A-000034,12204,2024.0,3.05,49.9,33.1,0.54,11.35,5.6,120.0,121.1,34,0,CNU-01,v2.4,1,20.8,RUN,NONE
2023-10-26 08:41:18,P-Usine_A-000035,11819,1925.0,2.97,43.3,35.6,0.539,11.11,5.13,120.0,119.1,35,0,CNU-02,v2.4,5,22.2,RUN,NONE
2023-10-26 08:40:48,P-Usine_A-000036,12062,1830.0,2.8,43.1,32.9,0.493,11.04,5.58,120.0,123.3,36,0,CNU-01,v2.4,4,22.0,RUN,NONE
2023-10-26 08:40:55,P-Usine_A-000037,11983,2108.0,2.94,47.0,40.5,0.493,12.66,7.11,120.0,121.8,37,0,CNU-02,v2.4,4,19.0,RUN,NONE
2023-10-26 08:46:57,P-Usine_A-000038,12200,1811.0,3.03,52.1,36.6,0.625,13.73,6.71,120.0,121.8,38,0,CNU-01,v2.4,5,19.8,RUN,NONE
2023-10-26 08:43:15,P-Usine_A-000039,11824,2153.0,3.08,43.6,35.3,0.243,13.97,6.81,120.0,121.3,39,0,CNU-02,v2.4,2,23.4,RUN,NONE
2023-10-26 08:40:37,P-Usine_A-000040,11920,1882.0,3.01,51.7,33.1,0.411,11.16,7.85,120.0,119.4,40,0,CNU-01,v2.4,1,24.8,RUN,NONE
2023-10-26 08:48:00,P-Usine_A-000041,12057,2037.0,2.82,43.1,41.7,0.488,12.34,7.14,120.0,119.8,41,0,CNU-02,v2.4,5,20.9,RUN,NONE
2023-10-26 08:44:01,P-Usine_A-000042,11921,2073.0,2.98,47.7,38.4,0.543,10.03,6.98,120.0,124.3,42,0,CNU-01,v2.4,2,25.9,RUN,NONE
2023-10-26 08:50:40,P-Usine_A-000043,11990,2194.0,2.93,41.3,42.2,0.519,11.52,7.01,120.0,123.2,43,0,CNU-02,v2.4,1,25.0,RUN,NONE
2023-10-26 08:44:10,P-Usine_A-000044,11897,2157.0,2.86,45.2,38.4,0.587,10.45,5.74,120.0,122.6,44,0,CNU-01,v2.4,2,23.2,RUN,NONE
2023-10-26 08:49:13,P-Usine_A-000045,11918,2118.0,3.1,50.8,43.2,0.565,12.44,7.3,120.0,121.2,45,0,CNU-02,v2.4,3,25.1,RUN,NONE
2023-10-26 08:52:57,P-Usine_A-000046,12201,2123.0,3.12,41.0,34.9,0.782,12.76,5.21,120.0,120.2,46,0,CNU-01,v2.4,5,26.3,RUN,NONE
2023-10-26 08:52:14,P-Usine_A-000047,11658,2170.0,3.13,50.1,44.5,0.601,11.43,6.12,120.0,121.3,47,0,CNU-02,v2.4,1,26.9,RUN,NONE
2023-10-26 08:51:27,P-Usine_A-000048,11740,1817.0,3.03,45.3,43.4,0.493,14.28,7.3,120.0,121.4,48,0,CNU-01,v2.4,4,24.9,RUN,NONE
2023-10-26 08:57:55,P-Usine_A-000049,11924,1995.0,3.06,47.3,40.3,0.549,12.17,6.22,120.0,121.4,49,0,CNU-02,v2.4,3,28.9,RUN,NONE
2023-10-26 08:52:44,P-Usine_A-000050,11627,1907.0,3.03,42.0,37.6,0.479,14.05,6.69,120.0,119.4,50,0,CNU-01,v2.4,2,25.8,RUN,NONE
2023-10-26 08:57:53,P-Usine_A-000051,12114,2080.0,3.05,51.0,31.0,0.547,12.96,5.61,120.0,123.6,51,0,CNU-02,v2.4,2,29.3,RUN,NONE
2023-10-26 09:00:23,P-Usine_A-000052,11854,1947.0,3.06,45.9,35.4,0.493,13.45,5.81,120.0,117.7,52,0,CNU-01,v2.4,1,28.8,RUN,NONE
2023-10-26 08:56:55,P-Usine_A-000053,11881,2057.0,3.03,51.7,38.0,0.662,10.32,5.04,120.0,120.0,53,0,CNU-02,v2.4,3,31.0,RUN,NONE
2023-10-26 09:01:56,P-Usine_A-000054,12201,1956.0,2.98,52.5,43.9,0.463,13.02,5.7,120.0,123.7,54,0,CNU-01,v2.4,3,29.1,RUN,NONE
2023-10-26 08:58:48,P-Usine_A-000055,12166,1861.0,3.04,49.6,41.1,0.457,11.51,6.86,120.0,121.9,55,0,CNU-02,v2.4,4,32.1,RUN,NONE
2023-10-26 08:58:04,P-Usine_A-000056,12094,1835.0,2.95,51.0,38.8,0.513,14.16,5.23,120.0,122.9,56,0,CNU-01,v2.4,2,31.7,RUN,NONE
2023-10-26 09:06:35,P-Usine_A-000057,11888,1988.0,3.01,43.7,42.1,0.466,10.5,5.71,120.0,125.5,57,0,CNU-02,v2.4,2,29.9,RUN,NONE
2023-10-26 08:59:01,P-Usine_A-000058,12215,1940.0,2.86,46.8,31.0,0.701,14.82,5.17,120.0,121.6,58,0,CNU-01,v2.4,5,30.4,RUN,NONE
2023-10-26 09:06:49,P-Usine_A-000059,11870,1878.0,2.9,51.2,32.8,0.599,10.07,7.23,120.0,119.7,59,0,CNU-02,v2.4,4,34.0,RUN,NONE
2023-10-26 09:03:55,P-Usine_A-000060,11638,1821.0,2.97,52.1,42.7,0.543,10.23,6.2,120.0,121.4,60,0,CNU-01,v2.4,2,33.1,RUN,NONE
2023-10-26 09:07:03,P-Usine_A-000061,12182,1955.0,2.87,49.3,30.0,0.477,10.28,6.6,120.0,119.6,61,0,CNU-02,v2.4,3,31.1,RUN,NONE
2023-10-26 09:02:02,P-Usine_A-000062,12041,2027.0,3.14,50.4,36.3,0.561,11.42,5.88,120.0,120.9,62,0,CNU-01,v2.4,1,33.2,RUN,NONE
2023-10-26 09:03:30,P-Usine_A-000063,12148,1897.0,3.15,51.5,33.3,0.405,10.54,5.26,120.0,124.1,63,0,CNU-02,v2.4,4,34.9,RUN,NONE
2023-10-26 09:04:55,P-Usine_A-000064,12166,2097.0,2.85,47.6,42.7,0.59,11.39,7.9,120.0,118.1,64,0,CNU-01,v2.4,3,33.8,RUN,NONE
2023-10-26 09:12:11,P-Usine_A-000065,11632,1972.0,2.93,49.4,37.4,0.405,14.91,5.89,120.0,124.0,65,0,CNU-02,v2.4,5,37.2,RUN,NONE
2023-10-26 09:14:59,P-Usine_A-000066,11812,1803.0,3.11,43.1,32.7,0.518,14.23,6.14,120.0,122.0,66,0,CNU-01,v2.4,1,35.0,RUN,NONE
2023-10-26 09:12:11,P-Usine_A-000067,12006,1973.0,3.0,51.4,33.6,0.458,11.12,5.63,120.0,121.3,67,0,CNU-02,v2.4,2,34.1,RUN,NONE
2023-10-26 09:16:05,P-Usine_A-000068,12359,1847.0,3.06,42.5,33.9,0.552,12.27,6.74,120.0,122.5,68,0,CNU-01,v2.4,1,36.6,RUN,NONE
2023-10-26 09:08:46,P-Usine_A-000069,12176,1865.0,2.91,54.0,31.4,0.69,11.92,7.98,120.0,125.7,69,0,CNU-02,v2.4,4,38.6,RUN,NONE
2023-10-26 09:13:43,P-Usine_A-000070,11776,2043.0,2.91,45.8,35.7,0.546,13.62,5.88,120.0,121.4,70,0,CNU-01,v2.4,4,38.4,RUN,NONE
2023-10-26 09:18:55,P-Usine_A-000071,11862,2152.0,2.81,53.6,37.8,0.533,14.59,6.51,120.0,121.7,71,0,CNU-02,v2.4,3,38.7,RUN,NONE
2023-10-26 09:20:54,P-Usine_A-000072,11759,1905.0,2.83,54.5,41.9,0.402,13.43,7.01,120.0,124.4,72,0,CNU-01,v2.4,3,40.4,RUN,NONE
2023-10-26 09:21:02,P-Usine_A-000073,11986,1927.0,2.89,47.9,37.1,0.406,10.1,5.17,120.0,122.4,73,0,CNU-02,v2.4,2,38.5,RUN,NONE
2023-10-26 09:14:18,P-Usine_A-000074,12177,1970.0,2.94,47.4,44.1,0.456,14.44,6.5,120.0,,74,0,CNU-01,v2.4,3,38.3,RUN,NONE
2023-10-26 09:23:33,P-Usine_A-000075,12025,2094.0,3.13,51.5,30.8,0.632,10.7,7.77,120.0,121.0,75,0,CNU-02,v2.4,2,38.2,RUN,NONE
2023-10-26 09:23:34,P-Usine_A-000076,12028,1809.0,3.06,49.5,38.7,0.521,13.77,7.44,120.0,120.9,76,0,CNU-01,v2.4,4,39.5,RUN,NONE
2023-10-26 09:25:35,P-Usine_A-000077,11713,2141.0,3.1,45.6,43.3,0.386,13.1,5.61,120.0,122.5,77,0,CNU-02,v2.4,3,43.4,RUN,NONE
2023-10-26 09:23:43,P-Usine_A-000078,11964,1963.0,2.96,41.2,37.0,0.328,13.27,5.5,120.0,123.9,78,0,CNU-01,v2.4,1,39.1,RUN,NONE
2023-10-26 09:25:20,P-Usine_A-000079,12218,1956.0,2.92,49.8,41.4,0.426,12.73,6.07,120.0,122.4,79,0,CNU-02,v2.4,5,42.4,RUN,NONE
2023-10-26 09:29:00,P-Usine_A-000080,11555,2056.0,3.0,48.5,43.1,0.624,13.42,5.28,120.0,125.6,80,0,CNU-01,v2.4,4,40.5,RUN,NONE
2023-10-26 09:30:08,P-Usine_A-000081,12084,2010.0,3.14,47.1,37.0,0.507,12.95,5.41,120.0,122.4,81,0,CNU-02,v2.4,5,41.7,RUN,NONE
2023-10-26 09:23:33,P-Usine_A-000082,12003,2139.0,2.88,50.7,31.7,0.406,14.33,6.43,120.0,120.4,82,0,CNU-01,v2.4,3,44.9,RUN,NONE
2023-10-26 09:30:03,P-Usine_A-000083,12215,1925.0,2.83,41.6,42.3,0.468,11.57,7.24,120.0,122.4,83,0,CNU-02,v2.4,5,41.7,RUN,NONE
2023-10-26 09:31:38,P-Usine_A-000084,11842,2020.0,2.91,53.0,38.0,0.465,13.97,7.18,120.0,121.5,84,0,CNU-01,v2.4,3,46.6,RUN,NONE
2023-10-26 09:33:07,P-Usine_A-000085,11892,1841.0,3.15,51.9,42.3,0.484,14.96,6.51,120.0,122.2,85,0,CNU-02,v2.4,5,999.9,RUN,NONE
2023-10-26 09:26:49,P-Usine_A-000086,12095,1975.0,2.8,45.5,34.6,0.435,14.81,5.67,120.0,120.1,86,0,CNU-01,v2.4,5,43.9,RUN,NONE
2023-10-26 09:35:28,P-Usine_A-000087,12064,2121.0,3.06,53.6,38.4,0.337,13.13,6.43,120.0,122.2,87,0,CNU-02,v2.4,2,46.0,RUN,NONE
2023-10-26 09:31:36,P-Usine_A-000088,11860,2097.0,2.97,40.0,43.8,0.34,12.79,7.54,120.0,121.1,88,0,CNU-01,v2.4,4,46.9,RUN,NONE
2023-10-26 09:36:37,P-Usine_A-000089,11971,1905.0,2.99,46.6,41.2,0.402,12.71,5.87,120.0,123.6,89,0,CNU-02,v2.4,5,49.3,RUN,NONE
2023-10-26 09:33:53,P-Usine_A-000090,11992,1891.0,3.18,42.0,36.3,0.721,11.98,7.34,120.0,122.7,90,0,CNU-01,,3,50.0,RUN,NONE
2023-10-26 09:37:38,P-Usine_A-000091,12295,1898.0,3.18,40.9,44.9,0.459,10.47,6.37,120.0,121.4,91,0,CNU-02,v2.4,5,48.5,RUN,NONE
2023-10-26 09:36:30,P-Usine_A-000092,11763,1977.0,3.17,47.7,33.6,0.386,12.99,7.48,120.0,120.8,92,0,CNU-01,v2.4,1,48.9,RUN,NONE
2023-10-26 09:41:56,P-Usine_A-000093,11838,1886.0,2.99,51.1,43.1,0.36,11.19,5.93,120.0,120.4,93,0,CNU-02,v2.4,5,47.3,RUN,NONE
2023-10-26 09:35:01,P-Usine_A-000094,11771,2157.0,2.93,48.9,37.3,0.429,14.66,6.72,120.0,119.0,94,0,CNU-01,v2.4,3,50.7,RUN,NONE
2023-10-26 09:41:46,P-Usine_A-000095,12066,2097.0,2.86,45.0,32.5,0.54,10.5,6.09,120.0,126.8,95,0,CNU-02,v2.4,2,49.9,RUN,NONE
2023-10-26 09:44:29,P-Usine_A-000096,12014,1985.0,2.98,52.5,35.9,0.414,10.98,6.02,120.0,121.0,96,0,CNU-01,v2.4,5,49.7,RUN,NONE
2023-10-26 09:45:26,P-Usine_A-000097,11842,1960.0,3.13,41.8,40.7,0.568,11.0,7.68,120.0,118.0,97,0,CNU-02,v2.4,5,52.2,RUN,NONE
2023-10-26 09:39:42,P-Usine_A-000098,11856,2147.0,3.13,42.7,42.6,0.473,11.2,7.89,120.0,122.0,98,0,CNU-01,v2.4,1,52.8,RUN,NONE
2023-10-26 09:45:12,P-Usine_A-000099,12017,2122.0,3.0,43.0,34.3,0.462,11.27,6.37,120.0,122.2,99,0,CNU-02,v2.4,4,53.7,RUN,NONE
2023-10-26 09:44:18,P-Usine_A-000100,11864,2120.0,2.81,52.5,33.1,0.667,11.41,5.17,120.0,999.9,100,0,CNU-01,v2.4,3,51.5,RUN,NONE
2023-10-26 09:49:23,P-Usine_A-000101,11940,2053.0,2.88,44.6,32.9,0.6,13.71,5.52,120.0,119.6,101,0,CNU-02,v2.4,1,54.9,RUN,NONE
2023-10-26 09:42:47,P-Usine_A-000102,11517,1957.0,2.81,49.1,33.3,0.303,10.12,6.75,120.0,119.5,102,0,CNU-01,v2.4,3,55.4,RUN,NONE
2023-10-26 09:52:03,P-Usine_A-000103,12070,2199.0,3.19,49.3,31.5,0.713,12.65,5.04,120.0,124.1,103,0,CNU-02,v2.4,1,54.6,RUN,NONE
2023-10-26 09:47:04,P-Usine_A-000104,11959,2157.0,2.92,43.1,38.2,0.29,11.78,6.36,120.0,126.3,104,0,CNU-01,v2.4,2,52.0,RUN,NONE
2023-10-26 09:47:04,P-Usine_A-000104,11959,2157.0,2.92,43.1,38.2,0.29,11.78,6.36,120.0,126.3,104,0,CNU-01,v2.4,2,52.0,RUN,NONE
2023-10-26 09:46:11,P-Usine_A-000105,12175,2021.0,3.0,53.1,30.0,0.403,13.48,5.58,120.0,123.3,105,0,CNU-02,v2.4,2,53.1,RUN,NONE
2023-10-26 09:55:37,P-Usine_A-000106,11725,1892.0,3.08,44.4,38.3,0.44,13.68,7.85,120.0,118.4,106,0,CNU-01,v2.4,4,55.8,RUN,NONE
2023-10-26 09:55:37,P-Usine_A-000106,11725,1892.0,3.08,44.4,38.3,0.44,13.68,7.85,120.0,118.4,106,0,CNU-01,v2.4,4,55.8,RUN,NONE
2023-10-26 09:55:32,P-Usine_A-000107,12115,2172.0,3.03,45.9,35.5,0.528,13.39,7.75,120.0,123.3,107,0,CNU-02,v2.4,5,55.1,RUN,NONE
2023-10-26 09:57:47,P-Usine_A-000108,12454,1909.0,2.87,51.6,43.4,0.537,12.64,5.44,120.0,125.1,108,0,CNU-01,v2.4,5,58.8,RUN,NONE
2023-10-26 09:58:14,P-Usine_A-000109,11867,1826.0,2.87,44.3,30.3,0.633,12.43,6.76,120.0,122.0,109,0,CNU-02,v2.4,5,58.5,RUN,NONE
2023-10-26 09:50:47,P-Usine_A-000110,11911,2041.0,3.14,49.0,32.3,0.506,13.35,7.23,120.0,123.8,110,0,CNU-01,v2.4,3,58.7,RUN,NONE
2023-10-26 10:00:47,P-Usine_A-000111,12187,2176.0,2.81,44.5,30.8,0.549,14.62,6.08,120.0,123.1,111,0,CNU-02,v2.4,1,58.2,RUN,NONE
2023-10-26 09:59:59,P-Usine_A-000112,12141,1921.0,3.07,46.8,45.0,0.354,12.92,6.64,120.0,122.8,112,0,CNU-01,v2.4,3,58.7,RUN,NONE
2023-10-26 10:01:07,P-Usine_A-000113,12159,1841.0,3.13,41.9,44.8,,12.71,7.66,120.0,120.1,113,0,CNU-02,v2.4,4,61.5,RUN,NONE
2023-10-26 09:54:55,P-Usine_A-000114,12156,1816.0,2.88,41.4,43.6,0.365,10.3,5.91,120.0,122.5,114,0,CNU-01,v2.4,4,60.7,RUN,NONE
2023-10-26 10:01:23,P-Usine_A-000115,12182,1995.0,2.89,53.8,37.1,0.451,14.46,6.85,120.0,120.7,115,0,CNU-02,v2.4,5,57.6,RUN,NONE
2023-10-26 10:01:12,P-Usine_A-000116,12370,2105.0,3.03,44.5,41.2,0.458,10.23,6.68,120.0,118.2,116,0,CNU-01,v2.4,1,58.7,RUN,NONE
2023-10-26 09:58:36,P-Usine_A-000117,11800,2103.0,3.12,42.0,44.3,0.457,12.03,5.21,999.9,124.3,117,0,CNU-02,v2.4,5,61.5,RUN,NONE
2023-10-26 09:59:00,P-Usine_A-000118,11950,1991.0,3.11,45.5,32.4,0.555,13.48,7.34,120.0,126.6,118,0,CNU-01,v2.4,5,61.4,RUN,NONE
2023-10-26 10:08:51,P-Usine_A-000119,12244,1833.0,3.06,41.2,41.9,0.502,12.68,7.15,120.0,121.4,119,0,CNU-02,v2.4,2,62.7,RUN,NONE
2023-10-26 10:06:53,P-Usine_A-000120,11698,2060.0,3.19,53.4,30.2,0.553,12.17,5.83,120.0,118.2,120,0,CNU-01,v2.4,2,62.7,RUN,NONE
2023-10-26 10:08:30,P-Usine_A-000121,12428,1973.0,2.99,52.2,39.9,0.592,11.86,5.03,120.0,122.9,121,0,CNU-02,v2.4,5,62.7,RUN,NONE
2023-10-26 10:05:07,P-Usine_A-000122,11932,1878.0,3.14,49.6,34.4,0.361,13.36,5.86,120.0,123.3,122,0,CNU-01,v2.4,2,65.3,RUN,NONE
2023-10-26 10:05:18,P-Usine_A-000123,12195,2081.0,2.9,50.9,40.0,0.54,12.79,5.55,120.0,118.8,123,0,CNU-02,v2.4,2,63.4,RUN,NONE
2023-10-26 10:05:37,P-Usine_A-000124,12060,1889.0,3.18,51.6,42.3,0.39,14.39,7.95,120.0,118.7,124,0,CNU-01,v2.4,3,62.7,RUN,NONE
2023-10-26 10:07:34,P-Usine_A-000125,12104,2154.0,2.96,49.9,40.2,0.573,10.62,7.49,120.0,126.0,125,0,CNU-02,v2.4,4,63.0,RUN,NONE
2023-10-26 10:13:50,P-Usine_A-000126,12152,2022.0,3.04,40.3,38.7,0.62,14.72,5.89,120.0,121.7,126,0,CNU-01,v2.4,3,67.3,RUN,NONE
2023-10-26 10:14:18,P-Usine_A-000127,11486,2012.0,3.13,40.4,43.3,0.397,14.92,5.67,120.0,119.2,127,0,CNU-02,v2.4,2,66.1,RUN,NONE
2023-10-26 10:12:10,P-Usine_A-000128,11527,2121.0,2.86,53.1,43.8,0.546,11.48,7.12,120.0,999.9,128,0,CNU-01,v2.4,3,68.8,RUN,NONE
2023-10-26 10:12:07,P-Usine_A-000129,12137,2140.0,3.06,47.1,36.9,0.641,11.27,7.9,120.0,122.1,129,0,CNU-02,v2.4,3,65.6,RUN,NONE
2023-10-26 10:20:09,P-Usine_A-000130,12187,2012.0,2.84,46.1,31.0,0.335,12.04,7.23,120.0,121.0,130,0,CNU-01,v2.4,3,68.6,RUN,NONE
2023-10-26 10:17:20,P-Usine_A-000131,12039,2134.0,2.87,46.9,39.8,0.46,12.26,5.23,120.0,122.9,131,0,CNU-02,v2.4,3,66.0,RUN,NONE
2023-10-26 10:22:37,P-Usine_A-000132,11814,2098.0,2.99,47.3,39.3,0.486,14.7,6.94,120.0,120.7,132,0,CNU-01,v2.4,3,66.1,RUN,NONE
2023-10-26 10:17:45,P-Usine_A-000133,12033,2039.0,2.85,48.1,40.9,0.636,11.21,5.55,120.0,125.5,133,0,CNU-02,v2.4,5,67.8,RUN,NONE
2023-10-26 10:22:25,P-Usine_A-000134,12171,2161.0,2.82,48.6,31.0,0.125,14.11,7.84,120.0,121.1,134,0,CNU-01,v2.4,5,71.8,RUN,NONE
2023-10-26 10:24:10,P-Usine_A-000135,12007,2171.0,2.88,53.2,37.7,0.384,13.94,7.53,120.0,124.5,135,0,CNU-02,v2.4,3,71.0,RUN,NONE
2023-10-26 10:24:34,P-Usine_A-000136,11859,2180.0,3.18,47.2,32.5,0.575,12.65,6.76,120.0,121.3,136,0,CNU-01,v2.4,5,70.4,RUN,NONE
2023-10-26 10:21:09,P-Usine_A-000137,11852,1985.0,3.18,47.2,32.6,0.566,13.67,6.21,120.0,121.1,137,0,CNU-02,v2.4,2,70.1,RUN,NONE
2023-10-26 10:25:29,P-Usine_A-000138,11946,2152.0,2.82,48.2,37.6,0.398,10.76,7.6,120.0,126.7,138,0,CNU-01,v2.4,4,69.4,RUN,NONE
2023-10-26 10:20:19,P-Usine_A-000139,12039,1876.0,2.81,52.0,33.2,0.549,11.45,7.41,120.0,120.8,139,0,CNU-02,v2.4,3,74.2,RUN,NONE
2023-10-26 10:20:19,P-Usine_A-000139,12039,1876.0,2.81,52.0,33.2,0.549,11.45,7.41,120.0,120.8,139,0,CNU-02,v2.4,3,74.2,RUN,NONE
2023-10-26 10:24:23,P-Usine_A-000140,12134,2038.0,3.15,44.8,32.4,0.538,12.26,6.69,120.0,120.8,140,0,CNU-01,v2.4,3,73.1,RUN,NONE
2023-10-26 10:25:29,P-Usine_A-000141,12140,1929.0,2.82,46.2,35.4,0.48,11.63,6.25,120.0,121.5,141,0,CNU-02,v2.4,5,74.4,RUN,NONE
