timestamp,part_id,num_serie,num_lot_prod,client,date_expedition,quantite_lot,certificat_conf
2023-10-26 09:35:12,P-Usine_A-000042,P-Usine_A-000042,L-Usine_A-202343,Dassault,2023-10-31,50,CERT-P-Usine_A-000042
2023-10-26 09:36:47,P-Usine_A-000043,P-Usine_A-000043,L-Usine_A-202343,Safran,999.9,50,CERT-P-Usine_A-000043
2023-10-26 09:29:37,P-Usine_A-000045,P-Usine_A-000045,L-Usine_A-202343,Airbus,2023-10-29,50,CERT-P-Usine_A-000045
2023-10-26 09:37:18,P-Usine_A-000046,P-Usine_A-000046,L-Usine_A-202343,Dassault,2023-10-30,50,CERT-P-Usine_A-000046
2023-10-26 09:37:17,P-Usine_A-000047,P-Usine_A-000047,L-Usine_A-202343,Dassault,2023-10-31,50,CERT-P-Usine_A-000047
2023-10-26 09:34:59,P-Usine_A-000048,P-Usine_A-000048,L-Usine_A-202343,Safran,2023-10-29,50,CERT-P-Usine_A-000048
2023-10-26 09:38:01,P-Usine_A-000049,P-Usine_A-000049,L-Usine_A-202343,Airbus,2023-10-31,50,CERT-P-Usine_A-000049
2023-10-26 09:44:02,P-Usine_A-000050,P-Usine_A-000050,L-Usine_A-202343,Airbus,2023-10-29,50,CERT-P-Usine_A-000050
2023-10-26 09:45:02,P-Usine_A-000051,P-Usine_A-000051,L-Usine_A-202343,Airbus,2023-10-30,50,CERT-P-Usine_A-000051
2023-10-26 09:41:42,P-Usine_A-000052,P-Usine_A-000052,L-Usine_A-202343,Airbus,2023-10-30,50,CERT-P-Usine_A-000052
2023-10-26 09:40:49,P-Usine_A-000053,P-Usine_A-000053,L-Usine_A-202343,Airbus,2023-10-31,50,CERT-P-Usine_A-000053
2023-10-26 09:47:39,P-Usine_A-000054,P-Usine_A-000054,L-Usine_A-202343,Airbus,999.9,50,CERT-P-Usine_A-000054
2023-10-26 09:45:00,P-Usine_A-000055,P-Usine_A-000055,L-Usine_A-202343,Dassault,2023-10-31,50,CERT-P-Usine_A-000055
2023-10-26 09:46:28,P-Usine_A-000056,P-Usine_A-000056,L-Usine_A-202343,Dassault,2023-10-29,50,CERT-P-Usine_A-000056
2023-10-26 09:41:56,P-Usine_A-000057,P-Usine_A-000057,L-Usine_A-202343,Safran,2023-10-30,50,CERT-P-Usine_A-000057
2023-10-26 09:45:55,P-Usine_A-000058,P-Usine_A-000058,L-Usine_A-202343,Airbus,2023-10-29,50,CERT-P-Usine_A-000058
2023-10-26 09:45:15,P-Usine_A-000059,P-Usine_A-000059,L-Usine_A-202343,Dassault,2023-10-30,50,CERT-P-Usine_A-000059
2023-10-26 09:52:26,P-Usine_A-000060,P-Usine_A-000060,L-Usine_A-202343,Airbus,2023-10-28,50,CERT-P-Usine_A-000060
2023-10-26 09:48:32,P-Usine_A-000061,P-Usine_A-000061,L-Usine_A-202343,Airbus,2023-10-27,50,CERT-P-Usine_A-000061
2023-10-26 09:53:21,P-Usine_A-000063,P-Usine_A-000063,L-Usine_A-202343,Airbus,2023-10-27,50,CERT-P-Usine_A-000063
2023-10-26 09:51:00,P-Usine_A-000064,P-Usine_A-000064,L-Usine_A-202343,Dassault,2023-10-27,50,CERT-P-Usine_A-000064
2023-10-26 09:58:45,P-Usine_A-000065,P-Usine_A-000065,L-Usine_A-202343,Safran,2023-10-31,50,CERT-P-Usine_A-000065
2023-10-26 09:51:46,P-Usine_A-000066,P-Usine_A-000066,L-Usine_A-202343,Dassault,2023-10-27,50,CERT-P-Usine_A-000066
2023-10-26 10:00:35,P-Usine_A-000067,P-Usine_A-000067,L-Usine_A-202343,Dassault,2023-10-28,50,CERT-P-Usine_A-000067
2023-10-26 10:00:32,P-Usine_A-000068,P-Usine_A-000068,L-Usine_A-202343,Dassault,2023-10-28,50,CERT-P-Usine_A-000068
2023-10-26 10:03:33,P-Usine_A-000069,P-Usine_A-000069,L-Usine_A-202343,Safran,2023-10-30,50,CERT-P-Usine_A-000069
2023-10-26 10:01:00,P-Usine_A-000070,P-Usine_A-000070,L-Usine_A-202343,Safran,2023-10-31,50,CERT-P-Usine_A-000070
2023-10-26 09:59:36,P-Usine_A-000071,P-Usine_A-000071,L-Usine_A-202343,Dassault,2023-10-31,50,CERT-P-Usine_A-000071
2023-10-26 10:05:39,P-Usine_A-000072,P-Usine_A-000072,L-Usine_A-202343,Safran,2023-10-27,50,CERT-P-Usine_A-000072
2023-10-26 09:59:22,P-Usine_A-000073,P-Usine_A-000073,L-Usine_A-202343,Safran,2023-10-27,50,CERT-P-Usine_A-000073
2023-10-26 10:00:39,P-Usine_A-000074,P-Usine_A-000074,L-Usine_A-202343,Dassault,2023-10-28,50,CERT-P-Usine_A-000074
2023-10-26 10:06:05,P-Usine_A-000075,P-Usine_A-000075,L-Usine_A-202343,Safran,2023-10-28,50,CERT-P-Usine_A-000075
2023-10-26 10:10:04,P-Usine_A-000077,P-Usine_A-000077,L-Usine_A-202343,Safran,2023-10-30,50,CERT-P-Usine_A-000077
2023-10-26 10:08:18,P-Usine_A-000078,P-Usine_A-000078,L-Usine_A-202343,Safran,2023-10-31,50,CERT-P-Usine_A-000078
2023-10-26 10:10:47,P-Usine_A-000080,P-Usine_A-000080,L-Usine_A-202343,Safran,2023-10-28,50,CERT-P-Usine_A-000080
2023-10-26 10:08:39,P-Usine_A-000081,P-Usine_A-000081,L-Usine_A-202343,Dassault,2023-10-30,50,CERT-P-Usine_A-000081
2023-10-26 10:12:16,P-Usine_A-000083,P-Usine_A-000083,L-Usine_A-202343,Dassault,2023-10-30,50,CERT-P-Usine_A-000083
2023-10-26 10:11:38,P-Usine_A-000084,P-Usine_A-000084,L-Usine_A-202343,Airbus,2023-10-29,50,CERT-P-Usine_A-000084
2023-10-26 10:11:05,P-Usine_A-000085,P-Usine_A-000085,L-Usine_A-202343,Dassault,2023-10-27,50,CERT-P-Usine_A-000085
2023-10-26 10:14:02,P-Usine_A-000086,P-Usine_A-000086,L-Usine_A-202343,Safran,2023-10-27,50,CERT-P-Usine_A-000086
2023-10-26 10:20:40,P-Usine_A-000087,P-Usine_A-000087,L-Usine_A-202343,Airbus,2023-10-29,50,CERT-P-Usine_A-000087
2023-10-26 10:21:11,P-Usine_A-000088,P-Usine_A-000088,L-Usine_A-202343,Safran,2023-10-28,50,CERT-P-Usine_A-000088
2023-10-26 10:16:45,P-Usine_A-000089,P-Usine_A-000089,L-Usine_A-202343,Dassault,2023-10-28,50,CERT-P-Usine_A-000089
2023-10-26 10:23:09,P-Usine_A-000090,P-Usine_A-000090,L-Usine_A-202343,Safran,2023-10-31,50,CERT-P-Usine_A-000090
2023-10-26 10:25:07,P-Usine_A-000091,P-Usine_A-000091,L-Usine_A-202343,Dassault,2023-10-30,50,CERT-P-Usine_A-000091
2023-10-26 10:25:12,P-Usine_A-000092,P-Usine_A-000092,L-Usine_A-202343,Safran,2023-10-30,50,CERT-P-Usine_A-000092
2023-10-26 10:22:09,P-Usine_A-000094,P-Usine_A-000094,L-Usine_A-202343,Dassault,2023-10-29,50,CERT-P-Usine_A-000094
2023-10-26 10:29:16,P-Usine_A-000096,P-Usine_A-000096,L-Usine_A-202343,Safran,2023-10-28,50,CERT-P-Usine_A-000096
2023-10-26 10:23:42,P-Usine_A-000097,P-Usine_A-000097,L-Usine_A-202343,Dassault,2023-10-31,50,CERT-P-Usine_A-000097
2023-10-26 10:28:38,P-Usine_A-000098,P-Usine_A-000098,L-Usine_A-202343,Dassault,2023-10-30,50,CERT-P-Usine_A-000098
2023-10-26 10:24:36,P-Usine_A-000099,P-Usine_A-000099,L-Usine_A-202343,Dassault,2023-10-31,999.9,CERT-P-Usine_A-000099
2023-10-26 10:28:56,P-Usine_A-000100,P-Usine_A-000100,L-Usine_A-202343,Dassault,2023-10-30,50,CERT-P-Usine_A-000100
2023-10-26 10:30:22,P-Usine_A-000101,P-Usine_A-000101,L-Usine_A-202343,Safran,2023-10-27,50,CERT-P-Usine_A-000101
2023-10-26 10:29:26,P-Usine_A-000102,P-Usine_A-000102,L-Usine_A-202343,Dassault,2023-10-30,50,CERT-P-Usine_A-000102
2023-10-26 10:29:24,P-Usine_A-000104,P-Usine_A-000104,L-Usine_A-202343,Airbus,2023-10-31,50,CERT-P-Usine_A-000104
2023-10-26 10:31:54,P-Usine_A-000105,P-Usine_A-000105,L-Usine_A-202343,Airbus,2023-10-31,50,CERT-P-Usine_A-000105
2023-10-26 10:33:00,P-Usine_A-000106,P-Usine_A-000106,L-Usine_A-202343,Airbus,2023-10-29,50,CERT-P-Usine_A-000106
2023-10-26 10:34:11,P-Usine_A-000107,P-Usine_A-000107,L-Usine_A-202343,Airbus,2023-10-29,50,CERT-P-Usine_A-000107
2023-10-26 10:38:30,P-Usine_A-000108,P-Usine_A-000108,L-Usine_A-202343,Dassault,2023-10-31,50,CERT-P-Usine_A-000108
2023-10-26 10:39:20,P-Usine_A-000109,P-Usine_A-000109,L-Usine_A-202343,Airbus,2023-10-30,50,CERT-P-Usine_A-000109
2023-10-26 10:41:29,P-Usine_A-000110,P-Usine_A-000110,L-Usine_A-202343,Airbus,2023-10-31,50,CERT-P-Usine_A-000110
2023-10-26 10:40:53,P-Usine_A-000111,P-Usine_A-000111,L-Usine_A-202343,Airbus,2023-10-27,50,CERT-P-Usine_A-000111
2023-10-26 10:39:44,P-Usine_A-000113,P-Usine_A-000113,L-Usine_A-202343,Airbus,2023-10-30,50,CERT-P-Usine_A-000113
2023-10-26 10:45:54,P-Usine_A-000114,P-Usine_A-000114,L-Usine_A-202343,Airbus,2023-10-27,50,CERT-P-Usine_A-000114
2023-10-26 10:43:10,P-Usine_A-000115,P-Usine_A-000115,L-Usine_A-202343,Airbus,2023-10-29,50,CERT-P-Usine_A-000115
2023-10-26 10:51:17,P-Usine_A-000116,P-Usine_A-000116,L-Usine_A-202343,Dassault,2023-10-27,50,CERT-P-Usine_A-000116
2023-10-26 10:49:11,P-Usine_A-000117,P-Usine_A-000117,,Safran,2023-10-30,50,CERT-P-Usine_A-000117
2023-10-26 10:47:44,P-Usine_A-000118,P-Usine_A-000118,L-Usine_A-202343,Dassault,2023-10-30,50,CERT-P-Usine_A-000118
2023-10-26 10:51:29,P-Usine_A-000119,P-Usine_A-000119,L-Usine_A-202343,Safran,2023-10-28,50,CERT-P-Usine_A-000119
2023-10-26 10:45:17,P-Usine_A-000120,,L-Usine_A-202343,Dassault,2023-10-29,50,CERT-P-Usine_A-000120
2023-10-26 10:51:07,P-Usine_A-000121,P-Usine_A-000121,L-Usine_A-202343,Dassault,2023-10-30,50,CERT-P-Usine_A-000121
2023-10-26 10:54:26,P-Usine_A-000122,P-Usine_A-000122,L-Usine_A-202343,Airbus,2023-10-27,50,CERT-P-Usine_A-000122
2023-10-26 10:50:09,P-Usine_A-000123,P-Usine_A-000123,L-Usine_A-202343,Dassault,2023-10-28,50,CERT-P-Usine_A-000123
2023-10-26 10:54:59,P-Usine_A-000125,P-Usine_A-000125,L-Usine_A-202343,Safran,2023-10-30,50,CERT-P-Usine_A-000125
2023-10-26 10:53:58,P-Usine_A-000126,P-Usine_A-000126,L-Usine_A-202343,Dassault,2023-10-28,50,CERT-P-Usine_A-000126
2023-10-26 10:56:03,P-Usine_A-000127,P-Usine_A-000127,L-Usine_A-202343,Airbus,2023-10-29,50,CERT-P-Usine_A-000127
2023-10-26 10:54:25,P-Usine_A-000128,P-Usine_A-000128,L-Usine_A-202343,Dassault,2023-10-27,50,CERT-P-Usine_A-000128
2023-10-26 10:58:33,P-Usine_A-000129,P-Usine_A-000129,L-Usine_A-202343,Airbus,2023-10-28,50,CERT-P-Usine_A-000129
2023-10-26 10:55:56,P-Usine_A-000130,P-Usine_A-000130,L-Usine_A-202343,Dassault,2023-10-31,50,CERT-P-Usine_A-000130
2023-10-26 11:04:12,P-Usine_A-000132,P-Usine_A-000132,L-Usine_A-202343,Airbus,2023-10-29,50,CERT-P-Usine_A-000132
2023-10-26 11:00:18,P-Usine_A-000133,P-Usine_A-000133,L-Usine_A-202343,Airbus,2023-10-28,50,CERT-P-Usine_A-000133
2023-10-26 11:08:08,P-Usine_A-000134,P-Usine_A-000134,L-Usine_A-202343,Safran,2023-10-30,50,CERT-P-Usine_A-000134
2023-10-26 11:04:34,P-Usine_A-000136,P-Usine_A-000136,L-Usine_A-202343,Safran,2023-10-28,50,CERT-P-Usine_A-000136
2023-10-26 11:03:07,P-Usine_A-000137,P-Usine_A-000137,L-Usine_A-202343,Safran,2023-10-30,50,CERT-P-Usine_A-000137
2023-10-26 11:03:34,P-Usine_A-000138,P-Usine_A-000138,L-Usine_A-202343,Airbus,2023-10-30,50,CERT-P-Usine_A-000138
2023-10-26 11:12:14,P-Usine_A-000140,P-Usine_A-000140,L-Usine_A-202343,Safran,2023-10-28,50,CERT-P-Usine_A-000140
2023-10-26 11:12:23,P-Usine_A-000141,P-Usine_A-000141,L-Usine_A-202343,,2023-10-28,50,CERT-P-Usine_A-000141
2023-10-26 11:07:40,P-Usine_A-000142,P-Usine_A-000142,L-Usine_A-202343,Safran,2023-10-27,50,CERT-P-Usine_A-000142
2023-10-26 11:14:54,P-Usine_A-000143,P-Usine_A-000143,L-Usine_A-202343,Dassault,2023-10-29,50,CERT-P-Usine_A-000143
2023-10-26 11:10:25,P-Usine_A-000144,P-Usine_A-000144,L-Usine_A-202343,Safran,2023-10-31,50,CERT-P-Usine_A-000144
2023-10-26 11:20:03,P-Usine_A-000145,P-Usine_A-000145,L-Usine_A-202343,Dassault,2023-10-30,50,CERT-P-Usine_A-000145
2023-10-26 11:15:35,P-Usine_A-000146,P-Usine_A-000146,L-Usine_A-202343,Airbus,2023-10-27,50,CERT-P-Usine_A-000146
2023-10-26 11:17:26,P-Usine_A-000147,P-Usine_A-000147,L-Usine_A-202343,Dassault,2023-10-27,50,CERT-P-Usine_A-000147
2023-10-26 11:21:15,P-Usine_A-000148,P-Usine_A-000148,L-Usine_A-202343,Safran,2023-10-27,50,CERT-P-Usine_A-000148
2023-10-26 11:21:40,,P-Usine_A-000149,L-Usine_A-202343,Safran,2023-10-31,50,CERT-P-Usine_A-000149
2023-10-26 11:18:46,P-Usine_A-000150,P-Usine_A-000150,L-Usine_A-202343,Airbus,2023-10-30,50,CERT-P-Usine_A-000150
2023-10-26 11:25:52,P-Usine_A-000151,P-Usine_A-000151,L-Usine_A-202343,Airbus,2023-10-27,50,CERT-P-Usine_A-000151
2023-10-26 11:23:19,P-Usine_A-000153,P-Usine_A-000153,L-Usine_A-202343,Dassault,2023-10-30,50,CERT-P-Usine_A-000153
2023-10-26 11:25:18,P-Usine_A-000154,P-Usine_A-000154,L-Usine_A-202343,Safran,2023-10-29,50,CERT-P-Usine_A-000154
2023-10-26 11:25:43,P-Usine_A-000155,P-Usine_A-000155,L-Usine_A-202343,Airbus,2023-10-27,50,CERT-P-Usine_A-000155
2023-10-26 11:31:42,P-Usine_A-000158,P-Usine_A-000158,L-Usine_A-202343,Safran,2023-10-27,50,CERT-P-Usine_A-000158
2023-10-26 11:30:51,P-Usine_A-000159,P-Usine_A-000159,L-Usine_A-202343,Dassault,2023-10-28,50,CERT-P-Usine_A-000159
2023-10-26 11:28:58,P-Usine_A-000160,P-Usine_A-000160,L-Usine_A-202343,Dassault,2023-10-27,50,CERT-P-Usine_A-000160
2023-10-26 11:29:40,P-Usine_A-000161,P-Usine_A-000161,L-Usine_A-202343,Airbus,2023-10-27,50,CERT-P-Usine_A-000161
2023-10-26 11:36:54,P-Usine_A-000162,P-Usine_A-000162,L-Usine_A-202343,Airbus,2023-10-31,50,CERT-P-Usine_A-000162
2023-10-26 11:31:37,P-Usine_A-000164,P-Usine_A-000164,L-Usine_A-202343,Dassault,2023-10-30,50,CERT-P-Usine_A-000164
2023-10-26 11:33:48,P-Usine_A-000165,P-Usine_A-000165,L-Usine_A-202343,Safran,2023-10-28,50,CERT-P-Usine_A-000165
2023-10-26 11:32:41,P-Usine_A-000166,P-Usine_A-000166,L-Usine_A-202343,Safran,2023-10-28,50,CERT-P-Usine_A-000166
2023-10-26 11:39:56,P-Usine_A-000167,P-Usine_A-000167,L-Usine_A-202343,Airbus,2023-10-28,50,CERT-P-Usine_A-000167
2023-10-26 11:40:09,P-Usine_A-000168,P-Usine_A-000168,L-Usine_A-202343,Safran,2023-10-29,50,CERT-P-Usine_A-000168
2023-10-26 11:44:03,P-Usine_A-000169,P-Usine_A-000169,L-Usine_A-202343,Airbus,2023-10-28,50,CERT-P-Usine_A-000169
2023-10-26 11:44:55,P-Usine_A-000170,P-Usine_A-000170,L-Usine_A-202343,Dassault,999.9,50,CERT-P-Usine_A-000170
2023-10-26 11:41:07,P-Usine_A-000171,P-Usine_A-000171,L-Usine_A-202343,Airbus,2023-10-29,50,CERT-P-Usine_A-000171
2023-10-26 11:46:47,P-Usine_A-000172,P-Usine_A-000172,L-Usine_A-202343,Safran,2023-10-29,50,CERT-P-Usine_A-000172
2023-10-26 11:43:21,P-Usine_A-000173,P-Usine_A-000173,L-Usine_A-202343,Airbus,2023-10-30,50,CERT-P-Usine_A-000173
2023-10-26 11:48:49,P-Usine_A-000174,P-Usine_A-000174,L-Usine_A-202343,Safran,2023-10-28,50,CERT-P-Usine_A-000174
2023-10-26 11:45:22,P-Usine_A-000175,P-Usine_A-000175,L-Usine_A-202343,Airbus,2023-10-31,50,CERT-P-Usine_A-000175
2023-10-26 11:50:30,P-Usine_A-000176,P-Usine_A-000176,L-Usine_A-202343,Airbus,2023-10-28,50,CERT-P-Usine_A-000176
2023-10-26 11:43:05,P-Usine_A-000177,P-Usine_A-000177,L-Usine_A-202343,Safran,2023-10-27,50,CERT-P-Usine_A-000177
2023-10-26 11:44:53,P-Usine_A-000178,P-Usine_A-000178,L-Usine_A-202343,Safran,2023-10-31,50,CERT-P-Usine_A-000178
2023-10-26 11:52:11,P-Usine_A-000180,P-Usine_A-000180,L-Usine_A-202343,Dassault,2023-10-31,50,CERT-P-Usine_A-000180
2023-10-26 11:48:56,P-Usine_A-000182,P-Usine_A-000182,L-Usine_A-202343,Airbus,2023-10-29,50,CERT-P-Usine_A-000182
2023-10-26 11:52:09,P-Usine_A-000184,P-Usine_A-000184,L-Usine_A-202343,Airbus,2023-10-27,50,CERT-P-Usine_A-000184
2023-10-26 11:59:00,P-Usine_A-000185,P-Usine_A-000185,L-Usine_A-202343,Airbus,2023-10-31,50,CERT-P-Usine_A-000185
2023-10-26 11:54:29,P-Usine_A-000187,P-Usine_A-000187,L-Usine_A-202343,Safran,2023-10-27,50,CERT-P-Usine_A-000187
2023-10-26 11:53:51,P-Usine_A-000188,P-Usine_A-000188,L-Usine_A-202343,Dassault,2023-10-28,50,
2023-10-26 12:01:07,P-Usine_A-000189,P-Usine_A-000189,L-Usine_A-202343,Safran,2023-10-28,50,CERT-P-Usine_A-000189
2023-10-26 12:03:11,P-Usine_A-000190,P-Usine_A-000190,L-Usine_A-202343,Dassault,2023-10-31,50,CERT-P-Usine_A-000190
2023-10-26 12:04:56,P-Usine_A-000191,P-Usine_A-000191,L-Usine_A-202343,Safran,2023-10-29,50,CERT-P-Usine_A-000191
2023-10-26 12:00:53,P-Usine_A-000192,P-Usine_A-000192,L-Usine_A-202343,Dassault,2023-10-30,50,CERT-P-Usine_A-000192
2023-10-26 12:02:23,P-Usine_A-000193,P-Usine_A-000193,L-Usine_A-202343,Airbus,2023-10-29,50,CERT-P-Usine_A-000193
2023-10-26 12:08:20,P-Usine_A-000194,P-Usine_A-000194,L-Usine_A-202343,Airbus,2023-10-28,50,CERT-P-Usine_A-000194
2023-10-26 12:02:38,P-Usine_A-000195,P-Usine_A-000195,L-Usine_A-202343,Dassault,2023-10-31,50,CERT-P-Usine_A-000195
2023-10-26 12:03:04,P-Usine_A-000196,P-Usine_A-000196,L-Usine_A-202343,Dassault,2023-10-27,50,CERT-P-Usine_A-000196
2023-10-26 12:10:45,P-Usine_A-000197,P-Usine_A-000197,L-Usine_A-202343,Airbus,2023-10-29,50,CERT-P-Usine_A-000197
2023-10-26 12:11:57,P-Usine_A-000198,P-Usine_A-000198,L-Usine_A-202343,Dassault,2023-10-28,50,CERT-P-Usine_A-000198
2023-10-26 12:11:23,P-Usine_A-000200,P-Usine_A-000200,L-Usine_A-202343,Airbus,2023-10-30,50,CERT-P-Usine_A-000200
2023-10-26 12:08:35,P-Usine_A-000201,P-Usine_A-000201,L-Usine_A-202343,Airbus,2023-10-29,50,CERT-P-Usine_A-000201
2023-10-26 12:12:06,P-Usine_A-000202,P-Usine_A-000202,L-Usine_A-202343,Safran,2023-10-28,50,CERT-P-Usine_A-000202
2023-10-26 12:10:46,P-Usine_A-000203,P-Usine_A-000203,L-Usine_A-202343,Safran,2023-10-29,50,CERT-P-Usine_A-000203
2023-10-26 12:09:21,P-Usine_A-000204,P-Usine_A-000204,L-Usine_A-202343,Airbus,2023-10-30,50,CERT-P-Usine_A-000204
2023-10-26 12:18:16,P-Usine_A-000205,P-Usine_A-000205,L-Usine_A-202343,Airbus,2023-10-28,,CERT-P-Usine_A-000205
2023-10-26 12:15:16,P-Usine_A-000206,P-Usine_A-000206,L-Usine_A-202343,Dassault,2023-10-29,50,CERT-P-Usine_A-000206
2023-10-26 12:18:32,P-Usine_A-000207,P-Usine_A-000207,L-Usine_A-202343,Safran,2023-10-27,50,CERT-P-Usine_A-000207
2023-10-26 12:19:29,P-Usine_A-000208,P-Usine_A-000208,L-Usine_A-202343,Dassault,2023-10-30,50,CERT-P-Usine_A-000208
2023-10-26 12:20:39,P-Usine_A-000209,P-Usine_A-000209,L-Usine_A-202343,Dassault,2023-10-27,50,CERT-P-Usine_A-000209
2023-10-26 12:15:13,P-Usine_A-000210,P-Usine_A-000210,L-Usine_A-202343,Safran,2023-10-27,50,CERT-P-Usine_A-000210
2023-10-26 12:23:41,P-Usine_A-000212,P-Usine_A-000212,L-Usine_A-202343,Safran,2023-10-29,50,CERT-P-Usine_A-000212
2023-10-26 12:21:54,P-Usine_A-000214,P-Usine_A-000214,L-Usine_A-202343,Safran,2023-10-31,50,CERT-P-Usine_A-000214
2023-10-26 12:21:30,P-Usine_A-000216,P-Usine_A-000216,L-Usine_A-202343,Airbus,2023-10-31,50,CERT-P-Usine_A-000216
2023-10-26 12:28:00,P-Usine_A-000217,P-Usine_A-000217,L-Usine_A-202343,Airbus,2023-10-31,50,CERT-P-Usine_A-000217
2023-10-26 12:24:46,P-Usine_A-000218,P-Usine_A-000218,L-Usine_A-202343,Dassault,2023-10-29,50,CERT-P-Usine_A-000218
