timestamp,part_id,id_lot_matiere,fournisseur,type_materiau,longueur_brute_theo,longueur_brute_reelle,vitesse_coupe,temp_coupe,etat_machine,duree_cycle,taux_chute
2023-10-26 09:16:11,P-Usine_A-000074,LOT-101,AluBest,Acier Inox 316L,1500.0,1499.45,104.5,247.0,RUN,48.5,3.15
2023-10-26 09:10:31,P-Usine_A-000075,LOT-104,AcierPro,Acier Inox 316L,1500.0,1499.85,103.5,248.5,RUN,43.7,2.75
2023-10-26 09:18:32,P-Usine_A-000076,LOT-105,MetalX,Acier Inox 316L,1500.0,1499.25,101.9,236.4,RUN,49.9,4.82
2023-10-26 09:18:32,P-Usine_A-000076,LOT-105,MetalX,Acier Inox 316L,1500.0,1499.25,101.9,236.4,RUN,49.9,4.82
2023-10-26 09:13:19,P-Usine_A-000077,LOT-103,AluBest,Acier Inox 316L,1500.0,1499.74,97.7,234.4,RUN,43.4,2.83
2023-10-26 09:15:35,P-Usine_A-000078,LOT-105,MetalX,Acier Inox 316L,1500.0,1499.86,95.8,222.2,RUN,48.4,4.99
2023-10-26 09:20:34,P-Usine_A-000079,LOT-101,MetalX,Acier Inox 316L,1500.0,1499.75,96.7,203.9,RUN,43.6,3.03
2023-10-26 09:22:32,P-Usine_A-000080,LOT-101,AluBest,Acier Inox 316L,1500.0,1499.89,97.6,219.5,RUN,48.1,3.22
2023-10-26 09:23:32,P-Usine_A-000081,LOT-101,AcierPro,Acier Inox 316L,1500.0,1499.82,96.0,244.4,RUN,44.2,3.68
2023-10-26 09:24:52,P-Usine_A-000082,LOT-102,AcierPro,Acier Inox 316L,1500.0,1500.55,101.0,245.3,RUN,47.2,3.38
2023-10-26 09:27:27,P-Usine_A-000083,LOT-105,AluBest,Acier Inox 316L,1500.0,1499.54,99.3,205.5,RUN,49.5,2.05
2023-10-26 09:19:11,P-Usine_A-000084,LOT-101,AcierPro,Acier Inox 316L,1500.0,1499.91,101.8,250.0,RUN,45.1,3.11
2023-10-26 09:20:18,P-Usine_A-000085,LOT-101,AcierPro,Acier Inox 316L,1500.0,1500.39,95.4,248.0,RUN,43.2,3.23
2023-10-26 09:28:26,P-Usine_A-000086,LOT-103,AcierPro,Acier Inox 316L,1500.0,1500.2,101.1,243.6,RUN,42.5,3.71
2023-10-26 09:22:39,P-Usine_A-000087,LOT-104,AcierPro,Acier Inox 316L,1500.0,1500.02,95.3,211.0,RUN,44.0,2.82
2023-10-26 09:29:50,P-Usine_A-000088,LOT-104,AcierPro,Acier Inox 316L,1500.0,1499.81,103.2,213.5,RUN,48.4,4.27
2023-10-26 09:28:16,P-Usine_A-000089,LOT-103,AcierPro,Acier Inox 316L,1500.0,1500.6,999.9,221.6,RUN,42.2,3.08
2023-10-26 09:25:53,P-Usine_A-000090,LOT-101,AluBest,Acier Inox 316L,1500.0,1500.88,98.1,232.2,RUN,47.0,4.75
2023-10-26 09:28:45,P-Usine_A-000091,LOT-100,AluBest,Acier Inox 316L,1500.0,1499.91,104.5,214.2,RUN,45.0,2.52
2023-10-26 09:32:45,P-Usine_A-000092,LOT-102,AluBest,Acier Inox 316L,1500.0,1499.49,101.1,207.1,RUN,41.2,2.32
2023-10-26 09:36:10,P-Usine_A-000093,LOT-103,MetalX,Acier Inox 316L,1500.0,1499.92,104.4,229.1,RUN,40.7,3.48
2023-10-26 09:32:55,P-Usine_A-000094,LOT-103,AcierPro,Acier Inox 316L,1500.0,1499.65,98.1,234.9,RUN,42.1,4.39
2023-10-26 09:39:02,P-Usine_A-000095,LOT-101,MetalX,Acier Inox 316L,999.9,1500.5,100.9,207.4,RUN,44.1,3.82
2023-10-26 09:32:35,P-Usine_A-000096,LOT-102,AcierPro,Acier Inox 316L,1500.0,1499.45,101.8,201.4,RUN,45.3,2.02
2023-10-26 09:34:47,P-Usine_A-000097,LOT-103,AcierPro,Acier Inox 316L,1500.0,1499.76,98.5,233.0,RUN,43.3,4.27
2023-10-26 09:39:39,P-Usine_A-000098,LOT-103,AcierPro,Acier Inox 316L,1500.0,1500.06,104.5,201.1,RUN,40.8,3.26
2023-10-26 09:42:14,P-Usine_A-000099,LOT-101,AcierPro,Acier Inox 316L,1500.0,1499.83,102.2,242.0,RUN,40.4,2.43
2023-10-26 09:36:17,P-Usine_A-000100,LOT-102,MetalX,Acier Inox 316L,1500.0,1499.38,104.5,223.8,RUN,43.7,2.42
2023-10-26 09:40:34,P-Usine_A-000101,LOT-104,MetalX,Acier Inox 316L,1500.0,1499.98,95.6,249.2,RUN,47.5,3.5
2023-10-26 09:38:06,P-Usine_A-000102,LOT-103,AcierPro,Acier Inox 316L,1500.0,1499.91,95.3,201.6,RUN,49.0,2.73
2023-10-26 09:40:53,P-Usine_A-000103,LOT-100,AluBest,Acier Inox 316L,1500.0,1499.73,99.8,213.3,RUN,44.8,2.69
2023-10-26 09:44:33,P-Usine_A-000104,LOT-105,AcierPro,Acier Inox 316L,1500.0,1500.19,102.3,213.2,STOP,40.5,4.24
2023-10-26 09:46:00,P-Usine_A-000105,LOT-105,MetalX,Acier Inox 316L,1500.0,1499.53,101.3,212.2,RUN,49.1,2.11
2023-10-26 09:42:18,P-Usine_A-000106,LOT-104,AcierPro,Acier Inox 316L,1500.0,1499.81,95.5,226.6,RUN,48.4,3.1
2023-10-26 09:49:54,P-Usine_A-000107,LOT-104,AcierPro,Acier Inox 316L,1500.0,1500.36,99.9,205.8,RUN,45.2,2.84
2023-10-26 09:50:41,P-Usine_A-000108,LOT-101,AluBest,Acier Inox 316L,1500.0,1500.32,99.1,234.6,RUN,40.0,2.76
2023-10-26 09:51:29,P-Usine_A-000109,LOT-102,AcierPro,Acier Inox 316L,1500.0,1500.3,98.2,236.7,RUN,45.8,3.79
2023-10-26 09:49:12,P-Usine_A-000110,LOT-103,AcierPro,Acier Inox 316L,1500.0,1499.4,102.5,234.6,RUN,42.6,4.71
2023-10-26 09:56:05,P-Usine_A-000111,LOT-105,MetalX,Acier Inox 316L,1500.0,1499.63,101.4,207.8,RUN,44.3,4.93
2023-10-26 09:54:28,P-Usine_A-000112,LOT-100,AcierPro,Acier Inox 316L,1500.0,1499.95,100.3,230.4,RUN,45.8,3.59
2023-10-26 09:54:40,P-Usine_A-000113,LOT-100,AluBest,Acier Inox 316L,1500.0,1500.12,100.1,213.7,RUN,45.7,2.19
2023-10-26 09:59:29,P-Usine_A-000114,LOT-103,AluBest,Acier Inox 316L,1500.0,1500.58,96.6,218.8,RUN,45.3,4.25
2023-10-26 09:58:46,P-Usine_A-000115,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.44,96.4,209.5,RUN,40.7,3.43
2023-10-26 09:53:13,P-Usine_A-000116,LOT-102,MetalX,Acier Inox 316L,1500.0,1501.17,96.3,210.1,RUN,47.1,4.82
2023-10-26 09:56:28,P-Usine_A-000117,LOT-105,AluBest,Acier Inox 316L,1500.0,1500.09,95.6,243.9,RUN,40.7,3.86
2023-10-26 10:00:04,P-Usine_A-000118,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.08,104.9,232.1,RUN,49.2,2.69
2023-10-26 09:56:48,P-Usine_A-000119,LOT-102,MetalX,Acier Inox 316L,1500.0,1500.41,96.1,230.4,RUN,48.4,3.65
2023-10-26 09:56:39,P-Usine_A-000120,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.75,101.0,245.4,STOP,40.8,4.64
2023-10-26 10:00:57,P-Usine_A-000121,LOT-101,AcierPro,Acier Inox 316L,1500.0,1499.56,97.2,240.2,RUN,48.4,4.16
2023-10-26 10:03:50,P-Usine_A-000122,LOT-105,AcierPro,Acier Inox 316L,1500.0,1499.27,102.9,201.8,RUN,40.4,4.4
2023-10-26 10:03:51,P-Usine_A-000123,LOT-101,MetalX,Acier Inox 316L,1500.0,1500.05,98.5,204.0,RUN,49.9,3.71
2023-10-26 10:03:52,P-Usine_A-000124,LOT-101,AluBest,Acier Inox 316L,999.9,1500.73,102.3,248.6,RUN,44.3,4.02
2023-10-26 10:00:33,P-Usine_A-000125,LOT-105,AluBest,Acier Inox 316L,1500.0,1499.77,100.4,221.3,RUN,44.2,3.03
2023-10-26 10:08:41,P-Usine_A-000126,LOT-103,MetalX,Acier Inox 316L,1500.0,1499.72,96.6,231.7,RUN,40.4,3.73
2023-10-26 10:02:39,P-Usine_A-000127,LOT-103,MetalX,Acier Inox 316L,1500.0,1500.0,103.0,213.9,RUN,48.4,3.83
2023-10-26 10:09:57,P-Usine_A-000128,LOT-105,AcierPro,Acier Inox 316L,1500.0,1500.16,104.9,207.5,RUN,41.8,2.81
2023-10-26 10:12:27,P-Usine_A-000129,LOT-103,AluBest,Acier Inox 316L,1500.0,1500.29,97.3,226.5,RUN,48.4,4.44
2023-10-26 10:07:17,P-Usine_A-000130,LOT-105,AcierPro,Acier Inox 316L,1500.0,1499.91,102.4,238.6,RUN,47.2,3.56
2023-10-26 10:11:44,P-Usine_A-000131,LOT-104,AluBest,Acier Inox 316L,1500.0,1500.19,103.0,206.9,RUN,49.6,3.76
2023-10-26 10:17:10,,LOT-100,AluBest,Acier Inox 316L,1500.0,1500.61,95.5,229.1,RUN,40.6,2.13
2023-10-26 10:15:37,P-Usine_A-000133,LOT-104,AluBest,Acier Inox 316L,1500.0,1499.07,100.0,243.7,STOP,42.6,4.6
2023-10-26 10:15:01,P-Usine_A-000134,LOT-104,AcierPro,Acier Inox 316L,1500.0,1500.32,101.5,208.6,RUN,48.9,3.76
2023-10-26 10:11:19,P-Usine_A-000135,LOT-105,AcierPro,Acier Inox 316L,1500.0,1500.42,104.1,227.6,RUN,47.1,3.78
2023-10-26 10:20:01,P-Usine_A-000136,LOT-104,AcierPro,Acier Inox 316L,1500.0,1499.64,101.2,239.7,RUN,44.4,3.46
2023-10-26 10:21:55,P-Usine_A-000137,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.06,95.8,200.2,RUN,40.9,4.51
2023-10-26 10:22:26,P-Usine_A-000138,LOT-102,AcierPro,Acier Inox 316L,1500.0,1499.2,102.8,211.0,RUN,46.7,2.28
2023-10-26 10:21:45,P-Usine_A-000139,LOT-104,AluBest,Acier Inox 316L,1500.0,1500.08,98.8,211.5,RUN,47.0,3.1
2023-10-26 10:15:28,P-Usine_A-000140,LOT-104,AluBest,Acier Inox 316L,1500.0,1499.88,99.7,217.1,RUN,45.0,2.9
2023-10-26 10:25:07,P-Usine_A-000141,LOT-102,AluBest,Acier Inox 316L,1500.0,1500.07,97.0,204.7,RUN,49.4,2.38
2023-10-26 10:21:36,P-Usine_A-000142,LOT-101,AcierPro,Acier Inox 316L,1500.0,1500.12,96.4,207.5,RUN,44.8,4.49
2023-10-26 10:18:55,P-Usine_A-000143,LOT-104,AcierPro,Acier Inox 316L,1500.0,1499.41,100.6,220.1,RUN,49.4,4.69
2023-10-26 10:29:27,P-Usine_A-000144,LOT-101,MetalX,Acier Inox 316L,1500.0,1499.51,101.4,202.8,RUN,50.0,4.67
2023-10-26 10:24:44,P-Usine_A-000145,LOT-105,AluBest,Acier Inox 316L,1500.0,1499.3,96.4,204.0,RUN,49.9,2.28
2023-10-26 10:27:43,P-Usine_A-000146,LOT-102,AcierPro,Acier Inox 316L,1500.0,1500.67,100.4,220.7,RUN,43.0,3.38
2023-10-26 10:27:43,P-Usine_A-000146,LOT-102,AcierPro,Acier Inox 316L,1500.0,1500.67,100.4,220.7,RUN,43.0,3.38
2023-10-26 10:22:46,P-Usine_A-000147,LOT-101,AcierPro,Acier Inox 316L,1500.0,1499.81,98.5,223.4,RUN,46.0,2.2
2023-10-26 10:29:23,P-Usine_A-000148,LOT-102,MetalX,Acier Inox 316L,1500.0,1499.03,98.8,212.8,RUN,43.3,2.71
2023-10-26 10:29:42,P-Usine_A-000149,LOT-105,MetalX,Acier Inox 316L,1500.0,1499.72,95.2,238.8,RUN,44.2,4.49
2023-10-26 10:30:29,P-Usine_A-000150,LOT-104,AluBest,Acier Inox 316L,1500.0,1500.0,100.6,232.2,RUN,49.5,4.74
2023-10-26 10:27:40,P-Usine_A-000151,LOT-104,MetalX,Acier Inox 316L,1500.0,1498.48,105.0,228.5,RUN,47.5,3.06
2023-10-26 10:32:51,P-Usine_A-000152,LOT-104,AluBest,Acier Inox 316L,1500.0,1499.67,101.3,240.4,RUN,45.3,3.48
2023-10-26 10:29:29,P-Usine_A-000153,LOT-103,AluBest,Acier Inox 316L,1500.0,1499.99,96.6,239.7,RUN,48.3,4.26
2023-10-26 10:37:32,P-Usine_A-000154,LOT-102,AcierPro,Acier Inox 316L,1500.0,1500.42,104.8,224.7,RUN,44.2,3.14
2023-10-26 10:36:50,P-Usine_A-000155,LOT-101,AluBest,Acier Inox 316L,1500.0,1500.51,103.1,240.3,RUN,,4.58
2023-10-26 10:38:47,P-Usine_A-000156,LOT-102,AcierPro,Acier Inox 316L,1500.0,1500.67,101.1,225.3,RUN,40.6,4.71
2023-10-26 10:34:24,P-Usine_A-000157,LOT-101,AcierPro,Acier Inox 316L,1500.0,1499.39,102.2,207.1,STOP,46.9,3.24
2023-10-26 10:42:41,P-Usine_A-000158,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.19,99.5,239.5,RUN,44.5,2.42
2023-10-26 10:37:42,P-Usine_A-000159,LOT-101,AluBest,Acier Inox 316L,1500.0,1500.61,102.9,248.9,RUN,47.7,2.5
2023-10-26 10:39:38,P-Usine_A-000160,LOT-104,AcierPro,Acier Inox 316L,1500.0,1499.69,98.4,225.4,RUN,40.4,2.38
2023-10-26 10:44:01,P-Usine_A-000161,LOT-103,AcierPro,Acier Inox 316L,1500.0,1499.95,103.2,204.4,RUN,41.4,2.48
2023-10-26 10:41:23,P-Usine_A-000162,LOT-103,AluBest,Acier Inox 316L,1500.0,1499.86,98.4,225.2,RUN,45.9,2.94
2023-10-26 10:39:45,P-Usine_A-000163,LOT-104,AcierPro,Acier Inox 316L,1500.0,1499.67,102.0,244.6,RUN,47.5,2.4
2023-10-26 10:43:48,P-Usine_A-000164,LOT-100,AcierPro,Acier Inox 316L,1500.0,1499.71,101.8,241.8,RUN,45.7,2.88
2023-10-26 10:44:26,P-Usine_A-000165,LOT-103,AluBest,Acier Inox 316L,1500.0,1499.33,96.4,222.6,RUN,42.9,2.49
2023-10-26 10:49:53,P-Usine_A-000166,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.62,104.4,215.8,RUN,44.6,3.9
2023-10-26 10:48:38,P-Usine_A-000167,LOT-104,AluBest,Acier Inox 316L,1500.0,1499.68,104.9,228.0,RUN,41.7,4.45
2023-10-26 10:49:40,P-Usine_A-000168,LOT-103,AluBest,Acier Inox 316L,1500.0,1499.8,96.8,209.2,RUN,42.0,4.71
2023-10-26 10:53:26,P-Usine_A-000169,LOT-102,AcierPro,Acier Inox 316L,1500.0,1499.47,103.4,211.3,RUN,41.5,2.04
2023-10-26 10:50:29,P-Usine_A-000170,LOT-104,AluBest,Acier Inox 316L,1500.0,1499.94,98.8,215.7,RUN,48.2,3.86
2023-10-26 10:50:37,P-Usine_A-000171,LOT-105,AcierPro,Acier Inox 316L,1500.0,1500.43,95.3,232.9,RUN,42.1,4.91
2023-10-26 10:52:23,P-Usine_A-000172,LOT-102,AluBest,Acier Inox 316L,1500.0,1500.19,104.6,202.0,RUN,48.0,4.88
2023-10-26 10:52:13,P-Usine_A-000173,LOT-100,AluBest,Acier Inox 316L,1500.0,1500.68,95.3,218.7,RUN,40.8,4.14
2023-10-26 10:53:19,P-Usine_A-000174,LOT-103,AcierPro,Acier Inox 316L,1500.0,1499.34,96.8,204.5,RUN,46.1,4.93
2023-10-26 10:57:46,P-Usine_A-000175,LOT-104,MetalX,Acier Inox 316L,1500.0,1500.45,102.8,242.9,RUN,44.3,4.76
2023-10-26 11:00:11,P-Usine_A-000176,LOT-105,MetalX,Acier Inox 316L,1500.0,1500.19,99.2,248.2,RUN,45.5,2.24
2023-10-26 11:00:02,P-Usine_A-000177,LOT-105,MetalX,Acier Inox 316L,1500.0,1500.21,97.6,202.7,RUN,44.2,4.18
2023-10-26 10:57:46,P-Usine_A-000178,LOT-101,MetalX,Acier Inox 316L,1500.0,1499.99,100.6,244.4,RUN,42.1,3.94
2023-10-26 10:58:00,P-Usine_A-000179,LOT-100,MetalX,Acier Inox 316L,1500.0,1499.49,97.3,208.1,RUN,48.1,3.12
2023-10-26 10:57:43,P-Usine_A-000180,LOT-100,AcierPro,Acier Inox 316L,1500.0,1499.09,99.5,206.0,RUN,45.5,4.98
2023-10-26 11:04:21,P-Usine_A-000181,LOT-101,AluBest,Acier Inox 316L,1500.0,1499.32,98.1,226.4,RUN,40.1,2.89
