timestamp,part_id,id_piece,dim_x,dim_y,dim_z,tol_min,tol_max,ecart_nominale,resultat,type_defaut,id_operateur
2023-10-26 08:54:08,P-Usine_A-000015,P-Usine_A-000015,99.998,50.019,24.969,-0.05,0.05,0.031,OK,NONE,AUTO-VIS-01
2023-10-26 08:58:29,P-Usine_A-000016,P-Usine_A-000016,100.012,49.993,25.035,-0.05,0.05,0.035,OK,NONE,AUTO-VIS-01
2023-10-26 09:01:40,P-Usine_A-000017,P-Usine_A-000017,100.002,49.987,25.001,-0.05,0.05,0.013,OK,NONE,AUTO-VIS-01
2023-10-26 09:03:04,P-Usine_A-000018,P-Usine_A-000018,100.006,50.006,25.019,-0.05,0.05,0.019,OK,NONE,AUTO-VIS-01
2023-10-26 08:59:46,P-Usine_A-000019,P-Usine_A-000019,99.996,50.001,25.036,-0.05,0.05,0.036,OK,NONE,AUTO-VIS-01
2023-10-26 09:04:00,P-Usine_A-000020,P-Usine_A-000020,100.016,49.986,24.985,-0.05,0.05,0.016,OK,NONE,AUTO-VIS-01
2023-10-26 09:04:56,P-Usine_A-000021,P-Usine_A-000021,100.041,49.984,25.014,-0.05,0.05,0.041,OK,NONE,AUTO-VIS-01
2023-10-26 09:03:12,P-Usine_A-000022,P-Usine_A-000022,100.01,49.971,24.974,-0.05,0.05,0.029,OK,NONE,AUTO-VIS-01
2023-10-26 09:03:12,P-Usine_A-000022,P-Usine_A-000022,100.01,49.971,24.974,-0.05,0.05,0.029,OK,NONE,AUTO-VIS-01
2023-10-26 09:04:48,P-Usine_A-000023,P-Usine_A-000023,99.998,49.978,25.009,-0.05,0.05,0.022,OK,NONE,AUTO-VIS-01
2023-10-26 09:06:22,P-Usine_A-000024,P-Usine_A-000024,100.008,50.037,25.004,-0.05,0.05,0.037,OK,NONE,AUTO-VIS-01
2023-10-26 09:07:46,P-Usine_A-000025,P-Usine_A-000025,99.989,49.991,24.991,-0.05,0.05,0.011,OK,NONE,AUTO-VIS-01
2023-10-26 09:03:35,P-Usine_A-000026,P-Usine_A-000026,100.047,50.021,25.019,-0.05,0.05,0.047,OK,NONE,AUTO-VIS-01
2023-10-26 09:05:25,P-Usine_A-000027,P-Usine_A-000027,99.991,50.023,24.993,-0.05,0.05,0.023,OK,NONE,AUTO-VIS-01
2023-10-26 09:05:18,P-Usine_A-000028,P-Usine_A-000028,99.994,50.032,25.011,-0.05,0.05,0.032,OK,NONE,AUTO-VIS-01
2023-10-26 09:05:08,P-Usine_A-000029,P-Usine_A-000029,100.009,49.979,24.994,-0.05,0.05,0.021,OK,NONE,AUTO-VIS-01
2023-10-26 09:10:26,P-Usine_A-000030,P-Usine_A-000030,100.005,50.037,25.008,-0.05,0.05,0.037,OK,NONE,AUTO-VIS-01
2023-10-26 09:14:11,P-Usine_A-000031,P-Usine_A-000031,100.001,50.029,24.976,-0.05,0.05,0.029,OK,NONE,AUTO-VIS-01
2023-10-26 09:10:55,P-Usine_A-000032,P-Usine_A-000032,100.036,49.983,24.99,-0.05,0.05,0.036,OK,NONE,AUTO-VIS-01
2023-10-26 09:16:24,P-Usine_A-000033,P-Usine_A-000033,99.981,50.008,25.018,-0.05,0.05,0.019,OK,NONE,AUTO-VIS-01
2023-10-26 09:17:22,P-Usine_A-000034,P-Usine_A-000034,99.977,50.025,25.008,-0.05,0.05,0.025,OK,NONE,AUTO-VIS-01
2023-10-26 09:18:24,P-Usine_A-000035,P-Usine_A-000035,100.035,50.019,25.035,-0.05,0.05,0.035,OK,NONE,AUTO-VIS-01
2023-10-26 09:15:31,P-Usine_A-000036,P-Usine_A-000036,100.014,50.02,24.992,-0.05,0.05,0.02,OK,NONE,AUTO-VIS-01
2023-10-26 09:17:33,P-Usine_A-000037,P-Usine_A-000037,99.988,49.986,24.985,-0.05,0.05,0.015,OK,NONE,AUTO-VIS-01
2023-10-26 09:19:42,P-Usine_A-000038,P-Usine_A-000038,99.962,50.02,25.025,-0.05,0.05,0.038,OK,NONE,AUTO-VIS-01
2023-10-26 09:14:57,P-Usine_A-000039,P-Usine_A-000039,100.016,49.995,25.001,-0.05,0.05,0.016,OK,NONE,AUTO-VIS-01
2023-10-26 09:20:50,P-Usine_A-000040,P-Usine_A-000040,100.001,49.956,25.031,-0.05,0.05,0.044,OK,NONE,AUTO-VIS-01
2023-10-26 09:21:55,P-Usine_A-000041,P-Usine_A-000041,99.987,49.975,24.983,-0.05,0.05,0.025,OK,NONE,AUTO-VIS-01
2023-10-26 09:25:56,P-Usine_A-000042,P-Usine_A-000042,100.018,50.016,25.012,-0.05,0.05,0.018,OK,NONE,AUTO-VIS-01
2023-10-26 09:27:28,P-Usine_A-000043,P-Usine_A-000043,99.975,50.003,25.041,-0.05,0.05,0.041,OK,NONE,AUTO-VIS-01
2023-10-26 09:23:58,P-Usine_A-000044,P-Usine_A-000044,100.032,50.005,25.019,-0.05,0.05,0.032,OK,NONE,AUTO-VIS-01
2023-10-26 09:25:23,P-Usine_A-000045,P-Usine_A-000045,99.983,49.987,24.989,-0.05,0.05,0.017,OK,NONE,AUTO-VIS-01
2023-10-26 09:25:23,P-Usine_A-000045,P-Usine_A-000045,99.983,49.987,24.989,-0.05,0.05,0.017,OK,NONE,AUTO-VIS-01
2023-10-26 09:25:26,P-Usine_A-000046,P-Usine_A-000046,100.001,50.015,24.996,-0.05,0.05,0.015,OK,NONE,AUTO-VIS-01
2023-10-26 09:26:46,P-Usine_A-000047,P-Usine_A-000047,100.021,50.002,25.015,-0.05,0.05,0.021,OK,NONE,AUTO-VIS-01
2023-10-26 09:24:36,P-Usine_A-000048,P-Usine_A-000048,99.986,49.995,24.995,-0.05,0.05,0.014,OK,NONE,AUTO-VIS-01
2023-10-26 09:25:38,P-Usine_A-000049,P-Usine_A-000049,100.035,49.994,25.015,-0.05,0.05,0.035,OK,NONE,AUTO-VIS-01
2023-10-26 09:33:35,P-Usine_A-000050,P-Usine_A-000050,99.993,49.98,24.977,-0.05,0.05,0.023,OK,NONE,AUTO-VIS-01
2023-10-26 09:26:30,P-Usine_A-000051,P-Usine_A-000051,99.979,50.029,25.026,-0.05,0.05,0.029,OK,NONE,AUTO-VIS-01
2023-10-26 09:26:30,P-Usine_A-000051,P-Usine_A-000051,99.979,50.029,25.026,-0.05,0.05,0.029,OK,NONE,AUTO-VIS-01
2023-10-26 09:28:04,P-Usine_A-000052,P-Usine_A-000052,99.988,49.987,24.968,-0.05,0.05,0.032,OK,NONE,AUTO-VIS-01
2023-10-26 09:36:06,P-Usine_A-000053,P-Usine_A-000053,99.999,50.015,25.008,-0.05,0.05,0.015,OK,NONE,AUTO-VIS-01
2023-10-26 09:29:41,P-Usine_A-000054,P-Usine_A-000054,99.995,50.012,24.986,-0.05,0.05,0.014,OK,NONE,AUTO-VIS-01
2023-10-26 09:38:05,P-Usine_A-000055,P-Usine_A-000055,99.962,50.02,24.98,-0.05,0.05,0.038,OK,NONE,AUTO-VIS-01
2023-10-26 09:39:29,P-Usine_A-000056,P-Usine_A-000056,100.01,49.984,25.004,-0.05,0.05,0.016,OK,NONE,AUTO-VIS-01
2023-10-26 09:32:35,P-Usine_A-000057,P-Usine_A-000057,99.986,49.996,25.012,-0.05,0.05,0.014,OK,NONE,AUTO-VIS-01
2023-10-26 09:40:03,P-Usine_A-000058,P-Usine_A-000058,100.012,50.0,25.01,-0.05,0.05,0.012,OK,NONE,AUTO-VIS-01
2023-10-26 09:43:19,P-Usine_A-000059,P-Usine_A-000059,99.991,50.019,25.01,-0.05,0.05,0.019,OK,NONE,AUTO-VIS-01
2023-10-26 09:44:13,P-Usine_A-000060,P-Usine_A-000060,99.98,49.983,25.011,-0.05,0.05,0.02,OK,NONE,AUTO-VIS-01
2023-10-26 09:44:00,P-Usine_A-000061,P-Usine_A-000061,100.009,50.011,25.006,-0.05,0.05,0.011,OK,NONE,AUTO-VIS-01
2023-10-26 09:43:45,P-Usine_A-000062,P-Usine_A-000062,100.0,49.996,24.976,-0.05,0.05,,OK,NONE,AUTO-VIS-01
2023-10-26 09:46:38,P-Usine_A-000063,P-Usine_A-000063,99.995,50.009,25.003,-0.05,0.05,0.009,OK,NONE,AUTO-VIS-01
2023-10-26 09:39:35,P-Usine_A-000064,P-Usine_A-000064,100.04,50.024,24.961,-0.05,0.05,0.04,OK,NONE,AUTO-VIS-01
2023-10-26 09:40:19,P-Usine_A-000065,P-Usine_A-000065,99.982,49.974,24.977,-0.05,0.05,0.026,OK,NONE,AUTO-VIS-01
2023-10-26 09:40:52,P-Usine_A-000066,P-Usine_A-000066,100.017,50.032,24.985,-0.05,0.05,0.032,OK,NONE,AUTO-VIS-01
2023-10-26 09:48:16,P-Usine_A-000067,P-Usine_A-000067,99.964,50.031,25.028,-0.05,0.05,0.036,OK,NONE,AUTO-VIS-01
2023-10-26 09:42:41,P-Usine_A-000068,P-Usine_A-000068,100.005,49.991,24.993,-0.05,0.05,0.009,OK,NONE,AUTO-VIS-01
2023-10-26 09:47:18,P-Usine_A-000069,P-Usine_A-000069,99.989,50.024,24.978,-0.05,0.05,0.024,OK,NONE,AUTO-VIS-01
2023-10-26 09:47:18,P-Usine_A-000069,P-Usine_A-000069,99.989,50.024,24.978,-0.05,0.05,0.024,OK,NONE,AUTO-VIS-01
2023-10-26 09:52:29,P-Usine_A-000070,P-Usine_A-000070,99.983,49.97,24.971,-0.05,0.05,0.03,OK,NONE,AUTO-VIS-01
2023-10-26 09:53:51,P-Usine_A-000071,P-Usine_A-000071,100.005,50.012,25.039,-0.05,,0.039,OK,NONE,AUTO-VIS-01
2023-10-26 09:47:59,P-Usine_A-000072,P-Usine_A-000072,100.035,50.003,25.006,-0.05,0.05,0.035,OK,NONE,AUTO-VIS-01
2023-10-26 09:55:10,P-Usine_A-000073,P-Usine_A-000073,100.003,50.004,25.01,-0.05,0.05,0.01,OK,NONE,AUTO-VIS-01
2023-10-26 09:51:18,P-Usine_A-000074,P-Usine_A-000074,99.967,49.986,25.008,-0.05,0.05,0.033,OK,NONE,AUTO-VIS-01
2023-10-26 09:51:19,P-Usine_A-000075,P-Usine_A-000075,99.993,49.987,24.996,-0.05,0.05,0.013,OK,NONE,AUTO-VIS-01
2023-10-26 09:53:08,P-Usine_A-000076,P-Usine_A-000076,99.993,49.994,24.982,-0.05,0.05,0.018,OK,NONE,AUTO-VIS-01
2023-10-26 10:01:51,P-Usine_A-000077,P-Usine_A-000077,100.036,50.01,25.012,-0.05,0.05,0.036,OK,NONE,AUTO-VIS-01
2023-10-26 09:58:27,P-Usine_A-000078,P-Usine_A-000078,99.994,49.974,24.953,-0.05,0.05,0.047,OK,NONE,AUTO-VIS-01
2023-10-26 10:00:57,P-Usine_A-000079,P-Usine_A-000079,99.995,50.052,24.988,-0.05,0.05,0.052,OK,NONE,AUTO-VIS-01
2023-10-26 10:04:33,P-Usine_A-000080,P-Usine_A-000080,100.014,49.988,25.027,-0.05,0.05,0.027,OK,NONE,AUTO-VIS-01
2023-10-26 09:57:48,P-Usine_A-000081,P-Usine_A-000081,99.993,49.988,25.01,-0.05,0.05,0.012,OK,NONE,AUTO-VIS-01
2023-10-26 10:03:42,P-Usine_A-000082,P-Usine_A-000082,99.969,49.991,24.98,-0.05,0.05,0.031,OK,NONE,AUTO-VIS-01
2023-10-26 10:01:42,P-Usine_A-000083,P-Usine_A-000083,99.996,50.028,24.976,-0.05,0.05,0.028,OK,NONE,AUTO-VIS-01
2023-10-26 10:00:49,P-Usine_A-000084,P-Usine_A-000084,99.993,49.981,25.001,-0.05,0.05,0.019,OK,NONE,AUTO-VIS-01
2023-10-26 10:02:26,P-Usine_A-000085,P-Usine_A-000085,99.981,50.026,24.986,-0.05,0.05,0.026,OK,NONE,AUTO-VIS-01
2023-10-26 10:05:21,P-Usine_A-000086,P-Usine_A-000086,99.999,49.955,24.994,-0.05,0.05,0.045,OK,NONE,AUTO-VIS-01
2023-10-26 10:04:04,P-Usine_A-000087,P-Usine_A-000087,100.018,49.988,24.981,-0.05,0.05,0.019,OK,NONE,AUTO-VIS-01
2023-10-26 10:07:59,P-Usine_A-000088,P-Usine_A-000088,100.014,50.025,24.992,-0.05,0.05,0.025,OK,NONE,AUTO-VIS-01
2023-10-26 10:09:33,P-Usine_A-000089,P-Usine_A-000089,100.014,50.003,24.987,-0.05,0.05,0.014,OK,NONE,AUTO-VIS-01
2023-10-26 10:09:13,P-Usine_A-000090,P-Usine_A-000090,100.02,50.011,25.017,-0.05,0.05,0.02,OK,NONE,AUTO-VIS-01
2023-10-26 10:12:13,P-Usine_A-000091,P-Usine_A-000091,99.996,49.99,24.984,-0.05,0.05,0.016,OK,NONE,AUTO-VIS-01
2023-10-26 10:13:46,P-Usine_A-000092,P-Usine_A-000092,100.009,50.014,24.998,-0.05,0.05,0.014,OK,NONE,AUTO-VIS-01
2023-10-26 10:16:57,P-Usine_A-000093,P-Usine_A-000093,99.976,50.001,24.942,-0.05,0.05,0.058,OK,NONE,AUTO-VIS-01
2023-10-26 10:14:05,P-Usine_A-000094,P-Usine_A-000094,100.007,50.019,25.008,-0.05,0.05,0.019,OK,NONE,AUTO-VIS-01
2023-10-26 10:14:05,P-Usine_A-000094,P-Usine_A-000094,100.007,50.019,25.008,-0.05,0.05,0.019,OK,NONE,AUTO-VIS-01
2023-10-26 10:14:29,P-Usine_A-000095,P-Usine_A-000095,100.01,50.01,24.983,-0.05,0.05,0.017,OK,NONE,AUTO-VIS-01
2023-10-26 10:16:46,P-Usine_A-000096,P-Usine_A-000096,99.973,50.035,24.994,-0.05,0.05,0.035,999.9,NONE,AUTO-VIS-01
2023-10-26 10:20:34,P-Usine_A-000097,P-Usine_A-000097,99.985,50.011,25.022,-0.05,0.05,0.022,OK,NONE,AUTO-VIS-01
2023-10-26 10:14:36,P-Usine_A-000098,P-Usine_A-000098,100.011,49.98,24.987,-0.05,0.05,0.02,OK,NONE,AUTO-VIS-01
2023-10-26 10:23:06,P-Usine_A-000099,P-Usine_A-000099,99.993,49.966,24.997,-0.05,0.05,0.034,OK,NONE,AUTO-VIS-01
2023-10-26 10:19:14,P-Usine_A-000100,P-Usine_A-000100,99.961,49.974,25.006,-0.05,0.05,0.039,OK,NONE,AUTO-VIS-01
2023-10-26 10:16:34,P-Usine_A-000101,P-Usine_A-000101,100.015,49.941,24.991,-0.05,0.05,0.059,OK,NONE,AUTO-VIS-01
2023-10-26 10:21:46,P-Usine_A-000102,P-Usine_A-000102,99.992,49.999,25.004,-0.05,0.05,0.008,OK,NONE,AUTO-VIS-01
2023-10-26 10:19:44,P-Usine_A-000103,P-Usine_A-000103,100.027,49.983,25.033,-0.05,0.05,0.033,OK,NONE,AUTO-VIS-01
2023-10-26 10:22:37,P-Usine_A-000104,P-Usine_A-000104,99.963,50.013,24.999,-0.05,0.05,0.037,OK,NONE,AUTO-VIS-01
2023-10-26 10:24:28,P-Usine_A-000105,P-Usine_A-000105,100.039,49.979,25.008,-0.05,0.05,0.039,OK,NONE,AUTO-VIS-01
2023-10-26 10:29:09,P-Usine_A-000106,P-Usine_A-000106,99.996,50.027,24.966,-0.05,0.05,0.034,OK,NONE,AUTO-VIS-01
2023-10-26 10:27:43,P-Usine_A-000107,P-Usine_A-000107,99.997,49.965,24.937,-0.05,0.05,0.063,OK,NONE,AUTO-VIS-01
2023-10-26 10:28:07,P-Usine_A-000108,P-Usine_A-000108,100.002,49.988,25.005,-0.05,0.05,0.012,OK,NONE,AUTO-VIS-01
2023-10-26 10:31:36,P-Usine_A-000109,P-Usine_A-000109,99.993,50.01,25.017,-0.05,0.05,0.017,OK,NONE,AUTO-VIS-01
2023-10-26 10:27:57,P-Usine_A-000110,P-Usine_A-000110,99.989,50.008,25.001,-0.05,0.05,0.011,OK,NONE,AUTO-VIS-01
2023-10-26 10:36:11,P-Usine_A-000111,P-Usine_A-000111,99.989,49.998,25.002,-0.05,0.05,0.011,OK,NONE,AUTO-VIS-01
2023-10-26 10:35:14,P-Usine_A-000112,P-Usine_A-000112,99.985,49.987,25.004,-0.05,0.05,0.015,OK,NONE,AUTO-VIS-01
2023-10-26 10:36:06,P-Usine_A-000113,P-Usine_A-000113,99.961,50.001,24.973,-0.05,0.05,0.039,OK,NONE,AUTO-VIS-01
2023-10-26 10:34:12,P-Usine_A-000114,P-Usine_A-000114,99.99,49.988,25.017,-0.05,0.05,0.017,OK,NONE,AUTO-VIS-01
2023-10-26 10:34:33,P-Usine_A-000115,P-Usine_A-000115,100.034,49.987,24.999,-0.05,0.05,0.034,OK,NONE,AUTO-VIS-01
2023-10-26 10:41:03,P-Usine_A-000116,P-Usine_A-000116,100.003,49.993,25.036,-0.05,0.05,0.036,OK,NONE,AUTO-VIS-01
2023-10-26 10:41:22,P-Usine_A-000117,P-Usine_A-000117,99.99,50.002,25.002,-0.05,0.05,0.01,OK,NONE,AUTO-VIS-01
2023-10-26 10:35:50,P-Usine_A-000118,P-Usine_A-000118,100.003,49.99,24.993,-0.05,0.05,0.01,OK,NONE,AUTO-VIS-01
2023-10-26 10:41:48,P-Usine_A-000119,P-Usine_A-000119,100.003,50.015,24.98,-0.05,0.05,0.02,OK,NONE,AUTO-VIS-01
2023-10-26 10:40:43,P-Usine_A-000120,P-Usine_A-000120,100.015,50.018,24.992,-0.05,0.05,0.018,OK,NONE,AUTO-VIS-01
2023-10-26 10:39:14,P-Usine_A-000121,P-Usine_A-000121,100.002,50.056,24.975,-0.05,0.05,0.056,OK,NONE,AUTO-VIS-01
2023-10-26 10:46:18,P-Usine_A-000122,P-Usine_A-000122,100.03,50.003,24.983,-0.05,0.05,0.03,OK,NONE,AUTO-VIS-01
2023-10-26 10:46:29,P-Usine_A-000123,P-Usine_A-000123,100.023,50.006,24.998,-0.05,0.05,0.023,OK,NONE,AUTO-VIS-01
2023-10-26 10:39:27,P-Usine_A-000124,P-Usine_A-000124,99.977,50.026,24.966,-0.05,0.05,0.034,OK,NONE,AUTO-VIS-01
2023-10-26 10:46:04,P-Usine_A-000125,P-Usine_A-000125,100.003,49.969,24.967,-0.05,0.05,0.033,OK,NONE,AUTO-VIS-01
2023-10-26 10:45:02,P-Usine_A-000126,P-Usine_A-000126,100.004,50.001,25.012,-0.05,0.05,0.012,OK,NONE,AUTO-VIS-01
2023-10-26 10:43:24,P-Usine_A-000127,P-Usine_A-000127,100.023,50.027,25.018,-0.05,0.05,0.027,OK,NONE,AUTO-VIS-01
2023-10-26 10:50:34,P-Usine_A-000128,P-Usine_A-000128,100.022,49.998,25.032,-0.05,0.05,0.032,OK,NONE,AUTO-VIS-01
2023-10-26 10:54:18,P-Usine_A-000129,P-Usine_A-000129,99.982,50.001,24.991,-0.05,0.05,0.018,OK,NONE,AUTO-VIS-01
2023-10-26 10:51:51,P-Usine_A-000130,P-Usine_A-000130,99.992,49.969,24.994,-0.05,0.05,0.031,OK,NONE,AUTO-VIS-01
2023-10-26 10:56:06,P-Usine_A-000131,P-Usine_A-000131,99.977,50.004,25.013,-0.05,0.05,0.023,OK,NONE,AUTO-VIS-01
2023-10-26 10:49:46,P-Usine_A-000132,P-Usine_A-000132,100.011,50.022,25.029,-0.05,0.05,0.029,OK,NONE,AUTO-VIS-01
2023-10-26 10:53:50,P-Usine_A-000133,P-Usine_A-000133,99.987,49.976,24.975,-0.05,0.05,0.025,OK,NONE,AUTO-VIS-01
2023-10-26 10:57:13,P-Usine_A-000134,P-Usine_A-000134,99.998,49.988,25.007,-0.05,0.05,0.012,OK,NONE,AUTO-VIS-01
2023-10-26 10:56:10,P-Usine_A-000135,P-Usine_A-000135,99.993,49.977,24.98,-0.05,0.05,0.023,OK,NONE,AUTO-VIS-01
2023-10-26 10:53:29,P-Usine_A-000136,P-Usine_A-000136,100.028,49.989,24.957,-0.05,0.05,0.043,OK,NONE,AUTO-VIS-01
2023-10-26 11:01:48,P-Usine_A-000137,P-Usine_A-000137,100.033,50.026,25.016,-0.05,0.05,0.033,OK,NONE,AUTO-VIS-01
2023-10-26 10:53:26,P-Usine_A-000138,P-Usine_A-000138,99.999,49.999,25.002,-0.05,0.05,0.002,OK,NONE,AUTO-VIS-01
2023-10-26 10:56:37,P-Usine_A-000139,P-Usine_A-000139,100.005,49.999,24.999,-0.05,0.05,0.005,OK,NONE,AUTO-VIS-01
2023-10-26 11:03:00,P-Usine_A-000140,P-Usine_A-000140,100.026,49.974,24.996,-0.05,0.05,0.026,OK,NONE,AUTO-VIS-01
2023-10-26 11:04:53,P-Usine_A-000141,P-Usine_A-000141,100.007,50.002,24.983,-0.05,0.05,0.017,OK,NONE,AUTO-VIS-01
2023-10-26 10:59:47,P-Usine_A-000142,P-Usine_A-000142,100.026,49.989,25.012,-0.05,0.05,0.026,OK,NONE,AUTO-VIS-01
2023-10-26 11:07:14,P-Usine_A-000143,P-Usine_A-000143,100.012,49.98,25.035,-0.05,0.05,0.035,OK,NONE,AUTO-VIS-01
2023-10-26 11:08:30,P-Usine_A-000144,P-Usine_A-000144,100.026,50.01,24.996,-0.05,0.05,0.026,OK,NONE,AUTO-VIS-01
2023-10-26 11:02:32,P-Usine_A-000145,P-Usine_A-000145,100.032,49.999,25.018,-0.05,0.05,0.032,OK,NONE,AUTO-VIS-01
2023-10-26 11:06:56,P-Usine_A-000146,P-Usine_A-000146,100.019,49.986,25.016,-0.05,0.05,0.019,OK,NONE,AUTO-VIS-01
2023-10-26 11:06:19,P-Usine_A-000147,P-Usine_A-000147,99.999,49.992,25.007,-0.05,0.05,0.008,OK,NONE,AUTO-VIS-01
2023-10-26 11:10:43,P-Usine_A-000148,P-Usine_A-000148,99.988,49.982,24.992,-0.05,0.05,0.018,OK,NONE,AUTO-VIS-01
2023-10-26 11:09:24,P-Usine_A-000149,P-Usine_A-000149,100.03,50.003,25.003,-0.05,0.05,0.03,OK,NONE,AUTO-VIS-01
2023-10-26 11:06:47,P-Usine_A-000150,P-Usine_A-000150,99.976,49.987,25.021,-0.05,0.05,0.024,OK,NONE,AUTO-VIS-01
2023-10-26 11:12:12,P-Usine_A-000151,P-Usine_A-000151,100.011,50.021,25.017,-0.05,0.05,0.021,OK,NONE,AUTO-VIS-01
2023-10-26 11:13:51,P-Usine_A-000152,P-Usine_A-000152,99.94,49.971,25.003,-0.05,0.05,0.06,OK,NONE,AUTO-VIS-01
2023-10-26 11:10:17,P-Usine_A-000153,P-Usine_A-000153,100.011,50.028,24.973,-0.05,0.05,0.028,OK,NONE,AUTO-VIS-01
2023-10-26 11:17:57,P-Usine_A-000154,P-Usine_A-000154,100.023,49.986,25.004,-0.05,0.05,0.023,OK,NONE,AUTO-VIS-01
2023-10-26 11:10:39,P-Usine_A-000155,P-Usine_A-000155,100.002,50.023,25.032,-0.05,0.05,0.032,OK,NONE,AUTO-VIS-01
2023-10-26 11:19:09,P-Usine_A-000156,P-Usine_A-000156,99.967,49.966,25.01,-0.05,0.05,999.9,OK,NONE,AUTO-VIS-01
2023-10-26 11:19:28,P-Usine_A-000157,P-Usine_A-000157,99.995,49.986,,-0.05,0.05,0.02,OK,NONE,AUTO-VIS-01
2023-10-26 11:16:12,P-Usine_A-000158,P-Usine_A-000158,100.009,50.009,25.014,-0.05,0.05,0.014,OK,NONE,AUTO-VIS-01
2023-10-26 11:18:51,P-Usine_A-000159,P-Usine_A-000159,99.983,50.014,24.956,-0.05,0.05,0.044,OK,NONE,AUTO-VIS-01
2023-10-26 11:18:51,P-Usine_A-000160,P-Usine_A-000160,100.009,50.023,24.992,-0.05,0.05,0.023,OK,NONE,AUTO-VIS-01
2023-10-26 11:18:14,P-Usine_A-000161,P-Usine_A-000161,,49.991,25.012,-0.05,0.05,0.012,OK,NONE,AUTO-VIS-01
2023-10-26 11:19:45,P-Usine_A-000162,P-Usine_A-000162,99.959,49.972,25.002,-0.05,0.05,0.041,OK,NONE,AUTO-VIS-01
2023-10-26 11:27:47,P-Usine_A-000163,P-Usine_A-000163,100.025,50.032,25.02,-0.05,0.05,0.032,OK,NONE,AUTO-VIS-01
2023-10-26 11:29:13,P-Usine_A-000164,P-Usine_A-000164,100.013,50.009,24.971,-0.05,0.05,0.029,OK,NONE,AUTO-VIS-01
2023-10-26 11:24:13,P-Usine_A-000165,P-Usine_A-000165,100.011,50.028,25.023,-0.05,0.05,0.028,OK,NONE,AUTO-VIS-01
2023-10-26 11:29:49,P-Usine_A-000166,P-Usine_A-000166,99.982,50.016,25.009,-0.05,0.05,0.018,OK,NONE,AUTO-VIS-01
2023-10-26 11:25:17,P-Usine_A-000167,P-Usine_A-000167,100.021,49.997,24.997,-0.05,0.05,0.021,OK,NONE,AUTO-VIS-01
2023-10-26 11:28:13,P-Usine_A-000168,P-Usine_A-000168,99.977,49.984,24.981,-0.05,0.05,0.023,OK,NONE,AUTO-VIS-01
2023-10-26 11:32:56,P-Usine_A-000169,P-Usine_A-000169,100.02,50.005,25.014,-0.05,0.05,0.02,OK,NONE,AUTO-VIS-01
2023-10-26 11:33:08,P-Usine_A-000170,P-Usine_A-000170,100.003,49.98,24.96,-0.05,0.05,0.04,OK,NONE,AUTO-VIS-01
2023-10-26 11:27:41,P-Usine_A-000171,P-Usine_A-000171,99.992,50.037,25.011,-0.05,0.05,0.037,OK,NONE,AUTO-VIS-01
2023-10-26 11:32:54,P-Usine_A-000172,P-Usine_A-000172,99.993,50.003,999.9,-0.05,0.05,0.02,OK,NONE,AUTO-VIS-01
2023-10-26 11:35:12,P-Usine_A-000173,P-Usine_A-000173,99.999,49.983,25.023,-0.05,0.05,0.023,OK,NONE,AUTO-VIS-01
