timestamp,part_id,batch_id,temp_four_c,courbe_montee_ok,duree_palier_min,temps_refroidissement_min,durete_sortie_hrc,lot_four
2023-10-26 09:39:28,P-Usine_A-000074,OVEN-0002,850.5,OK,58.6,28.0,57.4,OVEN-0002
2023-10-26 09:43:38,P-Usine_A-000075,OVEN-0002,850.8,OK,59.7,29.0,58.0,OVEN-0002
2023-10-26 09:48:06,P-Usine_A-000076,OVEN-0002,852.6,OK,62.6,32.3,57.6,OVEN-0002
2023-10-26 09:51:01,P-Usine_A-000077,OVEN-0002,854.4,OK,56.4,28.7,56.0,OVEN-0002
2023-10-26 09:52:50,P-Usine_A-000078,OVEN-0002,858.9,OK,57.7,31.1,999.9,OVEN-0002
2023-10-26 09:47:21,P-Usine_A-000079,OVEN-0002,848.8,OK,59.9,29.0,57.9,OVEN-0002
2023-10-26 09:54:04,P-Usine_A-000080,OVEN-0002,855.2,OK,60.4,29.6,54.0,OVEN-0002
2023-10-26 09:53:08,P-Usine_A-000081,OVEN-0002,853.0,OK,60.2,30.3,57.0,OVEN-0002
2023-10-26 09:51:42,P-Usine_A-000082,OVEN-0002,848.5,OK,60.2,30.5,59.2,OVEN-0002
2023-10-26 09:57:38,P-Usine_A-000083,OVEN-0002,849.1,OK,59.7,34.2,56.1,OVEN-0002
2023-10-26 09:58:25,P-Usine_A-000084,OVEN-0002,849.8,OK,61.1,29.3,60.5,OVEN-0002
2023-10-26 09:52:13,P-Usine_A-000085,OVEN-0002,837.4,OK,57.7,27.1,56.1,OVEN-0002
2023-10-26 09:55:34,P-Usine_A-000086,OVEN-0002,855.6,OK,56.6,27.9,57.1,OVEN-0002
2023-10-26 09:59:31,P-Usine_A-000087,OVEN-0002,851.0,OK,59.9,29.2,58.7,OVEN-0002
2023-10-26 10:00:18,P-Usine_A-000088,OVEN-0002,846.3,OK,59.1,29.6,58.1,OVEN-0002
2023-10-26 09:56:48,P-Usine_A-000089,OVEN-0002,852.0,OK,61.2,29.7,60.0,OVEN-0002
2023-10-26 10:04:51,P-Usine_A-000090,OVEN-0002,999.9,OK,57.4,28.1,56.5,OVEN-0002
2023-10-26 10:00:59,P-Usine_A-000091,OVEN-0002,847.1,OK,59.3,30.5,57.6,OVEN-0002
2023-10-26 10:05:36,P-Usine_A-000092,OVEN-0002,849.0,OK,59.5,28.7,58.3,OVEN-0002
2023-10-26 10:04:57,P-Usine_A-000093,OVEN-0002,855.0,OK,59.5,32.2,57.1,OVEN-0002
2023-10-26 10:01:52,,OVEN-0002,854.1,OK,59.1,32.2,57.1,OVEN-0002
2023-10-26 10:02:44,P-Usine_A-000095,OVEN-0002,852.1,OK,60.4,32.9,59.4,OVEN-0002
2023-10-26 10:10:16,P-Usine_A-000096,OVEN-0002,844.4,OK,60.1,32.6,56.1,OVEN-0002
2023-10-26 10:08:18,P-Usine_A-000097,OVEN-0002,851.5,OK,59.3,26.9,60.6,OVEN-0002
2023-10-26 10:07:20,P-Usine_A-000098,OVEN-0002,849.2,OK,59.2,28.7,55.6,OVEN-0002
2023-10-26 10:10:49,P-Usine_A-000099,OVEN-0002,846.5,OK,54.7,30.0,58.9,OVEN-0002
2023-10-26 10:08:43,P-Usine_A-000100,OVEN-0002,842.3,OK,60.7,29.5,56.5,OVEN-0002
2023-10-26 10:14:41,P-Usine_A-000101,OVEN-0003,853.9,OK,63.4,30.4,58.5,OVEN-0003
2023-10-26 10:11:13,P-Usine_A-000102,OVEN-0003,841.8,OK,61.5,27.9,57.6,OVEN-0003
2023-10-26 10:17:47,P-Usine_A-000103,OVEN-0003,842.4,OK,60.2,28.0,60.2,OVEN-0003
2023-10-26 10:12:55,P-Usine_A-000104,OVEN-0003,851.9,OK,60.2,30.3,58.3,OVEN-0003
2023-10-26 10:18:52,P-Usine_A-000105,OVEN-0003,846.2,OK,60.9,29.8,56.5,OVEN-0003
2023-10-26 10:19:29,P-Usine_A-000106,OVEN-0003,852.1,OK,59.8,31.8,62.3,OVEN-0003
2023-10-26 10:19:03,P-Usine_A-000107,OVEN-0003,848.0,OK,57.4,30.4,60.4,OVEN-0003
2023-10-26 10:14:40,P-Usine_A-000108,OVEN-0003,845.5,OK,60.5,29.6,56.5,OVEN-0003
2023-10-26 10:21:17,P-Usine_A-000109,OVEN-0003,851.4,OK,59.5,33.0,57.2,OVEN-0003
2023-10-26 10:17:06,P-Usine_A-000110,OVEN-0003,848.8,OK,56.0,27.9,57.0,OVEN-0003
2023-10-26 10:24:53,P-Usine_A-000111,OVEN-0003,846.9,OK,57.5,29.2,60.3,OVEN-0003
2023-10-26 10:26:35,P-Usine_A-000112,OVEN-0003,837.2,OK,57.2,29.7,56.5,OVEN-0003
2023-10-26 10:19:35,P-Usine_A-000113,OVEN-0003,841.8,OK,64.2,31.0,61.0,OVEN-0003
2023-10-26 10:22:04,P-Usine_A-000114,OVEN-0003,848.7,OK,60.3,29.1,61.4,OVEN-0003
2023-10-26 10:20:37,P-Usine_A-000115,OVEN-0003,851.7,OK,56.8,29.8,59.8,OVEN-0003
2023-10-26 10:21:33,P-Usine_A-000116,OVEN-0003,849.5,OK,62.5,30.7,56.4,OVEN-0003
2023-10-26 10:22:57,P-Usine_A-000117,OVEN-0003,847.7,OK,60.9,28.7,57.4,OVEN-0003
2023-10-26 10:26:08,P-Usine_A-000118,OVEN-0003,849.0,OK,63.1,30.6,57.0,OVEN-0003
2023-10-26 10:32:18,P-Usine_A-000119,OVEN-0003,851.1,OK,63.1,27.1,58.7,OVEN-0003
2023-10-26 10:29:46,P-Usine_A-000120,OVEN-0003,855.4,OK,60.8,30.3,59.5,OVEN-0003
2023-10-26 10:28:43,P-Usine_A-000121,OVEN-0003,855.5,OK,63.3,29.0,60.8,OVEN-0003
2023-10-26 10:30:49,P-Usine_A-000122,OVEN-0003,852.5,OK,59.0,26.1,55.4,OVEN-0003
2023-10-26 10:28:32,P-Usine_A-000123,OVEN-0003,851.5,OK,60.7,32.5,57.8,OVEN-0003
2023-10-26 10:30:52,P-Usine_A-000124,OVEN-0003,846.4,OK,62.5,32.1,58.3,OVEN-0003
2023-10-26 10:35:44,P-Usine_A-000125,OVEN-0003,852.0,OK,58.4,27.6,52.3,OVEN-0003
2023-10-26 10:34:35,P-Usine_A-000126,OVEN-0003,847.6,OK,63.0,34.0,57.9,OVEN-0003
2023-10-26 10:41:55,P-Usine_A-000127,OVEN-0003,848.2,OK,61.2,27.3,54.9,OVEN-0003
2023-10-26 10:40:37,P-Usine_A-000128,OVEN-0003,845.9,OK,60.5,25.8,57.6,OVEN-0003
2023-10-26 10:36:00,P-Usine_A-000129,OVEN-0003,857.1,OK,60.4,30.3,57.2,OVEN-0003
2023-10-26 10:44:51,P-Usine_A-000130,OVEN-0003,849.8,OK,58.2,29.2,60.5,OVEN-0003
2023-10-26 10:38:00,P-Usine_A-000131,OVEN-0003,850.2,OK,61.0,29.5,55.6,OVEN-0003
2023-10-26 10:39:31,P-Usine_A-000132,OVEN-0003,848.0,OK,59.3,31.4,54.7,OVEN-0003
2023-10-26 10:44:57,P-Usine_A-000133,OVEN-0003,848.7,OK,60.2,28.9,60.2,OVEN-0003
2023-10-26 10:43:55,P-Usine_A-000134,OVEN-0003,862.0,OK,61.0,29.7,56.7,OVEN-0003
2023-10-26 10:47:00,P-Usine_A-000135,OVEN-0003,848.4,OK,58.6,26.4,59.9,OVEN-0003
2023-10-26 10:47:11,P-Usine_A-000136,OVEN-0003,852.0,OK,59.9,32.8,57.1,OVEN-0003
2023-10-26 10:46:27,P-Usine_A-000137,OVEN-0003,847.9,OK,61.9,29.4,54.1,OVEN-0003
2023-10-26 10:49:59,P-Usine_A-000138,OVEN-0003,853.0,OK,58.8,33.0,59.0,OVEN-0003
2023-10-26 10:51:13,P-Usine_A-000139,OVEN-0003,844.1,OK,57.1,28.5,56.5,OVEN-0003
2023-10-26 10:49:14,P-Usine_A-000140,OVEN-0003,852.7,OK,64.3,28.7,58.4,OVEN-0003
2023-10-26 10:53:42,P-Usine_A-000141,OVEN-0003,999.9,OK,60.9,34.4,56.8,OVEN-0003
2023-10-26 10:49:31,P-Usine_A-000142,OVEN-0003,845.6,OK,63.2,31.8,59.6,OVEN-0003
2023-10-26 10:56:39,P-Usine_A-000143,OVEN-0003,852.4,OK,56.9,30.9,53.4,OVEN-0003
2023-10-26 10:56:39,P-Usine_A-000143,OVEN-0003,852.4,OK,56.9,30.9,53.4,OVEN-0003
2023-10-26 10:49:55,P-Usine_A-000144,OVEN-0003,845.0,OK,60.1,30.4,55.8,OVEN-0003
2023-10-26 11:00:15,P-Usine_A-000145,OVEN-0003,848.9,OK,60.7,27.3,57.8,OVEN-0003
2023-10-26 11:01:26,P-Usine_A-000146,OVEN-0003,852.3,OK,60.5,27.6,58.3,OVEN-0003
2023-10-26 10:54:58,P-Usine_A-000147,OVEN-0003,849.5,OK,65.5,27.9,61.9,OVEN-0003
2023-10-26 10:59:47,P-Usine_A-000148,OVEN-0003,859.3,OK,59.0,30.7,59.2,OVEN-0003
2023-10-26 10:57:40,P-Usine_A-000149,OVEN-0003,854.2,OK,60.2,28.9,57.4,OVEN-0003
2023-10-26 11:02:38,P-Usine_A-000150,OVEN-0003,856.6,OK,58.6,31.3,61.1,OVEN-0003
2023-10-26 11:00:25,P-Usine_A-000151,OVEN-0004,848.6,OK,62.3,29.5,55.5,OVEN-0004
2023-10-26 10:59:21,P-Usine_A-000152,OVEN-0004,850.7,OK,59.1,28.6,56.1,OVEN-0004
2023-10-26 11:05:58,P-Usine_A-000153,OVEN-0004,836.4,OK,62.4,30.2,55.4,OVEN-0004
2023-10-26 11:09:11,P-Usine_A-000154,OVEN-0004,859.1,OK,62.1,29.3,60.1,OVEN-0004
2023-10-26 11:03:02,P-Usine_A-000155,OVEN-0004,847.2,OK,57.7,28.1,60.4,OVEN-0004
2023-10-26 11:09:44,P-Usine_A-000156,OVEN-0004,852.1,OK,60.2,29.0,61.5,OVEN-0004
2023-10-26 11:03:46,P-Usine_A-000157,OVEN-0004,856.0,OK,60.5,33.7,57.1,OVEN-0004
2023-10-26 11:09:35,P-Usine_A-000158,OVEN-0004,847.4,OK,60.0,34.0,60.1,OVEN-0004
2023-10-26 11:04:45,P-Usine_A-000159,OVEN-0004,847.2,OK,62.9,26.6,56.0,OVEN-0004
2023-10-26 11:08:11,P-Usine_A-000160,OVEN-0004,854.0,OK,60.1,32.2,58.2,OVEN-0004
2023-10-26 11:08:23,P-Usine_A-000161,OVEN-0004,849.5,OK,60.4,26.0,61.0,OVEN-0004
2023-10-26 11:15:33,P-Usine_A-000162,OVEN-0004,847.3,OK,59.0,31.2,58.6,OVEN-0004
2023-10-26 11:16:50,P-Usine_A-000163,OVEN-0004,853.8,OK,56.2,30.6,57.2,OVEN-0004
2023-10-26 11:18:01,P-Usine_A-000164,OVEN-0004,854.5,OK,61.2,29.3,60.5,OVEN-0004
2023-10-26 11:16:59,P-Usine_A-000165,OVEN-0004,855.3,OK,61.6,27.3,58.4,OVEN-0004
2023-10-26 11:17:48,P-Usine_A-000166,OVEN-0004,850.6,OK,58.8,33.1,60.0,OVEN-0004
2023-10-26 11:18:55,P-Usine_A-000167,OVEN-0004,852.7,OK,58.5,28.2,56.7,OVEN-0004
2023-10-26 11:20:31,P-Usine_A-000168,OVEN-0004,848.8,OK,58.0,29.6,59.9,OVEN-0004
2023-10-26 11:15:00,P-Usine_A-000169,OVEN-0004,850.3,OK,58.1,30.8,53.3,OVEN-0004
2023-10-26 11:21:20,P-Usine_A-000170,OVEN-0004,847.4,OK,61.5,31.0,60.4,OVEN-0004
2023-10-26 11:22:08,P-Usine_A-000171,OVEN-0004,846.6,OK,54.6,28.2,60.4,OVEN-0004
2023-10-26 11:19:16,P-Usine_A-000172,OVEN-0004,852.6,OK,62.1,28.3,58.5,OVEN-0004
2023-10-26 11:25:59,P-Usine_A-000173,OVEN-0004,852.6,OK,58.0,26.9,54.8,OVEN-0004
2023-10-26 11:21:06,P-Usine_A-000174,OVEN-0004,847.5,OK,58.7,28.7,58.1,OVEN-0004
2023-10-26 11:20:19,P-Usine_A-000175,OVEN-0004,850.9,OK,60.5,31.3,56.3,OVEN-0004
2023-10-26 11:27:54,P-Usine_A-000176,OVEN-0004,846.0,OK,64.0,29.5,57.4,OVEN-0004
2023-10-26 11:23:38,P-Usine_A-000177,OVEN-0004,847.7,OK,64.3,32.2,58.4,OVEN-0004
2023-10-26 11:24:08,P-Usine_A-000178,OVEN-0004,846.6,OK,58.2,29.5,58.1,OVEN-0004
2023-10-26 11:29:20,P-Usine_A-000179,OVEN-0004,847.8,OK,59.4,28.0,59.3,OVEN-0004
2023-10-26 11:29:20,P-Usine_A-000179,OVEN-0004,847.8,OK,59.4,28.0,59.3,OVEN-0004
2023-10-26 11:28:30,P-Usine_A-000180,OVEN-0004,847.8,OK,62.9,30.9,60.5,OVEN-0004
2023-10-26 11:35:20,P-Usine_A-000181,OVEN-0004,855.9,OK,57.4,27.9,57.0,OVEN-0004
2023-10-26 11:26:57,P-Usine_A-000182,OVEN-0004,851.8,OK,60.0,26.1,57.3,OVEN-0004
2023-10-26 11:29:57,P-Usine_A-000183,OVEN-0004,849.5,OK,61.9,28.0,56.6,OVEN-0004
2023-10-26 11:29:57,P-Usine_A-000183,OVEN-0004,849.5,OK,61.9,28.0,56.6,OVEN-0004
2023-10-26 11:37:55,P-Usine_A-000184,OVEN-0004,858.5,OK,999.9,35.1,57.7,OVEN-0004
2023-10-26 11:33:40,P-Usine_A-000185,OVEN-0004,847.9,OK,62.0,32.3,56.2,OVEN-0004
2023-10-26 11:33:40,P-Usine_A-000185,OVEN-0004,847.9,OK,62.0,32.3,56.2,OVEN-0004
2023-10-26 11:33:19,P-Usine_A-000186,OVEN-0004,848.2,OK,59.7,27.6,54.4,OVEN-0004
2023-10-26 11:38:44,P-Usine_A-000187,OVEN-0004,845.7,OK,57.3,29.8,56.2,OVEN-0004
2023-10-26 11:35:25,P-Usine_A-000188,OVEN-0004,850.8,OK,61.9,26.2,58.9,OVEN-0004
2023-10-26 11:35:25,P-Usine_A-000188,OVEN-0004,850.8,OK,61.9,26.2,58.9,OVEN-0004
2023-10-26 11:38:04,P-Usine_A-000189,OVEN-0004,858.6,OK,60.8,28.6,57.8,OVEN-0004
2023-10-26 11:39:19,P-Usine_A-000190,OVEN-0004,849.4,OK,60.4,32.6,59.4,OVEN-0004
2023-10-26 11:39:19,P-Usine_A-000190,OVEN-0004,849.4,OK,60.4,32.6,59.4,OVEN-0004
2023-10-26 11:37:14,P-Usine_A-000191,OVEN-0004,853.6,OK,60.8,29.4,57.2,OVEN-0004
2023-10-26 11:42:58,P-Usine_A-000192,OVEN-0004,849.3,OK,58.2,26.8,55.5,OVEN-0004
2023-10-26 11:41:30,P-Usine_A-000193,OVEN-0004,852.3,OK,61.8,27.4,58.9,OVEN-0004
2023-10-26 11:38:57,P-Usine_A-000194,OVEN-0004,850.1,OK,62.2,31.0,59.2,OVEN-0004
2023-10-26 11:44:34,P-Usine_A-000195,OVEN-0004,839.3,OK,59.1,,62.9,OVEN-0004
2023-10-26 11:50:52,P-Usine_A-000196,OVEN-0004,853.1,OK,55.8,29.7,56.3,OVEN-0004
2023-10-26 11:42:13,P-Usine_A-000197,OVEN-0004,849.7,OK,60.2,27.8,55.2,OVEN-0004
2023-10-26 11:50:11,P-Usine_A-000198,OVEN-0004,845.6,OK,59.4,31.6,55.5,OVEN-0004
2023-10-26 11:50:37,P-Usine_A-000199,OVEN-0004,849.9,OK,59.7,29.5,59.0,OVEN-0004
2023-10-26 11:50:30,P-Usine_A-000200,OVEN-0004,842.3,OK,58.8,31.4,58.7,OVEN-0004
2023-10-26 11:52:41,P-Usine_A-000201,OVEN-0005,856.8,OK,61.1,30.2,56.5,OVEN-0005
2023-10-26 11:52:14,P-Usine_A-000202,OVEN-0005,848.1,OK,61.0,31.5,56.8,OVEN-0005
2023-10-26 11:48:44,P-Usine_A-000203,OVEN-0005,855.6,OK,59.7,31.2,57.8,OVEN-0005
2023-10-26 11:55:10,P-Usine_A-000204,OVEN-0005,842.4,OK,63.4,30.7,59.5,OVEN-0005
2023-10-26 11:49:53,P-Usine_A-000205,OVEN-0005,845.7,OK,60.7,26.6,61.7,OVEN-0005
2023-10-26 11:52:15,P-Usine_A-000206,OVEN-0005,844.9,OK,55.6,28.1,58.1,OVEN-0005
2023-10-26 12:01:25,P-Usine_A-000207,OVEN-0005,851.8,OK,57.3,32.4,58.1,OVEN-0005
2023-10-26 11:53:21,P-Usine_A-000208,OVEN-0005,845.7,OK,60.3,30.0,59.5,OVEN-0005
2023-10-26 11:59:49,P-Usine_A-000209,,850.1,OK,57.9,30.3,60.0,OVEN-0005
2023-10-26 11:55:35,P-Usine_A-000210,OVEN-0005,851.0,OK,60.7,28.2,54.6,OVEN-0005
2023-10-26 12:00:47,P-Usine_A-000211,OVEN-0005,850.8,OK,59.6,27.8,60.1,OVEN-0005
2023-10-26 11:59:35,P-Usine_A-000212,OVEN-0005,849.5,OK,58.2,31.2,58.3,OVEN-0005
2023-10-26 12:04:28,P-Usine_A-000213,OVEN-0005,856.5,OK,59.9,31.4,57.9,OVEN-0005
2023-10-26 12:04:39,P-Usine_A-000214,OVEN-0005,844.7,OK,60.6,29.5,57.3,OVEN-0005
2023-10-26 12:02:02,P-Usine_A-000215,OVEN-0005,849.3,OK,58.8,28.5,57.5,OVEN-0005
2023-10-26 12:09:01,P-Usine_A-000216,OVEN-0005,840.0,OK,59.5,30.6,57.9,OVEN-0005
2023-10-26 12:06:42,P-Usine_A-000217,OVEN-0005,848.8,OK,61.1,33.5,59.2,OVEN-0005
2023-10-26 12:03:47,P-Usine_A-000218,OVEN-0005,841.6,OK,60.5,29.5,56.8,OVEN-0005
2023-10-26 12:12:25,P-Usine_A-000219,OVEN-0005,848.6,OK,58.8,29.4,63.3,OVEN-0005
2023-10-26 12:04:46,P-Usine_A-000220,OVEN-0005,855.0,999.9,60.7,29.4,58.3,OVEN-0005
2023-10-26 12:10:11,P-Usine_A-000221,OVEN-0005,849.2,OK,58.3,29.3,55.6,OVEN-0005
2023-10-26 12:08:13,P-Usine_A-000222,OVEN-0005,851.7,OK,57.4,28.4,62.4,OVEN-0005
2023-10-26 12:14:03,P-Usine_A-000223,OVEN-0005,848.0,OK,59.0,31.3,58.6,OVEN-0005
2023-10-26 12:14:37,P-Usine_A-000224,OVEN-0005,843.7,OK,61.1,31.6,57.2,OVEN-0005
2023-10-26 12:12:16,P-Usine_A-000225,OVEN-0005,853.5,,64.1,27.4,56.6,OVEN-0005
2023-10-26 12:12:12,P-Usine_A-000226,OVEN-0005,851.2,OK,60.0,27.6,59.0,OVEN-0005
2023-10-26 12:16:25,P-Usine_A-000227,OVEN-0005,855.6,OK,58.3,22.6,58.7,OVEN-0005
2023-10-26 12:13:53,P-Usine_A-000228,OVEN-0005,853.8,OK,59.9,27.4,56.9,OVEN-0005
