timestamp,part_id,punch_force_kn,vibration_level,motor_temp_c,cycle_count,status
2023-10-26 08:44:08,P-Usine_A-000041,316.7,1.39,78.1,41,RUN
2023-10-26 08:45:57,P-Usine_A-000042,,1.33,78.2,42,RUN
2023-10-26 08:48:06,P-Usine_A-000043,250.5,1.96,70.8,43,RUN
2023-10-26 08:48:34,P-Usine_A-000044,303.4,1.2,51.0,44,RUN
2023-10-26 08:43:11,P-Usine_A-000045,301.7,1.02,78.8,45,RUN
2023-10-26 08:43:27,P-Usine_A-000046,291.8,1.36,61.4,46,RUN
2023-10-26 08:47:15,P-Usine_A-000047,272.4,1.49,77.2,47,RUN
2023-10-26 08:49:00,P-Usine_A-000048,300.3,0.51,65.0,48,RUN
2023-10-26 08:51:57,P-Usine_A-000049,309.3,1.14,54.5,49,RUN
2023-10-26 08:47:36,P-Usine_A-000050,289.6,1.08,59.8,50,RUN
2023-10-26 08:46:56,P-Usine_A-000051,340.2,1.48,58.6,51,RUN
2023-10-26 08:57:16,P-Usine_A-000052,259.1,1.86,52.1,52,RUN
2023-10-26 08:48:59,P-Usine_A-000053,280.7,1.28,63.6,53,RUN
2023-10-26 08:49:36,P-Usine_A-000054,339.2,0.89,72.7,54,RUN
2023-10-26 08:56:17,P-Usine_A-000055,304.0,0.51,59.9,55,RUN
2023-10-26 08:57:35,P-Usine_A-000056,309.6,1.32,51.5,56,RUN
2023-10-26 08:54:53,P-Usine_A-000057,302.9,0.67,74.5,57,RUN
2023-10-26 08:59:44,P-Usine_A-000058,266.8,0.59,75.3,58,RUN
2023-10-26 09:01:44,P-Usine_A-000059,282.2,999.9,75.9,59,RUN
2023-10-26 09:05:10,P-Usine_A-000060,339.1,0.63,76.6,60,RUN
2023-10-26 08:58:38,P-Usine_A-000061,335.9,0.58,68.7,61,RUN
2023-10-26 09:06:29,P-Usine_A-000062,292.1,0.76,53.9,62,RUN
2023-10-26 09:04:23,P-Usine_A-000063,295.0,1.96,60.2,63,RUN
2023-10-26 09:06:51,P-Usine_A-000064,270.7,1.34,59.6,64,RUN
2023-10-26 09:06:22,P-Usine_A-000065,318.2,999.9,51.6,65,RUN
2023-10-26 09:05:04,P-Usine_A-000066,278.1,1.85,52.4,66,RUN
2023-10-26 09:11:14,P-Usine_A-000067,281.6,0.98,77.7,67,RUN
2023-10-26 09:04:46,P-Usine_A-000068,289.9,1.97,53.0,68,RUN
2023-10-26 09:13:10,P-Usine_A-000069,258.9,1.51,75.5,69,RUN
2023-10-26 09:08:03,P-Usine_A-000070,331.7,1.07,71.1,70,RUN
2023-10-26 09:12:12,P-Usine_A-000071,330.0,1.81,57.0,71,RUN
2023-10-26 09:13:31,P-Usine_A-000072,283.2,1.81,51.6,72,RUN
2023-10-26 09:16:31,P-Usine_A-000073,275.8,1.95,58.5,73,RUN
2023-10-26 09:17:16,P-Usine_A-000074,288.2,1.1,71.7,74,RUN
2023-10-26 09:17:52,P-Usine_A-000075,259.1,1.61,54.9,75,RUN
2023-10-26 09:17:52,P-Usine_A-000075,259.1,1.61,54.9,75,RUN
2023-10-26 09:21:20,P-Usine_A-000076,329.5,1.2,64.6,76,RUN
2023-10-26 09:14:57,P-Usine_A-000077,255.3,1.66,63.9,77,RUN
2023-10-26 09:15:35,P-Usine_A-000078,303.2,0.68,63.4,78,RUN
2023-10-26 09:14:51,P-Usine_A-000079,346.3,1.62,76.8,79,RUN
2023-10-26 09:23:08,P-Usine_A-000080,330.4,1.19,66.3,80,RUN
2023-10-26 09:20:57,P-Usine_A-000081,327.4,0.67,72.9,81,RUN
2023-10-26 09:24:30,P-Usine_A-000082,999.9,1.97,79.7,82,RUN
2023-10-26 09:20:48,P-Usine_A-000083,336.8,0.71,56.8,83,RUN
2023-10-26 09:26:51,P-Usine_A-000084,306.2,1.92,75.5,84,RUN
2023-10-26 09:28:20,P-Usine_A-000085,318.9,1.06,68.8,85,RUN
2023-10-26 09:22:58,P-Usine_A-000086,325.9,0.66,59.3,86,RUN
2023-10-26 09:31:56,P-Usine_A-000087,260.5,1.37,54.6,87,RUN
2023-10-26 09:32:58,P-Usine_A-000088,266.9,1.96,69.4,88,RUN
2023-10-26 09:32:58,P-Usine_A-000088,266.9,1.96,69.4,88,RUN
2023-10-26 09:29:57,P-Usine_A-000089,325.7,1.36,74.9,89,RUN
2023-10-26 09:28:44,P-Usine_A-000090,277.8,0.6,59.8,90,RUN
2023-10-26 09:34:28,P-Usine_A-000091,319.6,0.6,59.7,91,RUN
2023-10-26 09:30:51,P-Usine_A-000092,327.0,1.71,62.6,92,RUN
2023-10-26 09:30:57,P-Usine_A-000093,325.8,0.71,62.0,93,RUN
2023-10-26 09:38:46,P-Usine_A-000094,348.2,0.6,999.9,94,RUN
2023-10-26 09:38:49,P-Usine_A-000095,272.4,1.49,58.6,95,RUN
2023-10-26 09:40:13,P-Usine_A-000096,299.2,0.79,63.2,96,RUN
2023-10-26 09:32:25,P-Usine_A-000097,258.7,999.9,69.1,97,RUN
2023-10-26 09:42:10,,265.6,0.93,76.1,98,RUN
2023-10-26 09:35:26,P-Usine_A-000099,304.9,0.59,52.1,99,RUN
2023-10-26 09:41:03,P-Usine_A-000100,250.3,1.23,76.7,100,RUN
2023-10-26 09:40:17,P-Usine_A-000101,275.3,0.98,79.6,101,RUN
2023-10-26 09:41:12,P-Usine_A-000102,260.5,1.24,64.1,102,RUN
2023-10-26 09:47:12,P-Usine_A-000103,283.8,0.71,66.0,103,RUN
2023-10-26 09:39:55,P-Usine_A-000104,297.7,0.91,54.0,104,RUN
2023-10-26 09:49:07,P-Usine_A-000105,305.6,1.03,67.9,105,RUN
2023-10-26 09:41:30,P-Usine_A-000106,334.8,1.13,79.6,106,RUN
2023-10-26 09:44:43,P-Usine_A-000107,305.1,1.41,50.1,107,RUN
2023-10-26 09:49:02,P-Usine_A-000108,294.1,1.56,76.4,108,RUN
2023-10-26 09:50:53,P-Usine_A-000109,314.8,1.11,74.1,109,RUN
2023-10-26 09:52:35,P-Usine_A-000110,263.5,0.8,65.0,110,RUN
2023-10-26 09:55:40,P-Usine_A-000111,289.6,1.39,65.7,111,RUN
2023-10-26 09:49:20,P-Usine_A-000112,261.2,1.68,75.2,112,RUN
2023-10-26 09:49:20,P-Usine_A-000112,261.2,1.68,75.2,112,RUN
2023-10-26 09:55:30,P-Usine_A-000113,251.5,1.66,78.5,113,RUN
2023-10-26 09:55:30,P-Usine_A-000113,251.5,1.66,78.5,113,RUN
2023-10-26 09:50:46,P-Usine_A-000114,298.0,999.9,53.5,114,RUN
2023-10-26 09:59:26,P-Usine_A-000115,318.9,1.37,61.9,115,RUN
2023-10-26 09:54:19,P-Usine_A-000116,298.8,1.06,74.5,116,RUN
2023-10-26 09:55:13,P-Usine_A-000117,344.4,0.84,78.7,117,RUN
2023-10-26 09:53:09,P-Usine_A-000118,252.4,1.83,76.8,118,RUN
2023-10-26 09:55:16,P-Usine_A-000119,282.1,1.44,76.7,119,RUN
2023-10-26 10:01:51,P-Usine_A-000120,256.3,1.06,50.7,120,RUN
2023-10-26 09:58:10,P-Usine_A-000121,280.2,0.7,65.7,121,RUN
2023-10-26 10:05:32,P-Usine_A-000122,271.0,0.92,65.1,122,RUN
2023-10-26 10:07:16,P-Usine_A-000123,289.6,0.99,62.7,123,RUN
2023-10-26 10:04:27,P-Usine_A-000124,284.9,1.22,59.8,124,RUN
2023-10-26 10:08:43,P-Usine_A-000125,321.1,0.53,70.9,125,RUN
2023-10-26 10:07:28,P-Usine_A-000126,256.9,0.53,69.3,,RUN
2023-10-26 10:03:50,P-Usine_A-000127,261.0,0.54,79.8,127,RUN
2023-10-26 10:07:09,P-Usine_A-000128,338.2,1.97,70.4,128,RUN
2023-10-26 10:12:41,P-Usine_A-000129,325.1,1.36,50.7,129,RUN
2023-10-26 10:09:51,P-Usine_A-000130,299.3,1.08,79.5,130,RUN
2023-10-26 10:10:46,P-Usine_A-000131,260.4,0.83,67.9,131,RUN
2023-10-26 10:11:42,P-Usine_A-000132,281.0,0.54,64.6,132,RUN
2023-10-26 10:15:39,P-Usine_A-000133,269.6,1.24,63.8,133,RUN
2023-10-26 10:14:22,P-Usine_A-000134,307.2,1.15,62.1,134,RUN
2023-10-26 10:16:37,P-Usine_A-000135,306.3,0.63,70.6,135,RUN
2023-10-26 10:14:25,P-Usine_A-000136,300.1,1.18,74.7,136,RUN
2023-10-26 10:21:39,P-Usine_A-000137,290.7,1.47,59.9,137,RUN
2023-10-26 10:20:25,P-Usine_A-000138,327.1,0.63,68.1,138,RUN
2023-10-26 10:20:37,P-Usine_A-000139,296.5,1.18,78.6,139,RUN
2023-10-26 10:23:09,P-Usine_A-000140,346.4,0.94,50.9,140,RUN
2023-10-26 10:22:34,P-Usine_A-000141,295.4,1.27,65.6,141,RUN
2023-10-26 10:20:22,P-Usine_A-000142,330.5,0.8,51.6,142,RUN
2023-10-26 10:24:57,P-Usine_A-000143,255.7,1.63,50.9,143,RUN
2023-10-26 10:24:57,P-Usine_A-000143,255.7,1.63,50.9,143,RUN
2023-10-26 10:22:07,P-Usine_A-000144,285.8,0.57,78.6,144,RUN
2023-10-26 10:29:10,P-Usine_A-000145,266.0,0.97,79.8,145,RUN
2023-10-26 10:27:13,P-Usine_A-000146,280.7,1.65,57.1,146,RUN
2023-10-26 10:28:54,P-Usine_A-000147,288.1,1.13,50.3,147,RUN
2023-10-26 10:23:53,P-Usine_A-000148,324.0,1.47,76.5,148,RUN
2023-10-26 10:29:07,P-Usine_A-000149,323.9,1.1,59.6,149,RUN
2023-10-26 10:28:38,,308.0,1.1,71.5,150,RUN
2023-10-26 10:29:06,P-Usine_A-000151,299.4,1.67,52.5,151,RUN
2023-10-26 10:36:01,P-Usine_A-000152,339.5,1.12,79.0,152,RUN
2023-10-26 10:35:11,P-Usine_A-000153,313.3,1.82,72.1,153,RUN
2023-10-26 10:33:51,P-Usine_A-000154,274.3,1.54,52.3,154,RUN
2023-10-26 10:34:11,P-Usine_A-000155,258.1,0.73,79.4,155,RUN
2023-10-26 10:41:14,P-Usine_A-000156,276.5,1.61,67.5,156,RUN
2023-10-26 10:37:25,P-Usine_A-000157,316.3,1.69,51.1,157,RUN
2023-10-26 10:38:35,P-Usine_A-000158,269.2,0.76,67.7,158,RUN
2023-10-26 10:42:45,P-Usine_A-000159,344.6,0.67,55.6,159,RUN
2023-10-26 10:39:07,P-Usine_A-000160,271.1,0.75,72.9,160,RUN
2023-10-26 10:38:48,P-Usine_A-000161,311.2,0.93,68.3,161,RUN
2023-10-26 10:38:53,P-Usine_A-000162,277.9,1.88,77.3,162,RUN
2023-10-26 10:41:04,P-Usine_A-000163,284.5,1.71,59.7,163,RUN
2023-10-26 10:43:50,P-Usine_A-000164,306.8,1.87,63.6,164,RUN
2023-10-26 10:49:47,P-Usine_A-000165,326.8,1.24,61.3,165,RUN
2023-10-26 10:51:29,P-Usine_A-000166,344.6,1.95,65.3,166,RUN
2023-10-26 10:45:01,P-Usine_A-000167,338.8,0.9,58.3,167,RUN
2023-10-26 10:49:12,P-Usine_A-000168,316.1,1.79,80.0,168,RUN
,P-Usine_A-000169,295.3,1.54,55.2,169,RUN
2023-10-26 10:46:21,P-Usine_A-000170,286.9,1.86,69.2,170,RUN
2023-10-26 10:47:06,P-Usine_A-000171,337.6,1.56,71.2,171,RUN
2023-10-26 10:50:28,P-Usine_A-000172,263.7,0.87,64.6,172,RUN
2023-10-26 10:58:38,P-Usine_A-000173,280.4,1.49,74.8,173,RUN
2023-10-26 10:56:13,P-Usine_A-000174,328.5,1.77,68.8,174,RUN
2023-10-26 10:53:40,P-Usine_A-000175,299.6,1.99,65.7,175,RUN
2023-10-26 10:56:22,P-Usine_A-000176,330.9,1.9,76.2,176,RUN
2023-10-26 11:00:35,P-Usine_A-000177,263.2,1.6,62.4,177,RUN
2023-10-26 10:58:17,P-Usine_A-000178,254.1,0.81,52.6,178,RUN
2023-10-26 11:04:25,P-Usine_A-000179,327.0,0.89,66.8,179,RUN
2023-10-26 10:58:45,P-Usine_A-000180,320.6,0.76,59.0,180,RUN
2023-10-26 11:02:58,P-Usine_A-000181,336.4,1.88,52.2,181,RUN
2023-10-26 11:04:31,P-Usine_A-000182,258.4,1.43,78.6,182,RUN
2023-10-26 11:04:39,P-Usine_A-000183,278.2,1.4,67.7,183,RUN
2023-10-26 11:07:42,P-Usine_A-000184,266.5,0.56,58.9,184,RUN
2023-10-26 11:06:57,P-Usine_A-000185,297.0,0.86,57.0,185,RUN
2023-10-26 11:02:57,P-Usine_A-000186,340.8,0.72,58.2,186,RUN
2023-10-26 11:09:38,P-Usine_A-000187,265.9,0.52,53.7,187,RUN
2023-10-26 11:08:06,P-Usine_A-000188,274.9,1.35,54.2,188,RUN
2023-10-26 11:07:21,P-Usine_A-000189,346.3,1.45,78.3,189,RUN
2023-10-26 11:08:53,P-Usine_A-000190,304.7,1.92,53.2,190,RUN
2023-10-26 11:11:04,P-Usine_A-000191,252.6,1.1,61.4,191,RUN
2023-10-26 11:11:18,P-Usine_A-000192,283.4,1.42,57.5,192,RUN
2023-10-26 11:09:07,P-Usine_A-000193,316.3,1.43,67.4,193,RUN
2023-10-26 11:17:28,P-Usine_A-000194,331.5,0.5,51.5,194,RUN
2023-10-26 11:14:36,P-Usine_A-000195,252.4,0.96,77.6,195,RUN
2023-10-26 11:15:22,P-Usine_A-000196,258.5,1.51,57.5,196,RUN
2023-10-26 11:16:35,P-Usine_A-000197,301.8,1.96,54.8,197,RUN
2023-10-26 11:19:10,P-Usine_A-000198,284.6,0.89,61.5,198,RUN
2023-10-26 11:15:29,P-Usine_A-000199,270.9,0.7,70.5,199,RUN
2023-10-26 11:19:50,P-Usine_A-000200,317.9,1.5,62.8,200,RUN
2023-10-26 11:23:15,P-Usine_A-000201,277.7,0.71,70.5,201,RUN
2023-10-26 11:18:26,P-Usine_A-000202,299.7,1.59,79.5,202,RUN
2023-10-26 11:18:57,P-Usine_A-000203,312.6,0.67,60.6,203,RUN
2023-10-26 11:25:08,P-Usine_A-000204,276.7,0.78,51.4,204,RUN
2023-10-26 11:26:12,P-Usine_A-000205,326.6,1.07,71.6,205,RUN
2023-10-26 11:28:28,P-Usine_A-000206,336.5,1.84,71.1,206,RUN
2023-10-26 11:32:17,P-Usine_A-000207,327.6,0.64,55.2,207,RUN
2023-10-26 11:29:56,P-Usine_A-000208,254.1,1.81,50.4,208,RUN
2023-10-26 11:26:13,P-Usine_A-000209,316.3,0.79,53.8,209,RUN
2023-10-26 11:29:07,P-Usine_A-000210,343.0,1.18,64.5,210,RUN
2023-10-26 11:30:55,P-Usine_A-000211,292.9,1.66,69.0,211,RUN
2023-10-26 11:28:18,P-Usine_A-000212,344.5,1.81,71.1,212,RUN
2023-10-26 11:30:39,P-Usine_A-000213,274.0,1.11,52.6,213,RUN
2023-10-26 11:30:33,P-Usine_A-000214,,1.92,61.9,214,RUN
2023-10-26 11:32:13,P-Usine_A-000215,277.6,0.72,77.0,215,RUN
2023-10-26 11:35:38,P-Usine_A-000216,254.2,1.1,62.7,216,RUN
2023-10-26 11:39:56,P-Usine_A-000217,290.3,0.59,60.9,217,RUN
2023-10-26 11:36:02,P-Usine_A-000218,348.1,1.53,53.0,218,RUN
2023-10-26 11:38:19,P-Usine_A-000219,340.7,1.32,63.2,219,RUN
2023-10-26 11:40:52,P-Usine_A-000220,340.4,1.03,55.6,220,RUN
2023-10-26 11:44:21,P-Usine_A-000221,267.2,0.68,69.6,221,RUN
2023-10-26 11:46:34,P-Usine_A-000222,341.3,1.13,79.9,222,RUN
2023-10-26 11:39:33,P-Usine_A-000223,299.3,0.51,50.3,223,RUN
2023-10-26 11:39:33,P-Usine_A-000223,299.3,0.51,50.3,223,RUN
2023-10-26 11:45:25,P-Usine_A-000224,285.6,1.19,73.0,224,RUN
2023-10-26 11:44:57,P-Usine_A-000225,272.1,,77.7,225,RUN
2023-10-26 11:46:38,P-Usine_A-000226,267.9,1.58,56.5,226,RUN
2023-10-26 11:48:54,P-Usine_A-000227,280.4,0.74,999.9,227,RUN
2023-10-26 11:51:23,P-Usine_A-000228,310.7,0.61,68.2,228,RUN
2023-10-26 11:50:07,P-Usine_A-000229,274.3,1.09,67.2,229,RUN
2023-10-26 11:53:17,P-Usine_A-000230,287.0,1.86,62.3,230,RUN
2023-10-26 11:54:38,P-Usine_A-000231,251.6,1.09,74.4,231,RUN
2023-10-26 11:51:22,P-Usine_A-000232,322.2,1.65,78.7,232,RUN
2023-10-26 11:52:24,P-Usine_A-000233,314.3,1.87,75.1,233,RUN
2023-10-26 11:53:58,P-Usine_A-000234,259.6,0.82,59.2,234,RUN
2023-10-26 11:52:58,P-Usine_A-000235,325.8,0.81,72.9,235,RUN
2023-10-26 11:56:33,P-Usine_A-000236,275.4,0.57,61.5,236,RUN
2023-10-26 11:56:09,P-Usine_A-000237,258.0,1.4,68.9,237,RUN
2023-10-26 11:53:12,P-Usine_A-000238,270.6,1.18,78.2,238,RUN
2023-10-26 11:58:38,,283.2,1.77,77.0,239,RUN
2023-10-26 11:56:31,P-Usine_A-000240,318.5,0.53,55.4,240,RUN
2023-10-26 12:00:09,P-Usine_A-000241,266.3,0.77,57.2,241,RUN
2023-10-26 12:00:43,P-Usine_A-000242,342.7,1.84,53.4,242,RUN
2023-10-26 12:00:30,P-Usine_A-000243,287.7,0.88,67.1,243,RUN
2023-10-26 12:01:30,P-Usine_A-000244,323.0,1.7,73.3,244,RUN
2023-10-26 12:02:56,P-Usine_A-000245,273.3,0.65,62.2,245,RUN
2023-10-26 12:01:35,P-Usine_A-000246,325.9,1.82,65.4,246,RUN
2023-10-26 12:03:02,P-Usine_A-000247,999.9,1.55,75.5,247,RUN
2023-10-26 12:06:21,P-Usine_A-000248,258.6,0.93,53.0,248,RUN
2023-10-26 12:13:38,P-Usine_A-000249,262.0,1.43,52.7,249,RUN
2023-10-26 12:08:29,P-Usine_A-000250,345.7,1.48,71.7,250,RUN
2023-10-26 12:09:00,P-Usine_A-000251,268.3,1.73,51.4,251,RUN
2023-10-26 12:14:03,P-Usine_A-000252,348.4,0.95,76.5,252,RUN
2023-10-26 12:12:54,P-Usine_A-000253,289.5,1.76,57.4,253,RUN
2023-10-26 12:13:36,P-Usine_A-000254,250.8,0.87,60.1,254,RUN
2023-10-26 12:15:10,P-Usine_A-000255,279.5,1.48,58.0,255,RUN
2023-10-26 12:13:21,P-Usine_A-000256,284.5,0.58,61.7,256,RUN
2023-10-26 12:12:27,P-Usine_A-000257,329.4,1.16,69.9,257,RUN
2023-10-26 12:17:13,P-Usine_A-000258,271.7,999.9,57.5,258,RUN
2023-10-26 12:14:27,P-Usine_A-000259,346.7,0.78,61.8,259,RUN
2023-10-26 12:21:02,P-Usine_A-000260,318.0,1.64,72.8,260,RUN
2023-10-26 12:24:02,P-Usine_A-000261,347.0,1.2,64.2,261,RUN
2023-10-26 12:19:46,P-Usine_A-000262,285.3,0.83,999.9,262,RUN
2023-10-26 12:24:51,P-Usine_A-000263,289.1,1.87,67.8,263,RUN
2023-10-26 12:24:37,P-Usine_A-000264,277.4,0.96,80.0,264,RUN
2023-10-26 12:29:55,P-Usine_A-000265,268.1,1.53,60.5,265,RUN
2023-10-26 12:28:17,P-Usine_A-000266,317.0,1.07,54.1,266,RUN
2023-10-26 12:26:59,P-Usine_A-000267,264.2,1.53,62.9,267,RUN
2023-10-26 12:23:20,P-Usine_A-000268,254.4,1.51,56.7,268,RUN
2023-10-26 12:25:44,P-Usine_A-000269,277.1,1.22,61.7,269,RUN
2023-10-26 12:32:00,P-Usine_A-000270,279.7,1.73,63.7,270,RUN
2023-10-26 12:33:40,P-Usine_A-000271,285.2,1.84,53.9,271,RUN
2023-10-26 12:35:55,P-Usine_A-000272,303.3,1.34,52.5,272,RUN
2023-10-26 12:28:35,P-Usine_A-000273,277.9,0.63,52.4,273,RUN
2023-10-26 12:34:16,P-Usine_A-000274,333.0,1.94,76.7,274,RUN
2023-10-26 12:32:26,P-Usine_A-000275,308.8,0.72,79.8,275,RUN
2023-10-26 12:31:22,P-Usine_A-000276,999.9,1.83,77.1,276,RUN
2023-10-26 12:33:12,P-Usine_A-000277,314.7,1.21,64.0,277,RUN
2023-10-26 12:35:55,P-Usine_A-000278,321.2,0.8,59.0,278,RUN
2023-10-26 12:42:06,P-Usine_A-000279,275.9,0.81,59.0,279,RUN
2023-10-26 12:35:11,P-Usine_A-000280,282.6,1.97,76.3,280,RUN
2023-10-26 12:36:15,P-Usine_A-000281,300.8,0.71,52.4,281,RUN
2023-10-26 12:38:43,P-Usine_A-000282,342.9,1.79,69.6,282,RUN
2023-10-26 12:45:41,P-Usine_A-000283,272.8,1.02,51.6,283,RUN
2023-10-26 12:42:16,P-Usine_A-000284,252.1,1.12,78.0,284,RUN
2023-10-26 12:44:53,P-Usine_A-000285,288.4,0.61,71.4,285,RUN
2023-10-26 12:44:01,P-Usine_A-000286,285.8,1.32,77.7,286,RUN
2023-10-26 12:50:19,P-Usine_A-000287,298.6,0.68,53.3,287,RUN
2023-10-26 12:52:07,P-Usine_A-000288,999.9,1.04,75.0,288,RUN
2023-10-26 12:48:56,P-Usine_A-000289,346.2,0.69,70.1,289,RUN
2023-10-26 12:46:30,P-Usine_A-000290,315.7,0.95,71.7,290,RUN
2023-10-26 12:46:29,P-Usine_A-000291,296.8,1.59,71.5,291,RUN
2023-10-26 12:47:11,P-Usine_A-000292,336.9,1.08,56.5,292,RUN
2023-10-26 12:49:53,P-Usine_A-000293,250.3,1.68,65.1,293,RUN
2023-10-26 12:50:34,P-Usine_A-000294,340.1,1.28,59.2,294,RUN
2023-10-26 12:56:26,P-Usine_A-000295,334.3,0.89,70.5,295,RUN
2023-10-26 12:56:49,P-Usine_A-000296,302.0,1.23,53.3,296,RUN
2023-10-26 12:58:13,P-Usine_A-000297,331.3,1.18,63.4,297,RUN
2023-10-26 13:01:48,P-Usine_A-000298,327.7,1.49,79.6,298,RUN
2023-10-26 13:01:01,P-Usine_A-000299,270.4,1.85,70.6,299,RUN
2023-10-26 12:59:37,P-Usine_A-000300,307.0,1.44,64.1,300,RUN
2023-10-26 13:01:48,P-Usine_A-000301,293.4,0.9,78.5,301,RUN
2023-10-26 12:58:23,P-Usine_A-000302,296.9,1.58,59.5,302,RUN
2023-10-26 12:59:34,P-Usine_A-000303,286.7,1.69,73.7,303,RUN
2023-10-26 13:05:17,P-Usine_A-000304,313.2,0.6,54.0,304,RUN
2023-10-26 13:01:48,P-Usine_A-000305,342.1,1.15,75.2,305,RUN
2023-10-26 13:04:50,P-Usine_A-000306,300.1,0.94,50.8,306,RUN
2023-10-26 13:06:27,P-Usine_A-000307,314.0,1.94,56.8,307,RUN
2023-10-26 13:08:58,P-Usine_A-000308,267.2,1.14,55.9,308,RUN
2023-10-26 13:06:54,P-Usine_A-000309,312.4,1.89,73.5,309,RUN
2023-10-26 13:06:37,P-Usine_A-000310,261.9,0.82,73.8,310,RUN
2023-10-26 13:07:45,P-Usine_A-000311,258.6,1.78,54.9,311,RUN
2023-10-26 13:07:06,P-Usine_A-000312,258.7,999.9,77.8,312,RUN
2023-10-26 13:11:18,P-Usine_A-000313,254.5,1.08,72.0,313,RUN
2023-10-26 13:11:18,P-Usine_A-000313,254.5,1.08,72.0,313,RUN
2023-10-26 13:09:12,P-Usine_A-000314,304.5,1.59,66.0,314,RUN
2023-10-26 13:16:38,P-Usine_A-000315,318.1,1.67,58.2,315,RUN
2023-10-26 13:14:31,P-Usine_A-000316,999.9,1.12,62.5,316,RUN
2023-10-26 13:19:48,P-Usine_A-000317,254.5,1.3,51.9,317,RUN
2023-10-26 13:13:41,P-Usine_A-000318,263.5,1.46,63.7,318,RUN
2023-10-26 13:20:56,P-Usine_A-000319,306.3,1.14,51.7,319,RUN
2023-10-26 13:20:48,P-Usine_A-000320,293.1,0.84,57.6,320,RUN
2023-10-26 13:24:41,P-Usine_A-000321,295.6,1.09,66.1,321,RUN
2023-10-26 13:18:45,P-Usine_A-000322,255.0,1.71,67.3,322,RUN
2023-10-26 13:19:23,P-Usine_A-000323,335.9,1.45,64.7,323,RUN
2023-10-26 13:21:47,P-Usine_A-000324,344.9,1.0,51.4,324,RUN
