timestamp,part_id,applied_pressure_bar,target_angle,actual_angle,hydraulic_temp_c
2023-10-26 09:45:37,P-Usine_B-000110,197.6,90.0,89.59,63.0
2023-10-26 09:53:08,P-Usine_B-000111,219.4,90.0,90.52,59.8
2023-10-26 09:48:02,P-Usine_B-000112,191.6,90.0,90.2,50.0
2023-10-26 09:50:24,P-Usine_B-000113,185.2,90.0,90.28,56.0
2023-10-26 09:51:14,P-Usine_B-000114,212.9,90.0,89.13,53.7
2023-10-26 09:51:40,P-Usine_B-000115,200.4,90.0,89.6,48.3
2023-10-26 09:59:01,P-Usine_B-000116,204.6,90.0,91.1,58.6
2023-10-26 09:52:08,P-Usine_B-000117,200.2,90.0,90.13,54.9
2023-10-26 09:54:25,P-Usine_B-000118,193.9,90.0,89.57,47.8
2023-10-26 09:53:30,P-Usine_B-000119,188.8,90.0,88.82,59.5
2023-10-26 10:03:10,P-Usine_B-000120,194.2,90.0,89.91,45.7
2023-10-26 09:54:41,P-Usine_B-000121,189.7,90.0,90.79,52.5
2023-10-26 10:04:16,P-Usine_B-000122,198.8,90.0,90.18,53.3
2023-10-26 10:04:13,P-Usine_B-000123,202.0,90.0,89.58,56.4
2023-10-26 10:02:37,P-Usine_B-000124,195.2,90.0,90.78,58.3
2023-10-26 10:03:30,P-Usine_B-000125,180.4,90.0,89.47,60.8
2023-10-26 10:07:58,P-Usine_B-000126,199.5,90.0,90.91,53.8
2023-10-26 10:02:40,P-Usine_B-000127,195.2,90.0,89.94,64.2
2023-10-26 10:04:35,P-Usine_B-000128,214.0,90.0,89.76,54.9
2023-10-26 10:08:26,P-Usine_B-000129,215.8,90.0,91.1,50.9
2023-10-26 10:04:11,P-Usine_B-000130,193.4,90.0,90.16,55.4
2023-10-26 10:08:07,P-Usine_B-000131,190.1,90.0,90.64,51.1
2023-10-26 10:10:05,P-Usine_B-000132,212.9,90.0,90.27,45.4
2023-10-26 10:14:01,P-Usine_B-000133,213.3,90.0,90.54,56.4
2023-10-26 10:08:08,P-Usine_B-000134,199.7,90.0,90.47,52.0
2023-10-26 10:15:24,P-Usine_B-000135,214.9,90.0,90.08,51.3
2023-10-26 10:15:24,P-Usine_B-000135,214.9,90.0,90.08,51.3
2023-10-26 10:17:29,P-Usine_B-000136,212.5,90.0,89.38,58.2
2023-10-26 10:17:31,P-Usine_B-000137,216.4,90.0,90.4,51.7
2023-10-26 10:16:46,P-Usine_B-000138,195.5,90.0,90.22,56.4
2023-10-26 10:17:19,P-Usine_B-000139,187.7,90.0,89.83,57.1
2023-10-26 10:17:24,P-Usine_B-000140,198.3,90.0,90.31,46.7
2023-10-26 10:17:55,P-Usine_B-000141,210.7,90.0,90.0,46.6
2023-10-26 10:21:43,P-Usine_B-000142,215.6,90.0,90.2,45.7
2023-10-26 10:23:57,P-Usine_B-000143,209.9,90.0,90.19,49.8
2023-10-26 10:24:34,P-Usine_B-000144,211.7,90.0,89.72,
2023-10-26 10:24:45,P-Usine_B-000145,190.8,90.0,89.64,53.1
2023-10-26 10:29:16,P-Usine_B-000146,212.1,90.0,89.33,64.1
2023-10-26 10:25:08,P-Usine_B-000147,198.1,90.0,89.86,63.6
2023-10-26 10:24:57,P-Usine_B-000148,197.1,90.0,89.83,60.6
2023-10-26 10:26:55,P-Usine_B-000149,197.9,90.0,89.6,55.1
2023-10-26 10:34:08,P-Usine_B-000150,215.4,90.0,90.13,47.2
2023-10-26 10:26:08,P-Usine_B-000151,197.4,90.0,89.94,61.8
2023-10-26 10:33:12,P-Usine_B-000152,204.8,90.0,90.81,62.4
2023-10-26 10:29:54,P-Usine_B-000153,206.6,90.0,89.92,51.7
2023-10-26 10:37:14,P-Usine_B-000154,201.4,90.0,89.89,48.9
2023-10-26 10:34:45,P-Usine_B-000155,217.4,90.0,88.98,50.0
2023-10-26 10:39:01,P-Usine_B-000156,191.9,90.0,89.35,45.3
2023-10-26 10:32:35,P-Usine_B-000157,184.4,90.0,90.11,53.2
2023-10-26 10:34:00,P-Usine_B-000158,216.4,90.0,89.95,54.5
2023-10-26 10:34:31,P-Usine_B-000159,209.2,90.0,90.81,61.1
2023-10-26 10:35:48,P-Usine_B-000160,181.8,90.0,90.14,59.2
2023-10-26 10:37:52,P-Usine_B-000161,182.9,90.0,89.9,55.0
2023-10-26 10:38:28,P-Usine_B-000162,202.7,90.0,89.61,52.7
2023-10-26 10:39:23,P-Usine_B-000163,197.3,90.0,89.99,55.0
2023-10-26 10:39:55,P-Usine_B-000164,204.4,90.0,90.78,999.9
2023-10-26 10:44:28,P-Usine_B-000165,186.7,90.0,89.89,46.6
2023-10-26 10:48:39,P-Usine_B-000166,203.4,90.0,89.71,63.5
2023-10-26 10:41:31,P-Usine_B-000167,189.7,90.0,90.12,45.4
2023-10-26 10:41:31,P-Usine_B-000167,189.7,90.0,90.12,45.4
2023-10-26 10:47:48,P-Usine_B-000168,197.5,90.0,89.99,60.3
2023-10-26 10:47:48,P-Usine_B-000168,197.5,90.0,89.99,60.3
2023-10-26 10:47:52,P-Usine_B-000169,201.6,90.0,90.55,45.3
2023-10-26 10:46:34,P-Usine_B-000170,205.9,90.0,89.78,48.3
2023-10-26 10:53:06,P-Usine_B-000171,187.8,90.0,89.43,59.3
2023-10-26 10:51:56,P-Usine_B-000172,211.2,90.0,89.0,55.1
2023-10-26 10:53:38,P-Usine_B-000173,212.9,90.0,89.48,56.7
2023-10-26 10:52:41,P-Usine_B-000174,187.1,90.0,89.65,49.0
2023-10-26 10:49:00,P-Usine_B-000175,191.9,90.0,89.34,60.5
2023-10-26 10:55:27,P-Usine_B-000176,206.0,90.0,89.94,50.8
2023-10-26 10:55:50,P-Usine_B-000177,198.3,90.0,89.37,61.1
2023-10-26 10:54:11,P-Usine_B-000178,210.2,90.0,90.25,51.1
2023-10-26 10:53:57,P-Usine_B-000179,215.6,90.0,90.23,49.6
2023-10-26 10:56:28,P-Usine_B-000180,183.2,999.9,90.16,51.8
2023-10-26 10:56:17,P-Usine_B-000181,210.8,90.0,90.21,52.7
2023-10-26 11:04:22,P-Usine_B-000182,999.9,90.0,90.27,46.1
2023-10-26 10:57:39,P-Usine_B-000183,219.9,90.0,89.62,53.0
2023-10-26 11:04:34,P-Usine_B-000184,209.1,90.0,89.96,56.2
2023-10-26 11:08:31,P-Usine_B-000185,181.4,90.0,90.05,54.3
2023-10-26 11:07:10,P-Usine_B-000186,212.6,90.0,89.34,54.7
2023-10-26 11:09:06,P-Usine_B-000187,205.8,90.0,89.75,51.7
2023-10-26 11:08:07,P-Usine_B-000188,206.9,90.0,89.88,53.1
2023-10-26 11:08:38,P-Usine_B-000189,209.4,90.0,90.72,55.4
2023-10-26 11:10:43,P-Usine_B-000190,198.0,999.9,89.91,46.1
2023-10-26 11:12:04,P-Usine_B-000191,192.2,90.0,90.99,60.2
2023-10-26 11:07:57,P-Usine_B-000192,202.5,90.0,90.32,57.7
2023-10-26 11:07:13,P-Usine_B-000193,213.7,90.0,89.71,57.9
2023-10-26 11:08:01,P-Usine_B-000194,209.2,90.0,90.3,55.1
2023-10-26 11:11:35,P-Usine_B-000195,203.3,90.0,89.32,47.3
2023-10-26 11:19:24,P-Usine_B-000196,207.2,90.0,89.58,65.0
2023-10-26 11:15:31,P-Usine_B-000197,194.1,90.0,89.07,53.8
2023-10-26 11:11:55,P-Usine_B-000198,215.7,90.0,89.68,59.6
2023-10-26 11:17:17,P-Usine_B-000199,182.7,90.0,90.94,61.2
2023-10-26 11:21:35,P-Usine_B-000200,200.0,90.0,90.24,64.5
2023-10-26 11:23:21,P-Usine_B-000201,183.0,90.0,89.72,62.6
2023-10-26 11:24:39,P-Usine_B-000202,219.9,90.0,90.04,62.8
2023-10-26 11:23:20,P-Usine_B-000203,204.2,90.0,89.9,50.4
2023-10-26 11:27:22,P-Usine_B-000204,206.9,90.0,89.57,51.7
2023-10-26 11:24:33,P-Usine_B-000205,208.0,90.0,89.41,60.4
2023-10-26 11:26:36,P-Usine_B-000206,186.4,90.0,89.78,59.8
2023-10-26 11:25:50,P-Usine_B-000207,186.4,90.0,89.9,55.9
2023-10-26 11:27:27,P-Usine_B-000208,181.2,90.0,90.39,45.6
2023-10-26 11:29:23,P-Usine_B-000209,192.3,90.0,90.49,60.5
2023-10-26 11:29:51,P-Usine_B-000210,188.3,90.0,89.87,50.1
2023-10-26 11:27:16,P-Usine_B-000211,185.2,90.0,90.82,56.7
2023-10-26 11:27:16,P-Usine_B-000211,185.2,90.0,90.82,56.7
2023-10-26 11:29:04,P-Usine_B-000212,189.7,90.0,90.72,62.9
2023-10-26 11:27:23,P-Usine_B-000213,181.2,90.0,90.2,62.8
2023-10-26 11:28:51,P-Usine_B-000214,214.1,90.0,90.52,46.1
2023-10-26 11:28:51,P-Usine_B-000214,214.1,90.0,90.52,46.1
2023-10-26 11:30:59,P-Usine_B-000215,207.6,90.0,90.1,50.2
2023-10-26 11:36:53,P-Usine_B-000216,181.1,90.0,89.72,47.2
2023-10-26 11:35:43,P-Usine_B-000217,197.6,,89.71,45.6
2023-10-26 11:37:41,P-Usine_B-000218,184.7,90.0,90.42,49.3
2023-10-26 11:33:29,P-Usine_B-000219,194.7,90.0,90.03,45.4
2023-10-26 11:36:04,P-Usine_B-000220,182.2,90.0,90.71,51.7
2023-10-26 11:35:46,P-Usine_B-000221,,90.0,88.73,46.1
2023-10-26 11:40:40,P-Usine_B-000222,215.3,90.0,90.71,58.3
2023-10-26 11:41:16,P-Usine_B-000223,194.6,90.0,90.79,58.4
2023-10-26 11:41:16,P-Usine_B-000223,194.6,90.0,90.79,58.4
2023-10-26 11:37:56,P-Usine_B-000224,217.8,90.0,89.79,51.0
2023-10-26 11:42:54,P-Usine_B-000225,206.2,90.0,89.56,52.4
2023-10-26 11:48:38,P-Usine_B-000226,202.8,90.0,90.06,45.1
2023-10-26 11:44:29,P-Usine_B-000227,198.4,90.0,89.69,60.8
2023-10-26 11:45:18,P-Usine_B-000228,190.4,90.0,90.55,53.6
2023-10-26 11:48:44,P-Usine_B-000229,215.8,90.0,89.72,52.7
2023-10-26 11:48:07,P-Usine_B-000230,218.8,90.0,89.66,53.8
2023-10-26 11:51:38,P-Usine_B-000231,189.2,90.0,89.71,50.8
,P-Usine_B-000232,199.5,90.0,89.67,64.7
2023-10-26 11:51:07,P-Usine_B-000233,183.4,90.0,90.16,57.1
2023-10-26 11:50:26,P-Usine_B-000234,199.6,90.0,90.27,51.7
2023-10-26 11:50:17,P-Usine_B-000235,207.3,90.0,89.38,61.3
2023-10-26 11:51:24,P-Usine_B-000236,191.5,90.0,90.13,49.3
2023-10-26 11:51:59,P-Usine_B-000237,203.9,90.0,90.46,53.9
2023-10-26 11:52:52,P-Usine_B-000238,217.1,90.0,90.33,47.8
2023-10-26 11:53:07,P-Usine_B-000239,200.6,90.0,89.82,63.8
2023-10-26 12:01:53,P-Usine_B-000240,218.3,90.0,89.57,53.5
2023-10-26 12:00:52,P-Usine_B-000241,198.2,90.0,89.7,46.8
2023-10-26 11:58:44,P-Usine_B-000242,187.6,90.0,89.85,58.1
2023-10-26 12:02:37,P-Usine_B-000243,212.0,90.0,90.01,52.6
2023-10-26 12:02:13,P-Usine_B-000244,206.2,90.0,89.79,55.2
2023-10-26 12:07:18,P-Usine_B-000245,203.1,90.0,90.52,55.9
2023-10-26 12:04:17,P-Usine_B-000246,185.8,90.0,89.81,45.1
2023-10-26 12:03:49,P-Usine_B-000247,185.8,90.0,90.15,58.7
2023-10-26 12:04:23,P-Usine_B-000248,191.4,90.0,89.64,48.5
2023-10-26 12:05:45,P-Usine_B-000249,204.7,90.0,89.44,54.2
2023-10-26 12:07:23,P-Usine_B-000250,180.2,90.0,89.59,53.3
2023-10-26 12:07:11,P-Usine_B-000251,189.3,90.0,89.9,49.3
2023-10-26 12:08:08,P-Usine_B-000252,186.0,90.0,89.62,53.3
2023-10-26 12:14:53,P-Usine_B-000253,218.2,90.0,89.76,63.9
2023-10-26 12:12:06,P-Usine_B-000254,192.7,90.0,89.5,48.9
2023-10-26 12:17:13,P-Usine_B-000255,185.1,90.0,90.0,54.4
2023-10-26 12:14:50,P-Usine_B-000256,195.1,90.0,89.86,61.1
2023-10-26 12:15:26,P-Usine_B-000257,201.6,90.0,90.54,53.7
2023-10-26 12:13:54,P-Usine_B-000258,213.5,90.0,89.92,47.8
2023-10-26 12:17:23,P-Usine_B-000259,181.8,90.0,90.21,47.6
2023-10-26 12:17:35,P-Usine_B-000260,214.6,90.0,89.96,60.4
2023-10-26 12:23:46,P-Usine_B-000261,191.6,90.0,90.45,47.1
2023-10-26 12:16:36,P-Usine_B-000262,209.9,90.0,89.98,57.0
2023-10-26 12:25:12,P-Usine_B-000263,198.2,90.0,89.39,49.4
2023-10-26 12:18:11,P-Usine_B-000264,201.5,90.0,89.88,49.5
2023-10-26 12:23:09,P-Usine_B-000265,182.0,90.0,88.62,52.0
2023-10-26 12:22:20,P-Usine_B-000266,183.9,90.0,89.2,51.8
2023-10-26 12:21:40,P-Usine_B-000267,215.4,90.0,89.55,58.3
2023-10-26 12:26:05,P-Usine_B-000268,204.0,90.0,90.61,54.3
2023-10-26 12:30:09,P-Usine_B-000269,191.4,90.0,89.8,57.1
2023-10-26 12:22:55,P-Usine_B-000270,208.6,90.0,90.08,50.0
2023-10-26 12:33:24,P-Usine_B-000271,210.8,90.0,999.9,50.1
2023-10-26 12:30:04,P-Usine_B-000272,184.2,90.0,89.44,50.8
2023-10-26 12:32:31,P-Usine_B-000273,187.3,90.0,89.34,63.7
2023-10-26 12:29:03,P-Usine_B-000274,200.5,90.0,89.23,50.0
2023-10-26 12:27:38,P-Usine_B-000275,186.4,90.0,90.27,45.4
2023-10-26 12:35:49,P-Usine_B-000276,213.8,90.0,90.09,63.9
2023-10-26 12:30:33,P-Usine_B-000277,217.4,90.0,89.77,54.0
2023-10-26 12:31:24,P-Usine_B-000278,205.4,90.0,90.02,57.8
2023-10-26 12:37:57,P-Usine_B-000279,185.0,90.0,90.33,46.2
2023-10-26 12:37:53,P-Usine_B-000280,219.8,90.0,89.98,52.5
2023-10-26 12:35:46,P-Usine_B-000281,197.3,90.0,89.61,63.4
2023-10-26 12:35:36,P-Usine_B-000282,217.7,90.0,999.9,48.7
2023-10-26 12:40:05,P-Usine_B-000283,183.6,90.0,89.96,46.3
2023-10-26 12:39:05,P-Usine_B-000284,214.4,90.0,90.19,58.3
2023-10-26 12:39:49,P-Usine_B-000285,200.7,90.0,90.28,62.0
2023-10-26 12:41:08,P-Usine_B-000286,210.5,90.0,90.16,51.7
2023-10-26 12:42:24,P-Usine_B-000287,205.0,90.0,89.26,53.6
2023-10-26 12:49:47,P-Usine_B-000288,200.4,90.0,91.21,54.9
2023-10-26 12:42:58,P-Usine_B-000289,213.0,90.0,89.55,45.2
2023-10-26 12:44:53,P-Usine_B-000290,195.2,90.0,90.37,63.8
2023-10-26 12:46:58,P-Usine_B-000291,205.6,90.0,89.88,60.2
2023-10-26 12:53:57,P-Usine_B-000292,187.5,90.0,90.34,62.0
2023-10-26 12:55:34,P-Usine_B-000293,204.2,90.0,89.23,50.4
2023-10-26 12:56:36,P-Usine_B-000294,184.3,90.0,89.85,63.4
2023-10-26 12:48:08,P-Usine_B-000295,201.4,90.0,90.19,57.4
2023-10-26 12:58:22,P-Usine_B-000296,194.9,90.0,89.8,59.3
2023-10-26 12:52:56,P-Usine_B-000297,191.7,90.0,90.48,52.9
2023-10-26 12:52:43,P-Usine_B-000298,209.7,90.0,89.85,47.7
2023-10-26 12:53:35,P-Usine_B-000299,211.0,90.0,90.6,58.8
2023-10-26 12:54:15,P-Usine_B-000300,200.1,90.0,90.42,53.7
2023-10-26 12:57:20,P-Usine_B-000301,194.5,90.0,90.51,62.7
2023-10-26 12:55:09,P-Usine_B-000302,184.9,90.0,89.53,61.0
2023-10-26 12:58:10,P-Usine_B-000303,188.8,90.0,90.42,59.1
2023-10-26 12:56:53,P-Usine_B-000304,211.3,90.0,89.64,52.5
2023-10-26 13:00:40,P-Usine_B-000305,184.8,90.0,90.31,49.7
2023-10-26 13:04:19,P-Usine_B-000306,182.6,90.0,89.88,48.1
2023-10-26 13:06:15,P-Usine_B-000307,206.0,90.0,89.29,60.5
2023-10-26 13:08:03,P-Usine_B-000308,207.0,90.0,89.86,61.4
2023-10-26 13:04:56,P-Usine_B-000309,192.9,90.0,89.92,52.7
2023-10-26 13:04:03,P-Usine_B-000310,199.2,90.0,90.04,64.9
2023-10-26 13:11:10,P-Usine_B-000311,215.4,90.0,89.81,57.2
2023-10-26 13:09:58,P-Usine_B-000312,180.4,90.0,90.02,55.9
2023-10-26 13:05:51,P-Usine_B-000313,180.5,90.0,89.88,59.9
2023-10-26 13:16:01,P-Usine_B-000314,204.7,90.0,90.33,56.8
2023-10-26 13:17:07,P-Usine_B-000315,199.0,90.0,89.97,50.0
2023-10-26 13:17:07,P-Usine_B-000315,199.0,90.0,89.97,50.0
2023-10-26 13:08:30,P-Usine_B-000316,196.1,90.0,89.52,56.8
2023-10-26 13:15:00,P-Usine_B-000317,205.4,90.0,89.86,60.8
2023-10-26 13:20:06,P-Usine_B-000318,217.5,90.0,90.0,62.7
2023-10-26 13:16:04,P-Usine_B-000319,186.5,90.0,90.57,49.8
2023-10-26 13:15:28,P-Usine_B-000320,208.8,90.0,89.57,53.5
2023-10-26 13:13:33,P-Usine_B-000321,183.8,90.0,90.46,45.3
2023-10-26 13:16:46,P-Usine_B-000322,185.4,90.0,90.7,51.6
2023-10-26 13:20:02,P-Usine_B-000323,200.1,90.0,90.08,58.6
2023-10-26 13:21:05,P-Usine_B-000324,202.8,90.0,89.74,61.9
2023-10-26 13:25:36,P-Usine_B-000325,202.7,90.0,89.62,49.4
2023-10-26 13:23:22,P-Usine_B-000326,208.4,90.0,90.05,46.1
2023-10-26 13:23:40,P-Usine_B-000327,210.8,90.0,90.09,52.5
2023-10-26 13:26:23,P-Usine_B-000328,215.4,90.0,90.34,64.1
2023-10-26 13:27:17,P-Usine_B-000329,181.0,90.0,90.19,53.6
2023-10-26 13:22:48,P-Usine_B-000330,192.2,90.0,89.59,999.9
2023-10-26 13:31:41,P-Usine_B-000331,215.7,90.0,90.25,47.6
2023-10-26 13:33:13,P-Usine_B-000332,214.1,90.0,89.62,45.9
2023-10-26 13:27:55,,186.7,90.0,90.62,52.9
2023-10-26 13:35:51,P-Usine_B-000334,199.6,90.0,89.86,52.0
2023-10-26 13:29:36,P-Usine_B-000335,219.3,90.0,89.62,64.7
2023-10-26 13:35:12,P-Usine_B-000336,217.8,90.0,89.67,46.7
