timestamp,part_id,id_lot_matiere,fournisseur,type_materiau,longueur_brute_theo,longueur_brute_reelle,vitesse_coupe,temp_coupe,etat_machine,duree_cycle,taux_chute
2023-10-26 09:08:33,P-Usine_B-000072,LOT-104,MetalX,Acier Inox 316L,1500.0,1499.38,96.2,236.7,RUN,49.2,2.82
2023-10-26 09:15:55,P-Usine_B-000073,LOT-104,MetalX,Acier Inox 316L,1500.0,1500.07,101.7,218.1,RUN,47.9,2.52
2023-10-26 09:13:23,P-Usine_B-000074,LOT-101,MetalX,Acier Inox 316L,1500.0,1500.04,98.0,229.6,RUN,49.2,2.31
2023-10-26 09:14:39,P-Usine_B-000075,LOT-104,AluBest,Acier Inox 316L,1500.0,1499.13,103.4,242.7,RUN,43.5,4.82
2023-10-26 09:13:24,P-Usine_B-000076,LOT-104,AcierPro,Acier Inox 316L,1500.0,1500.44,100.1,231.7,RUN,40.2,4.05
2023-10-26 09:13:49,P-Usine_B-000077,LOT-105,AluBest,Acier Inox 316L,1500.0,1500.51,100.1,247.6,RUN,48.4,2.9
2023-10-26 09:15:54,P-Usine_B-000078,LOT-100,AcierPro,Acier Inox 316L,1500.0,1499.17,95.3,219.6,RUN,46.7,4.96
2023-10-26 09:20:11,P-Usine_B-000079,LOT-100,MetalX,Acier Inox 316L,1500.0,1499.76,95.9,213.0,RUN,48.4,3.39
2023-10-26 09:15:16,P-Usine_B-000080,LOT-103,MetalX,Acier Inox 316L,1500.0,1499.78,102.2,239.2,RUN,47.5,2.12
2023-10-26 09:16:41,P-Usine_B-000081,LOT-104,AluBest,Acier Inox 316L,1500.0,1499.68,99.3,205.0,RUN,47.4,2.86
2023-10-26 09:25:28,P-Usine_B-000082,LOT-105,AluBest,Acier Inox 316L,1500.0,1499.17,102.9,234.2,RUN,40.7,3.48
2023-10-26 09:24:40,P-Usine_B-000083,LOT-104,MetalX,Acier Inox 316L,1500.0,1499.57,100.9,210.3,RUN,40.7,3.08
2023-10-26 09:26:45,P-Usine_B-000084,LOT-101,MetalX,Acier Inox 316L,1500.0,1499.89,99.6,202.2,RUN,41.7,2.19
2023-10-26 09:24:00,P-Usine_B-000085,LOT-105,AluBest,Acier Inox 316L,1500.0,1500.61,102.6,242.7,RUN,45.2,4.96
2023-10-26 09:22:55,P-Usine_B-000086,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.99,101.6,211.5,RUN,47.5,2.21
2023-10-26 09:24:15,P-Usine_B-000087,LOT-104,AcierPro,Acier Inox 316L,1500.0,1499.14,103.4,236.8,RUN,47.6,3.24
2023-10-26 09:31:58,P-Usine_B-000088,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.47,100.2,225.0,RUN,43.3,3.87
2023-10-26 09:32:38,P-Usine_B-000089,LOT-105,AcierPro,Acier Inox 316L,1500.0,1500.17,98.0,245.0,RUN,41.9,4.96
2023-10-26 09:27:26,P-Usine_B-000090,LOT-101,AcierPro,Acier Inox 316L,1500.0,1499.16,98.6,211.7,RUN,41.6,4.06
2023-10-26 09:27:40,P-Usine_B-000091,LOT-103,AcierPro,Acier Inox 316L,1500.0,1500.45,96.1,245.2,RUN,48.8,3.89
2023-10-26 09:26:44,P-Usine_B-000092,LOT-105,AcierPro,Acier Inox 316L,1500.0,1500.65,102.5,221.8,RUN,40.8,3.2
2023-10-26 09:29:37,P-Usine_B-000093,LOT-104,AcierPro,Acier Inox 316L,1500.0,1499.68,95.9,229.9,RUN,42.3,3.29
2023-10-26 09:34:09,P-Usine_B-000094,LOT-103,AluBest,Acier Inox 316L,1500.0,1499.82,97.5,246.6,RUN,40.9,3.63
2023-10-26 09:37:07,P-Usine_B-000095,LOT-101,MetalX,Acier Inox 316L,1500.0,1499.64,98.1,244.8,RUN,44.1,4.97
2023-10-26 09:30:39,P-Usine_B-000096,LOT-104,AluBest,Acier Inox 316L,1500.0,1500.79,95.7,246.6,RUN,40.6,2.85
2023-10-26 09:37:59,P-Usine_B-000097,LOT-103,AluBest,Acier Inox 316L,1500.0,1499.8,104.0,235.5,RUN,42.6,3.84
2023-10-26 09:41:59,P-Usine_B-000098,LOT-105,MetalX,Acier Inox 316L,1500.0,1499.99,104.3,248.1,RUN,41.8,3.03
2023-10-26 09:41:57,P-Usine_B-000099,LOT-105,AcierPro,Acier Inox 316L,1500.0,1500.44,96.8,203.0,RUN,48.1,3.41
2023-10-26 09:39:56,P-Usine_B-000100,LOT-104,MetalX,Acier Inox 316L,1500.0,1499.97,96.9,243.7,RUN,41.6,3.35
2023-10-26 09:43:36,P-Usine_B-000101,LOT-105,AluBest,Acier Inox 316L,1500.0,1500.38,97.0,206.0,RUN,49.2,2.42
2023-10-26 09:37:53,P-Usine_B-000102,LOT-103,MetalX,Acier Inox 316L,1500.0,1500.1,96.2,233.7,RUN,49.5,3.56
2023-10-26 09:37:53,P-Usine_B-000102,LOT-103,MetalX,Acier Inox 316L,1500.0,1500.1,96.2,233.7,RUN,49.5,3.56
2023-10-26 09:42:25,P-Usine_B-000103,LOT-104,AcierPro,Acier Inox 316L,1500.0,1499.88,101.6,238.4,RUN,45.2,3.33
2023-10-26 09:42:25,P-Usine_B-000103,LOT-104,AcierPro,Acier Inox 316L,1500.0,1499.88,101.6,238.4,RUN,45.2,3.33
2023-10-26 09:41:52,P-Usine_B-000104,LOT-100,MetalX,Acier Inox 316L,1500.0,1500.12,101.1,211.8,RUN,41.5,3.37
2023-10-26 09:45:59,P-Usine_B-000105,LOT-100,MetalX,Acier Inox 316L,1500.0,1500.0,104.8,240.5,RUN,46.1,2.28
2023-10-26 09:47:51,P-Usine_B-000106,LOT-102,AcierPro,Acier Inox 316L,1500.0,1499.86,102.4,222.4,RUN,42.7,2.85
2023-10-26 09:45:21,P-Usine_B-000107,LOT-103,AluBest,Acier Inox 316L,1500.0,1500.32,100.1,223.6,RUN,49.0,2.65
2023-10-26 09:51:23,P-Usine_B-000108,LOT-101,MetalX,Acier Inox 316L,1500.0,1500.27,103.0,213.1,RUN,47.9,2.39
2023-10-26 09:45:26,P-Usine_B-000109,LOT-103,AluBest,Acier Inox 316L,1500.0,1500.3,97.4,232.9,RUN,45.0,3.96
2023-10-26 09:52:17,P-Usine_B-000110,LOT-104,MetalX,Acier Inox 316L,1500.0,1500.07,100.0,200.9,RUN,44.6,4.68
2023-10-26 09:54:10,P-Usine_B-000111,LOT-101,MetalX,Acier Inox 316L,1500.0,1499.39,104.8,200.5,RUN,46.7,3.33
2023-10-26 09:52:08,P-Usine_B-000112,LOT-100,AluBest,Acier Inox 316L,1500.0,1499.56,95.7,217.4,RUN,48.8,4.96
2023-10-26 09:49:14,P-Usine_B-000113,LOT-104,AluBest,Acier Inox 316L,1500.0,1500.31,97.3,210.4,RUN,41.8,4.08
2023-10-26 09:50:33,P-Usine_B-000114,LOT-103,AcierPro,Acier Inox 316L,1500.0,1499.56,102.8,231.8,RUN,44.3,3.18
2023-10-26 09:56:10,P-Usine_B-000115,LOT-100,AluBest,Acier Inox 316L,1500.0,1500.89,104.7,237.7,RUN,47.0,2.89
2023-10-26 10:00:50,P-Usine_B-000116,LOT-105,AcierPro,Acier Inox 316L,1500.0,1499.67,100.8,224.5,RUN,48.7,4.26
2023-10-26 09:58:50,P-Usine_B-000117,LOT-101,MetalX,Acier Inox 316L,1500.0,1500.38,104.2,213.1,RUN,48.7,4.82
2023-10-26 10:00:28,P-Usine_B-000118,LOT-101,AluBest,Acier Inox 316L,1500.0,1499.19,97.7,220.1,RUN,48.3,2.1
2023-10-26 09:59:38,P-Usine_B-000119,LOT-100,AcierPro,Acier Inox 316L,1500.0,1499.84,103.1,222.3,RUN,42.4,3.54
2023-10-26 09:57:16,P-Usine_B-000120,LOT-101,AcierPro,Acier Inox 316L,1500.0,1498.63,96.7,244.7,RUN,47.6,3.85
2023-10-26 09:58:27,P-Usine_B-000121,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.26,98.8,245.7,RUN,43.1,2.32
2023-10-26 10:06:32,P-Usine_B-000122,LOT-100,MetalX,Acier Inox 316L,999.9,1499.31,103.6,222.5,RUN,41.8,3.11
2023-10-26 10:02:39,P-Usine_B-000123,LOT-104,AcierPro,Acier Inox 316L,1500.0,1500.37,103.1,213.9,RUN,44.5,3.28
2023-10-26 10:03:21,P-Usine_B-000124,LOT-105,MetalX,Acier Inox 316L,1500.0,1500.06,104.1,227.8,RUN,48.1,2.16
2023-10-26 10:03:21,P-Usine_B-000124,LOT-105,MetalX,Acier Inox 316L,1500.0,1500.06,104.1,227.8,RUN,48.1,2.16
2023-10-26 10:03:17,P-Usine_B-000125,LOT-105,AluBest,Acier Inox 316L,1500.0,1500.96,104.6,200.2,RUN,43.7,4.71
2023-10-26 10:08:10,P-Usine_B-000126,LOT-102,AcierPro,Acier Inox 316L,1500.0,1500.16,96.8,200.4,RUN,42.9,4.3
2023-10-26 10:09:21,P-Usine_B-000127,LOT-101,AluBest,Acier Inox 316L,1500.0,1499.31,96.3,212.0,RUN,42.7,3.69
2023-10-26 10:04:39,P-Usine_B-000128,,MetalX,Acier Inox 316L,1500.0,1500.3,98.4,249.9,RUN,43.0,2.86
2023-10-26 10:10:23,P-Usine_B-000129,LOT-105,MetalX,Acier Inox 316L,1500.0,1499.82,99.7,210.7,RUN,45.7,3.66
2023-10-26 10:08:20,P-Usine_B-000130,LOT-100,AcierPro,Acier Inox 316L,1500.0,1499.77,101.2,243.6,RUN,48.0,3.56
2023-10-26 10:10:07,P-Usine_B-000131,LOT-101,MetalX,Acier Inox 316L,1500.0,1500.22,103.3,226.8,RUN,44.1,4.68
2023-10-26 10:06:53,P-Usine_B-000132,LOT-100,MetalX,Acier Inox 316L,1500.0,1499.57,102.1,211.2,RUN,41.2,4.94
2023-10-26 10:13:24,P-Usine_B-000133,LOT-105,MetalX,Acier Inox 316L,1500.0,1499.93,102.3,227.9,RUN,42.6,2.06
2023-10-26 10:15:23,P-Usine_B-000134,LOT-100,AluBest,Acier Inox 316L,1500.0,1499.9,98.1,240.9,RUN,45.7,2.73
2023-10-26 10:17:07,,LOT-104,AcierPro,Acier Inox 316L,1500.0,1500.55,104.5,203.1,RUN,44.7,2.76
2023-10-26 10:20:19,P-Usine_B-000136,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.01,98.5,250.0,RUN,44.9,3.03
2023-10-26 10:20:19,P-Usine_B-000136,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.01,98.5,250.0,RUN,44.9,3.03
2023-10-26 10:18:46,P-Usine_B-000137,LOT-103,MetalX,Acier Inox 316L,1500.0,1499.92,96.1,217.2,RUN,41.9,4.69
2023-10-26 10:18:12,P-Usine_B-000138,LOT-104,AcierPro,Acier Inox 316L,1500.0,1500.39,103.5,207.3,RUN,41.4,4.82
2023-10-26 10:18:54,P-Usine_B-000139,LOT-104,AcierPro,Acier Inox 316L,1500.0,1499.41,104.4,243.1,STOP,46.2,3.42
2023-10-26 10:19:45,P-Usine_B-000140,LOT-100,MetalX,Acier Inox 316L,1500.0,1500.36,102.9,223.7,RUN,44.2,3.3
2023-10-26 10:18:49,P-Usine_B-000141,LOT-101,AcierPro,Acier Inox 316L,1500.0,1499.98,97.5,230.1,RUN,44.4,4.14
2023-10-26 10:21:33,P-Usine_B-000142,LOT-101,MetalX,Acier Inox 316L,1500.0,1499.94,102.5,218.8,RUN,46.3,3.29
2023-10-26 10:26:59,P-Usine_B-000143,LOT-105,AluBest,Acier Inox 316L,1500.0,1500.38,96.4,200.6,RUN,42.2,2.19
2023-10-26 10:22:36,P-Usine_B-000144,LOT-103,AcierPro,Acier Inox 316L,1500.0,1499.67,96.0,249.5,RUN,40.2,3.48
2023-10-26 10:24:21,P-Usine_B-000145,LOT-103,AluBest,Acier Inox 316L,1500.0,1500.19,102.1,227.1,RUN,43.9,4.01
2023-10-26 10:27:27,P-Usine_B-000146,LOT-102,AluBest,Acier Inox 316L,1500.0,1499.44,104.7,216.1,RUN,49.1,3.87
2023-10-26 10:22:19,P-Usine_B-000147,LOT-100,AluBest,Acier Inox 316L,1500.0,1499.93,103.5,205.1,RUN,46.9,2.27
2023-10-26 10:22:19,P-Usine_B-000147,LOT-100,AluBest,Acier Inox 316L,1500.0,1499.93,103.5,205.1,RUN,46.9,2.27
2023-10-26 10:28:57,P-Usine_B-000148,LOT-102,AluBest,Acier Inox 316L,1500.0,1500.5,95.0,226.9,RUN,48.5,3.57
2023-10-26 10:30:17,P-Usine_B-000149,LOT-100,AluBest,Acier Inox 316L,1500.0,1499.76,101.7,246.8,RUN,44.3,3.19
2023-10-26 10:25:36,P-Usine_B-000150,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.18,99.5,246.2,RUN,42.5,4.28
2023-10-26 10:32:21,P-Usine_B-000151,LOT-102,AcierPro,Acier Inox 316L,1500.0,1498.92,96.0,220.9,RUN,43.9,4.65
2023-10-26 10:34:44,P-Usine_B-000152,LOT-103,AcierPro,Acier Inox 316L,1500.0,1499.73,101.9,209.2,RUN,45.2,2.79
2023-10-26 10:32:52,P-Usine_B-000153,LOT-102,AcierPro,Acier Inox 316L,1500.0,1499.56,99.5,236.8,RUN,42.4,4.39
2023-10-26 10:33:08,P-Usine_B-000154,LOT-100,AcierPro,Acier Inox 316L,1500.0,1499.48,104.9,218.3,RUN,41.0,3.11
2023-10-26 10:36:43,P-Usine_B-000155,LOT-100,AcierPro,Acier Inox 316L,1500.0,999.9,95.9,245.3,RUN,48.8,3.3
2023-10-26 10:35:42,P-Usine_B-000156,LOT-100,AluBest,Acier Inox 316L,1500.0,1499.6,103.4,214.1,RUN,46.1,4.02
2023-10-26 10:37:05,P-Usine_B-000157,LOT-100,MetalX,Acier Inox 316L,1500.0,1499.67,102.8,219.8,RUN,48.9,2.97
2023-10-26 10:33:25,P-Usine_B-000158,LOT-105,MetalX,Acier Inox 316L,1500.0,1500.95,98.3,219.5,RUN,41.1,2.41
2023-10-26 10:34:55,P-Usine_B-000159,LOT-104,MetalX,Acier Inox 316L,1500.0,1500.64,102.4,241.1,RUN,47.9,2.99
2023-10-26 10:37:42,P-Usine_B-000160,LOT-105,AluBest,Acier Inox 316L,1500.0,1499.85,104.2,217.6,RUN,48.4,4.88
2023-10-26 10:36:26,P-Usine_B-000161,LOT-105,AcierPro,Acier Inox 316L,1500.0,1500.12,95.2,236.1,RUN,46.3,2.74
2023-10-26 10:41:13,P-Usine_B-000162,LOT-102,AluBest,Acier Inox 316L,999.9,1500.18,100.9,217.4,RUN,46.9,2.34
2023-10-26 10:40:10,P-Usine_B-000163,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.3,102.5,208.6,RUN,48.6,3.5
,P-Usine_B-000164,LOT-100,AluBest,Acier Inox 316L,1500.0,1500.38,103.5,207.4,RUN,44.7,2.02
2023-10-26 10:48:01,P-Usine_B-000165,LOT-105,MetalX,Acier Inox 316L,1500.0,1500.38,101.8,222.1,RUN,44.9,2.53
2023-10-26 10:47:51,P-Usine_B-000166,LOT-104,MetalX,Acier Inox 316L,1500.0,1499.96,999.9,236.9,RUN,44.8,2.43
2023-10-26 10:43:35,P-Usine_B-000167,LOT-102,AcierPro,Acier Inox 316L,1500.0,1499.9,97.7,212.2,STOP,44.4,3.02
2023-10-26 10:49:25,P-Usine_B-000168,LOT-103,AcierPro,Acier Inox 316L,1500.0,1499.64,99.7,229.3,RUN,46.2,3.53
2023-10-26 10:49:31,P-Usine_B-000169,LOT-100,AluBest,Acier Inox 316L,1500.0,1499.55,96.9,249.1,RUN,40.9,3.32
2023-10-26 10:48:17,P-Usine_B-000170,LOT-103,AluBest,Acier Inox 316L,1500.0,1499.95,100.2,231.1,RUN,45.6,4.96
2023-10-26 10:49:02,P-Usine_B-000171,LOT-102,AcierPro,Acier Inox 316L,1500.0,1500.13,97.5,203.2,RUN,47.2,4.77
2023-10-26 10:48:21,P-Usine_B-000172,LOT-100,AluBest,Acier Inox 316L,1500.0,1500.42,99.0,241.2,RUN,47.4,3.76
2023-10-26 10:50:42,P-Usine_B-000173,LOT-100,MetalX,Acier Inox 316L,1500.0,1500.23,95.5,216.7,RUN,42.0,4.88
2023-10-26 10:57:54,P-Usine_B-000174,LOT-104,AluBest,Acier Inox 316L,1500.0,1500.29,98.2,246.5,RUN,46.5,2.3
2023-10-26 10:59:03,P-Usine_B-000175,LOT-105,AcierPro,Acier Inox 316L,1500.0,1499.92,104.3,236.2,RUN,44.4,2.5
2023-10-26 10:52:23,P-Usine_B-000176,LOT-102,MetalX,Acier Inox 316L,1500.0,1501.01,104.8,237.6,RUN,45.0,3.74
2023-10-26 10:55:32,P-Usine_B-000177,LOT-102,AcierPro,Acier Inox 316L,1500.0,1500.97,102.4,235.7,RUN,48.3,3.85
